sample_id,subset,oil_label,surface_context,image_path,image_width,image_height,land_mask_path,safe_water_mask_path,mask_source,coast_buffer_pixels,polygon_count,land_pixels,land_ratio,safe_water_pixels,safe_water_ratio,excluded_pixels,excluded_ratio,generation_status,eligible_for_training,locked_test_used,final_land_mask_path,final_safe_water_mask_path,final_mask_source,manual_verified,eligible_for_water_model
nw:nw-0977-06-000065,nw,0,water,data/external/dartis/raw/nw/nw-0977-06-000065.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0977-06-000065.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0977-06-000065.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0977-06-000065.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0977-06-000065.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0978-06-000066,nw,0,water,data/external/dartis/raw/nw/nw-0978-06-000066.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0978-06-000066.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0978-06-000066.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0978-06-000066.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0978-06-000066.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0979-06-000067,nw,0,water,data/external/dartis/raw/nw/nw-0979-06-000067.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0979-06-000067.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0979-06-000067.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0979-06-000067.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0979-06-000067.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0980-06-000068,nw,0,water,data/external/dartis/raw/nw/nw-0980-06-000068.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0980-06-000068.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0980-06-000068.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0980-06-000068.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0980-06-000068.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0981-06-000069,nw,0,water,data/external/dartis/raw/nw/nw-0981-06-000069.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0981-06-000069.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0981-06-000069.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0981-06-000069.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0981-06-000069.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0982-06-000070,nw,0,water,data/external/dartis/raw/nw/nw-0982-06-000070.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0982-06-000070.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0982-06-000070.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0982-06-000070.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0982-06-000070.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0983-06-000071,nw,0,water,data/external/dartis/raw/nw/nw-0983-06-000071.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0983-06-000071.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0983-06-000071.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0983-06-000071.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0983-06-000071.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0984-06-000072,nw,0,water,data/external/dartis/raw/nw/nw-0984-06-000072.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0984-06-000072.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0984-06-000072.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0984-06-000072.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0984-06-000072.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0985-06-000073,nw,0,water,data/external/dartis/raw/nw/nw-0985-06-000073.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0985-06-000073.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0985-06-000073.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0985-06-000073.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0985-06-000073.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0986-06-000074,nw,0,water,data/external/dartis/raw/nw/nw-0986-06-000074.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0986-06-000074.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0986-06-000074.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0986-06-000074.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0986-06-000074.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0987-06-000075,nw,0,water,data/external/dartis/raw/nw/nw-0987-06-000075.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0987-06-000075.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0987-06-000075.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0987-06-000075.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0987-06-000075.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0988-06-000076,nw,0,water,data/external/dartis/raw/nw/nw-0988-06-000076.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0988-06-000076.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0988-06-000076.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0988-06-000076.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0988-06-000076.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0989-06-000077,nw,0,water,data/external/dartis/raw/nw/nw-0989-06-000077.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0989-06-000077.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0989-06-000077.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0989-06-000077.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0989-06-000077.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0990-06-000078,nw,0,water,data/external/dartis/raw/nw/nw-0990-06-000078.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0990-06-000078.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0990-06-000078.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0990-06-000078.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0990-06-000078.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0991-06-000079,nw,0,water,data/external/dartis/raw/nw/nw-0991-06-000079.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0991-06-000079.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0991-06-000079.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0991-06-000079.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0991-06-000079.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0992-06-000080,nw,0,water,data/external/dartis/raw/nw/nw-0992-06-000080.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0992-06-000080.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0992-06-000080.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0992-06-000080.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0992-06-000080.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0993-06-000081,nw,0,water,data/external/dartis/raw/nw/nw-0993-06-000081.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0993-06-000081.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0993-06-000081.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0993-06-000081.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0993-06-000081.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0994-06-000082,nw,0,water,data/external/dartis/raw/nw/nw-0994-06-000082.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0994-06-000082.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0994-06-000082.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0994-06-000082.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0994-06-000082.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0995-06-000083,nw,0,water,data/external/dartis/raw/nw/nw-0995-06-000083.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0995-06-000083.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0995-06-000083.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0995-06-000083.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0995-06-000083.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0996-06-000084,nw,0,water,data/external/dartis/raw/nw/nw-0996-06-000084.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0996-06-000084.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0996-06-000084.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0996-06-000084.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0996-06-000084.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0997-06-000085,nw,0,water,data/external/dartis/raw/nw/nw-0997-06-000085.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0997-06-000085.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0997-06-000085.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0997-06-000085.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0997-06-000085.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0998-06-000086,nw,0,water,data/external/dartis/raw/nw/nw-0998-06-000086.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0998-06-000086.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0998-06-000086.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0998-06-000086.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0998-06-000086.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-0999-06-000087,nw,0,water,data/external/dartis/raw/nw/nw-0999-06-000087.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-0999-06-000087.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0999-06-000087.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-0999-06-000087.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-0999-06-000087.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-1000-06-000088,nw,0,water,data/external/dartis/raw/nw/nw-1000-06-000088.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-1000-06-000088.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1000-06-000088.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-1000-06-000088.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1000-06-000088.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-1001-06-000089,nw,0,water,data/external/dartis/raw/nw/nw-1001-06-000089.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-1001-06-000089.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1001-06-000089.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-1001-06-000089.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1001-06-000089.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-1002-06-000090,nw,0,water,data/external/dartis/raw/nw/nw-1002-06-000090.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-1002-06-000090.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1002-06-000090.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-1002-06-000090.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1002-06-000090.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-1003-06-000091,nw,0,water,data/external/dartis/raw/nw/nw-1003-06-000091.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-1003-06-000091.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1003-06-000091.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-1003-06-000091.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1003-06-000091.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-1004-06-000092,nw,0,water,data/external/dartis/raw/nw/nw-1004-06-000092.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-1004-06-000092.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1004-06-000092.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-1004-06-000092.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1004-06-000092.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-1005-06-000093,nw,0,water,data/external/dartis/raw/nw/nw-1005-06-000093.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-1005-06-000093.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1005-06-000093.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-1005-06-000093.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1005-06-000093.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-1006-06-000094,nw,0,water,data/external/dartis/raw/nw/nw-1006-06-000094.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-1006-06-000094.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1006-06-000094.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-1006-06-000094.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1006-06-000094.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-1007-06-000095,nw,0,water,data/external/dartis/raw/nw/nw-1007-06-000095.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-1007-06-000095.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1007-06-000095.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-1007-06-000095.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1007-06-000095.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-1008-06-000096,nw,0,water,data/external/dartis/raw/nw/nw-1008-06-000096.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-1008-06-000096.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1008-06-000096.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-1008-06-000096.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1008-06-000096.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-1009-06-000097,nw,0,water,data/external/dartis/raw/nw/nw-1009-06-000097.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-1009-06-000097.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1009-06-000097.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-1009-06-000097.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1009-06-000097.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-1010-06-000098,nw,0,water,data/external/dartis/raw/nw/nw-1010-06-000098.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-1010-06-000098.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1010-06-000098.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-1010-06-000098.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1010-06-000098.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-1011-06-000099,nw,0,water,data/external/dartis/raw/nw/nw-1011-06-000099.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-1011-06-000099.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1011-06-000099.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-1011-06-000099.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1011-06-000099.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-1012-06-000100,nw,0,water,data/external/dartis/raw/nw/nw-1012-06-000100.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-1012-06-000100.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1012-06-000100.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-1012-06-000100.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1012-06-000100.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-1013-06-000101,nw,0,water,data/external/dartis/raw/nw/nw-1013-06-000101.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-1013-06-000101.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1013-06-000101.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-1013-06-000101.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1013-06-000101.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-1014-06-000102,nw,0,water,data/external/dartis/raw/nw/nw-1014-06-000102.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-1014-06-000102.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1014-06-000102.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-1014-06-000102.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1014-06-000102.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-1015-06-000103,nw,0,water,data/external/dartis/raw/nw/nw-1015-06-000103.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-1015-06-000103.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1015-06-000103.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-1015-06-000103.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1015-06-000103.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-1016-06-000104,nw,0,water,data/external/dartis/raw/nw/nw-1016-06-000104.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-1016-06-000104.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1016-06-000104.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-1016-06-000104.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1016-06-000104.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-1017-06-000105,nw,0,water,data/external/dartis/raw/nw/nw-1017-06-000105.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-1017-06-000105.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1017-06-000105.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-1017-06-000105.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1017-06-000105.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-1018-06-000106,nw,0,water,data/external/dartis/raw/nw/nw-1018-06-000106.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-1018-06-000106.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1018-06-000106.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-1018-06-000106.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1018-06-000106.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-1019-06-000107,nw,0,water,data/external/dartis/raw/nw/nw-1019-06-000107.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-1019-06-000107.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1019-06-000107.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-1019-06-000107.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1019-06-000107.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-1020-06-000108,nw,0,water,data/external/dartis/raw/nw/nw-1020-06-000108.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-1020-06-000108.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1020-06-000108.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-1020-06-000108.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1020-06-000108.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-1021-06-000109,nw,0,water,data/external/dartis/raw/nw/nw-1021-06-000109.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-1021-06-000109.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1021-06-000109.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-1021-06-000109.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1021-06-000109.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-1022-06-000110,nw,0,water,data/external/dartis/raw/nw/nw-1022-06-000110.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-1022-06-000110.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1022-06-000110.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-1022-06-000110.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1022-06-000110.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-1023-06-000111,nw,0,water,data/external/dartis/raw/nw/nw-1023-06-000111.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-1023-06-000111.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1023-06-000111.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-1023-06-000111.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1023-06-000111.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-1024-06-000112,nw,0,water,data/external/dartis/raw/nw/nw-1024-06-000112.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-1024-06-000112.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1024-06-000112.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-1024-06-000112.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1024-06-000112.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-1025-06-000113,nw,0,water,data/external/dartis/raw/nw/nw-1025-06-000113.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-1025-06-000113.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1025-06-000113.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-1025-06-000113.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1025-06-000113.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-1026-06-000114,nw,0,water,data/external/dartis/raw/nw/nw-1026-06-000114.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-1026-06-000114.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1026-06-000114.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-1026-06-000114.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1026-06-000114.png,OPEN_WATER_SEMANTIC,False,True
nw:nw-1027-06-000115,nw,0,water,data/external/dartis/raw/nw/nw-1027-06-000115.jpg,640,640,data/derived/v06_water_masks_homography/land/nw/nw-1027-06-000115.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1027-06-000115.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False,data/derived/v06_water_masks_homography/land/nw/nw-1027-06-000115.png,data/derived/v06_water_masks_homography/safe_water/nw/nw-1027-06-000115.png,OPEN_WATER_SEMANTIC,False,True
