sample_key,dataset_group,split,split_file,split_csv_row,image_path,mask_path,split_conflict,image_open_ok,mask_open_ok,same_shape,expected_bands,same_crs,transform_exact,transform_close_1e_9,transform_close_1e_6,transform_max_abs_difference,image_width,image_height,image_bands,mask_width,mask_height,mask_bands,mask_nodata,mask_unique_values,mask_values_valid,image_band1_min,image_band1_max,image_band2_min,image_band2_max,inspection_error,pixel_training_eligible
permanent:train:sentinel_1_20_low_density_55.74542060594627_-20.958131679279905:d6d7e39b7fd3,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,44,data/external/sen1floods11/permanent_sar/sentinel_1_20_low_density_55.74542060594627_-20.958131679279905.tif,data/external/sen1floods11/permanent_mask/water_1_20_low_density_55.74542060594627_-20.958131679279905.tif,False,True,True,True,True,True,False,True,True,7.105427357601002e-15,547.0,514.0,2.0,547.0,514.0,1.0,,-1.0|1.0,True,0.44817304611206055,0.6549525260925293,0.26808637380599976,0.48829978704452515,,True
permanent:train:sentinel_1_20_rural_55.747614483664584_-21.027287877517793:fb2b025091dd,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,441,data/external/sen1floods11/permanent_sar/sentinel_1_20_rural_55.747614483664584_-21.027287877517793.tif,data/external/sen1floods11/permanent_mask/water_1_20_rural_55.747614483664584_-21.027287877517793.tif,False,True,True,True,True,True,True,True,True,0.0,546.0,514.0,2.0,546.0,514.0,1.0,,-1.0|0.0|1.0,True,0.44403138756752014,1.0,0.26382213830947876,0.9305158257484436,,True
permanent:train:sentinel_1_20_rural_57.73027350326031_-20.048720314934883:d5444136eb0e,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,437,data/external/sen1floods11/permanent_sar/sentinel_1_20_rural_57.73027350326031_-20.048720314934883.tif,data/external/sen1floods11/permanent_mask/water_1_20_rural_57.73027350326031_-20.048720314934883.tif,False,True,True,True,True,True,True,True,True,0.0,544.0,514.0,2.0,544.0,514.0,1.0,,-1.0|0.0|1.0,True,0.5659963488578796,0.8658069968223572,0.0,0.7381682991981506,,True
permanent:train:sentinel_1_219_inhabited_109.86543645049679_1.760894546904724:f28c65d31124,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,271,data/external/sen1floods11/permanent_sar/sentinel_1_219_inhabited_109.86543645049679_1.760894546904724.tif,data/external/sen1floods11/permanent_mask/water_1_219_inhabited_109.86543645049679_1.760894546904724.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,511.0,514.0,2.0,511.0,514.0,1.0,,-1.0|0.0|1.0,True,0.0,1.0,0.0,0.896822988986969,,True
permanent:train:sentinel_1_221_inhabited_110.76304457435333_1.5527793825382978:4940ea6bee7c,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,15,data/external/sen1floods11/permanent_sar/sentinel_1_221_inhabited_110.76304457435333_1.5527793825382978.tif,data/external/sen1floods11/permanent_mask/water_1_221_inhabited_110.76304457435333_1.5527793825382978.tif,False,True,True,True,True,True,False,True,True,7.549516567451064e-15,510.0,513.0,2.0,510.0,513.0,1.0,,-1.0|0.0|1.0,True,0.04015277698636055,1.0,0.030258584767580032,1.0,,True
permanent:train:sentinel_1_221_rural_114.04433651194624_4.569700136874496:b9cfa046bac1,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,136,data/external/sen1floods11/permanent_sar/sentinel_1_221_rural_114.04433651194624_4.569700136874496.tif,data/external/sen1floods11/permanent_mask/water_1_221_rural_114.04433651194624_4.569700136874496.tif,False,True,True,True,True,True,False,True,True,7.105427357601002e-15,512.0,514.0,2.0,512.0,514.0,1.0,,-1.0|0.0|1.0,True,0.3417677581310272,1.0,0.05707072839140892,1.0,,True
permanent:train:sentinel_1_221_rural_115.01174294459237_4.920225611584824:b7a0270c7663,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,369,data/external/sen1floods11/permanent_sar/sentinel_1_221_rural_115.01174294459237_4.920225611584824.tif,data/external/sen1floods11/permanent_mask/water_1_221_rural_115.01174294459237_4.920225611584824.tif,False,True,True,True,True,True,False,True,True,3.552713678800501e-15,512.0,514.0,2.0,512.0,514.0,1.0,,-1.0|0.0|1.0,True,0.16748543083667755,1.0,0.047493621706962585,1.0,,True
permanent:train:sentinel_1_223_rural_104.00843397140194_10.042270136848606:ade4e87ab768,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,52,data/external/sen1floods11/permanent_sar/sentinel_1_223_rural_104.00843397140194_10.042270136848606.tif,data/external/sen1floods11/permanent_mask/water_1_223_rural_104.00843397140194_10.042270136848606.tif,False,True,True,True,True,True,False,True,True,2.842170943040401e-14,518.0,514.0,2.0,518.0,514.0,1.0,,-1.0|0.0|1.0,True,0.044329818338155746,1.0,0.0,1.0,,True
permanent:train:sentinel_1_230_rural_112.69785743964559_-8.44286639369548:eb4cc3ba3c66,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,444,data/external/sen1floods11/permanent_sar/sentinel_1_230_rural_112.69785743964559_-8.44286639369548.tif,data/external/sen1floods11/permanent_mask/water_1_230_rural_112.69785743964559_-8.44286639369548.tif,False,True,True,True,True,True,False,True,True,4.263256414560601e-14,516.0,513.0,2.0,516.0,513.0,1.0,,-1.0|0.0|1.0,True,0.06123235449194908,1.0,0.03951588645577431,1.0,,True
permanent:train:sentinel_1_230_rural_112.9709149517544_-7.191838838544918:3a1bb07a7ebb,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,366,data/external/sen1floods11/permanent_sar/sentinel_1_230_rural_112.9709149517544_-7.191838838544918.tif,data/external/sen1floods11/permanent_mask/water_1_230_rural_112.9709149517544_-7.191838838544918.tif,False,True,True,True,True,True,False,True,True,3.552713678800501e-15,514.0,514.0,2.0,514.0,514.0,1.0,,-1.0|0.0|1.0,True,0.03963677957653999,1.0,0.03956605866551399,0.8934321999549866,,True
permanent:train:sentinel_1_231_low_density_123.30544348984797_9.286390080874783:e173ab42c58d,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,391,data/external/sen1floods11/permanent_sar/sentinel_1_231_low_density_123.30544348984797_9.286390080874783.tif,data/external/sen1floods11/permanent_mask/water_1_231_low_density_123.30544348984797_9.286390080874783.tif,False,True,True,True,True,True,False,True,True,3.552713678800501e-15,517.0,514.0,2.0,517.0,514.0,1.0,,-1.0|0.0|1.0,True,0.20629237592220306,1.0,0.056248344480991364,1.0,,True
permanent:train:sentinel_1_231_rural_123.68949694537915_12.486174110311742:b2f67a56a198,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,214,data/external/sen1floods11/permanent_sar/sentinel_1_231_rural_123.68949694537915_12.486174110311742.tif,data/external/sen1floods11/permanent_mask/water_1_231_rural_123.68949694537915_12.486174110311742.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,523.0,513.0,2.0,523.0,513.0,1.0,,-1.0|0.0|1.0,True,0.03370076045393944,1.0,0.0,1.0,,True
permanent:train:sentinel_1_231_rural_123.74533826787146_11.145835220161716:5c97e94dafb2,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,248,data/external/sen1floods11/permanent_sar/sentinel_1_231_rural_123.74533826787146_11.145835220161716.tif,data/external/sen1floods11/permanent_mask/water_1_231_rural_123.74533826787146_11.145835220161716.tif,False,True,True,True,True,True,False,True,True,2.842170943040401e-14,520.0,514.0,2.0,520.0,514.0,1.0,,-1.0|0.0|1.0,True,0.056016456335783005,1.0,0.0,1.0,,True
permanent:train:sentinel_1_236_low_density_119.66547484081904_26.487853977456027:786b7c7c5fc4,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,91,data/external/sen1floods11/permanent_sar/sentinel_1_236_low_density_119.66547484081904_26.487853977456027.tif,data/external/sen1floods11/permanent_mask/water_1_236_low_density_119.66547484081904_26.487853977456027.tif,False,True,True,True,True,True,True,True,True,0.0,571.0,513.0,2.0,571.0,513.0,1.0,,-1.0|0.0|1.0,True,0.28202560544013977,1.0,0.004673540126532316,1.0,,True
permanent:train:sentinel_1_236_rural_115.325413949096_29.29518806407817:b87cc920624f,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,39,data/external/sen1floods11/permanent_sar/sentinel_1_236_rural_115.325413949096_29.29518806407817.tif,data/external/sen1floods11/permanent_mask/water_1_236_rural_115.325413949096_29.29518806407817.tif,False,True,True,True,True,True,True,True,True,0.0,586.0,513.0,2.0,586.0,513.0,1.0,,-1.0|0.0|1.0,True,0.22826260328292847,1.0,0.0405663326382637,0.8859084248542786,,True
permanent:train:sentinel_1_236_rural_119.65287342124199_25.933672439432723:b91bc5b68533,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,121,data/external/sen1floods11/permanent_sar/sentinel_1_236_rural_119.65287342124199_25.933672439432723.tif,data/external/sen1floods11/permanent_mask/water_1_236_rural_119.65287342124199_25.933672439432723.tif,False,True,True,True,True,True,False,True,True,2.842170943040401e-14,568.0,514.0,2.0,568.0,514.0,1.0,,-1.0|0.0,True,0.3639313876628876,1.0,0.01132134161889553,1.0,,True
permanent:train:sentinel_1_238_inhabited_92.29570431611354_20.79856274808234:97c229fd4f57,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,463,data/external/sen1floods11/permanent_sar/sentinel_1_238_inhabited_92.29570431611354_20.79856274808234.tif,data/external/sen1floods11/permanent_mask/water_1_238_inhabited_92.29570431611354_20.79856274808234.tif,False,True,True,True,True,True,False,True,True,7.105427357601002e-15,547.0,513.0,2.0,547.0,513.0,1.0,,-1.0|0.0|1.0,True,0.0006634041201323271,1.0,0.0,0.8384549617767334,,True
permanent:train:sentinel_1_239_inhabited_102.56681997812606_18.6035613363215:d772d0618307,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,326,data/external/sen1floods11/permanent_sar/sentinel_1_239_inhabited_102.56681997812606_18.6035613363215.tif,data/external/sen1floods11/permanent_mask/water_1_239_inhabited_102.56681997812606_18.6035613363215.tif,False,True,True,True,True,True,False,True,True,3.552713678800501e-15,538.0,514.0,2.0,538.0,514.0,1.0,,-1.0|0.0|1.0,True,0.12761972844600677,1.0,0.0,0.9093167185783386,,True
permanent:train:sentinel_1_23_high_density_3.5269393555261783_6.5523680746723505:fc98aabbecc7,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,154,data/external/sen1floods11/permanent_sar/sentinel_1_23_high_density_3.5269393555261783_6.5523680746723505.tif,data/external/sen1floods11/permanent_mask/water_1_23_high_density_3.5269393555261783_6.5523680746723505.tif,False,True,True,True,True,True,False,True,True,1.3766765505351941e-14,514.0,514.0,2.0,514.0,514.0,1.0,,-1.0|0.0|1.0,True,0.0011921086115762591,1.0,0.0,1.0,,True
permanent:train:sentinel_1_23_rural_3.7354380025832_6.621573323021831:e6b70430dcf6,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,63,data/external/sen1floods11/permanent_sar/sentinel_1_23_rural_3.7354380025832_6.621573323021831.tif,data/external/sen1floods11/permanent_mask/water_1_23_rural_3.7354380025832_6.621573323021831.tif,False,True,True,True,True,True,False,True,True,3.552713678800501e-15,514.0,514.0,2.0,514.0,514.0,1.0,,-1.0|0.0|1.0,True,0.025093315169215202,1.0,0.0,0.9873245358467102,,True
permanent:train:sentinel_1_241_low_density_121.14575369932936_13.653330433748039:6626e69213e1,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,55,data/external/sen1floods11/permanent_sar/sentinel_1_241_low_density_121.14575369932936_13.653330433748039.tif,data/external/sen1floods11/permanent_mask/water_1_241_low_density_121.14575369932936_13.653330433748039.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,525.0,514.0,2.0,525.0,514.0,1.0,,-1.0|0.0|1.0,True,0.34687402844429016,1.0,0.0,1.0,,True
permanent:train:sentinel_1_241_low_density_124.04454840765872_12.90166868737078:cc1ceef0b3e4,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,322,data/external/sen1floods11/permanent_sar/sentinel_1_241_low_density_124.04454840765872_12.90166868737078.tif,data/external/sen1floods11/permanent_mask/water_1_241_low_density_124.04454840765872_12.90166868737078.tif,False,True,True,True,True,True,False,True,True,2.842170943040401e-14,524.0,514.0,2.0,524.0,514.0,1.0,,-1.0|0.0|1.0,True,0.21282154321670532,1.0,0.05646044388413429,0.9386654496192932,,True
permanent:train:sentinel_1_241_rural_122.25783566565457_16.531457208694686:daac672dd644,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,60,data/external/sen1floods11/permanent_sar/sentinel_1_241_rural_122.25783566565457_16.531457208694686.tif,data/external/sen1floods11/permanent_mask/water_1_241_rural_122.25783566565457_16.531457208694686.tif,False,True,True,True,True,True,True,True,True,0.0,533.0,514.0,2.0,533.0,514.0,1.0,,-1.0|0.0|1.0|nan,False,0.31445571780204773,1.0,0.036701034754514694,1.0,,False
permanent:train:sentinel_1_241_rural_122.27914570958897_18.209091420729465:4983dda67443,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,82,data/external/sen1floods11/permanent_sar/sentinel_1_241_rural_122.27914570958897_18.209091420729465.tif,data/external/sen1floods11/permanent_mask/water_1_241_rural_122.27914570958897_18.209091420729465.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,537.0,514.0,2.0,537.0,514.0,1.0,,-1.0|0.0|1.0,True,0.3860672414302826,1.0,0.04143793135881424,1.0,,True
permanent:train:sentinel_1_242_low_density_74.61670191041563_13.859135783768783:98531071e325,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,482,data/external/sen1floods11/permanent_sar/sentinel_1_242_low_density_74.61670191041563_13.859135783768783.tif,data/external/sen1floods11/permanent_mask/water_1_242_low_density_74.61670191041563_13.859135783768783.tif,False,True,True,True,True,True,False,True,True,5.329070518200751e-15,526.0,514.0,2.0,526.0,514.0,1.0,,-1.0|0.0|1.0,True,0.03316523879766464,1.0,0.0,0.9474360346794128,,True
permanent:train:sentinel_1_242_low_density_74.688319532435_13.442575481557977:b78e71e74e83,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,319,data/external/sen1floods11/permanent_sar/sentinel_1_242_low_density_74.688319532435_13.442575481557977.tif,data/external/sen1floods11/permanent_mask/water_1_242_low_density_74.688319532435_13.442575481557977.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,524.0,514.0,2.0,524.0,514.0,1.0,,-1.0|0.0|1.0,True,0.05729639530181885,1.0,0.0570649579167366,1.0,,True
permanent:train:sentinel_1_243_inhabited_120.3299968344099_13.806273140780181:b3063f48a962,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,423,data/external/sen1floods11/permanent_sar/sentinel_1_243_inhabited_120.3299968344099_13.806273140780181.tif,data/external/sen1floods11/permanent_mask/water_1_243_inhabited_120.3299968344099_13.806273140780181.tif,False,True,True,True,True,True,False,True,True,2.842170943040401e-14,526.0,514.0,2.0,526.0,514.0,1.0,,-1.0|0.0|1.0,True,0.26017671823501587,1.0,0.0,0.9458699822425842,,True
permanent:train:sentinel_1_243_rural_120.04523418203576_13.872370395695413:a17a171a957c,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,395,data/external/sen1floods11/permanent_sar/sentinel_1_243_rural_120.04523418203576_13.872370395695413.tif,data/external/sen1floods11/permanent_mask/water_1_243_rural_120.04523418203576_13.872370395695413.tif,False,True,True,True,True,True,False,True,True,2.842170943040401e-14,526.0,513.0,2.0,526.0,513.0,1.0,,-1.0|0.0|1.0,True,0.34292519092559814,1.0,0.0,0.8459712862968445,,True
permanent:train:sentinel_1_245_inhabited_98.7689545607946_-1.4834626566624816:f1068eb2a73c,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,449,data/external/sen1floods11/permanent_sar/sentinel_1_245_inhabited_98.7689545607946_-1.4834626566624816.tif,data/external/sen1floods11/permanent_mask/water_1_245_inhabited_98.7689545607946_-1.4834626566624816.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,511.0,514.0,2.0,511.0,514.0,1.0,,-1.0|0.0|1.0,True,0.05323350057005882,1.0,0.0,0.9109652042388916,,True
permanent:train:sentinel_1_247_high_density_125.01146433918898_11.209435378487015:e89790203d6d,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,218,data/external/sen1floods11/permanent_sar/sentinel_1_247_high_density_125.01146433918898_11.209435378487015.tif,data/external/sen1floods11/permanent_mask/water_1_247_high_density_125.01146433918898_11.209435378487015.tif,False,True,True,True,True,True,False,True,True,4.263256414560601e-14,521.0,514.0,2.0,521.0,514.0,1.0,,-1.0|0.0|1.0,True,0.2341950237751007,1.0,0.040902163833379745,1.0,,True
permanent:train:sentinel_1_247_high_density_125.68405730568655_7.069039654634072:fdc07add4ff8,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,174,data/external/sen1floods11/permanent_sar/sentinel_1_247_high_density_125.68405730568655_7.069039654634072.tif,data/external/sen1floods11/permanent_mask/water_1_247_high_density_125.68405730568655_7.069039654634072.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,514.0,514.0,2.0,514.0,514.0,1.0,,-1.0|0.0|1.0,True,0.19483375549316406,1.0,0.0,1.0,,True
permanent:train:sentinel_1_247_low_density_124.311470196718_11.907717226153474:932c93e4d04e,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,20,data/external/sen1floods11/permanent_sar/sentinel_1_247_low_density_124.311470196718_11.907717226153474.tif,data/external/sen1floods11/permanent_mask/water_1_247_low_density_124.311470196718_11.907717226153474.tif,False,True,True,True,True,True,False,True,True,2.842170943040401e-14,521.0,514.0,2.0,521.0,514.0,1.0,,-1.0|0.0|1.0,True,0.05248245596885681,1.0,0.0,1.0,,True
permanent:train:sentinel_1_247_low_density_124.51745391078086_10.865183858958884:efaad383f948,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,299,data/external/sen1floods11/permanent_sar/sentinel_1_247_low_density_124.51745391078086_10.865183858958884.tif,data/external/sen1floods11/permanent_mask/water_1_247_low_density_124.51745391078086_10.865183858958884.tif,False,True,True,True,True,True,False,True,True,3.552713678800501e-15,520.0,514.0,2.0,520.0,514.0,1.0,,-1.0|0.0|1.0,True,0.09012138843536377,1.0,0.0,0.977606475353241,,True
permanent:train:sentinel_1_247_low_density_125.2107415652675_9.040399312160387:4d6ba36e820f,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,416,data/external/sen1floods11/permanent_sar/sentinel_1_247_low_density_125.2107415652675_9.040399312160387.tif,data/external/sen1floods11/permanent_mask/water_1_247_low_density_125.2107415652675_9.040399312160387.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,516.0,514.0,2.0,516.0,514.0,1.0,,-1.0|0.0|1.0,True,0.2932737171649933,1.0,0.010378497652709484,0.9475732445716858,,True
permanent:train:sentinel_1_247_rural_125.71947594535406_10.793677714465828:18231412c7ab,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,131,data/external/sen1floods11/permanent_sar/sentinel_1_247_rural_125.71947594535406_10.793677714465828.tif,data/external/sen1floods11/permanent_mask/water_1_247_rural_125.71947594535406_10.793677714465828.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,520.0,514.0,2.0,520.0,514.0,1.0,,-1.0|0.0|1.0,True,0.21517540514469147,0.9867649078369141,0.0,0.8693697452545166,,True
permanent:train:sentinel_1_247_rural_125.78738359529702_11.002461743990267:d90d324b434d,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,475,data/external/sen1floods11/permanent_sar/sentinel_1_247_rural_125.78738359529702_11.002461743990267.tif,data/external/sen1floods11/permanent_mask/water_1_247_rural_125.78738359529702_11.002461743990267.tif,False,True,True,True,True,True,False,True,True,2.842170943040401e-14,520.0,514.0,2.0,520.0,514.0,1.0,,-1.0|0.0|1.0,True,0.055710162967443466,1.0,0.0,0.9033209681510925,,True
permanent:train:sentinel_1_247_rural_126.18743630540793_9.049201577639892:7d738ea0601a,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,275,data/external/sen1floods11/permanent_sar/sentinel_1_247_rural_126.18743630540793_9.049201577639892.tif,data/external/sen1floods11/permanent_mask/water_1_247_rural_126.18743630540793_9.049201577639892.tif,False,True,True,True,True,True,False,True,True,7.105427357601002e-15,517.0,514.0,2.0,517.0,514.0,1.0,,-1.0|0.0|1.0,True,0.3426382839679718,1.0,0.046969883143901825,1.0,,True
permanent:train:sentinel_1_250_inhabited_97.61584886477769_16.13298302035665:f201e838d40a,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,210,data/external/sen1floods11/permanent_sar/sentinel_1_250_inhabited_97.61584886477769_16.13298302035665.tif,data/external/sen1floods11/permanent_mask/water_1_250_inhabited_97.61584886477769_16.13298302035665.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,532.0,513.0,2.0,532.0,513.0,1.0,,-1.0|0.0|1.0,True,0.00012177631288068369,1.0,0.0,0.893944501876831,,True
permanent:train:sentinel_1_250_rural_97.68902271306477_15.925202288569235:906cd09b2eb9,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,380,data/external/sen1floods11/permanent_sar/sentinel_1_250_rural_97.68902271306477_15.925202288569235.tif,data/external/sen1floods11/permanent_mask/water_1_250_rural_97.68902271306477_15.925202288569235.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,531.0,513.0,2.0,531.0,513.0,1.0,,-1.0|0.0|1.0,True,0.12098689377307892,1.0,0.05820653960108757,0.9080607295036316,,True
permanent:train:sentinel_1_251_high_density_127.87275354855782_26.337002588817956:839e1c850624,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,390,data/external/sen1floods11/permanent_sar/sentinel_1_251_high_density_127.87275354855782_26.337002588817956.tif,data/external/sen1floods11/permanent_mask/water_1_251_high_density_127.87275354855782_26.337002588817956.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,569.0,514.0,2.0,569.0,514.0,1.0,,-1.0|0.0|1.0,True,0.18243716657161713,1.0,0.0,1.0,,True
permanent:train:sentinel_1_251_inhabited_128.63902776908722_27.381083264078093:d15db5c05e7b,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,142,data/external/sen1floods11/permanent_sar/sentinel_1_251_inhabited_128.63902776908722_27.381083264078093.tif,data/external/sen1floods11/permanent_mask/water_1_251_inhabited_128.63902776908722_27.381083264078093.tif,False,True,True,True,True,True,False,True,True,3.552713678800501e-15,575.0,514.0,2.0,575.0,514.0,1.0,,-1.0|0.0|1.0,True,0.3856055736541748,1.0,0.04767068102955818,1.0,,True
permanent:train:sentinel_1_251_rural_128.2552819915287_26.68620816961646:599d19e8858d,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,59,data/external/sen1floods11/permanent_sar/sentinel_1_251_rural_128.2552819915287_26.68620816961646.tif,data/external/sen1floods11/permanent_mask/water_1_251_rural_128.2552819915287_26.68620816961646.tif,False,True,True,True,True,True,True,True,True,0.0,571.0,513.0,2.0,571.0,513.0,1.0,,-1.0|0.0|1.0,True,0.25709912180900574,1.0,0.041231922805309296,1.0,,True
permanent:train:sentinel_1_256_inhabited_97.05513028461004_19.92052561874937:a587361eae09,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,280,data/external/sen1floods11/permanent_sar/sentinel_1_256_inhabited_97.05513028461004_19.92052561874937.tif,data/external/sen1floods11/permanent_mask/water_1_256_inhabited_97.05513028461004_19.92052561874937.tif,False,True,True,True,True,True,False,True,True,2.842170943040401e-14,543.0,514.0,2.0,543.0,514.0,1.0,,-1.0|0.0|1.0,True,0.05228467658162117,1.0,0.0,1.0,,True
permanent:train:sentinel_1_25_inhabited_39.63811754855641_-4.1517307587308:fa57e74061f7,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,147,data/external/sen1floods11/permanent_sar/sentinel_1_25_inhabited_39.63811754855641_-4.1517307587308.tif,data/external/sen1floods11/permanent_mask/water_1_25_inhabited_39.63811754855641_-4.1517307587308.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,512.0,514.0,2.0,512.0,514.0,1.0,,-1.0|0.0|1.0,True,0.4232387840747833,1.0,0.0,1.0,,True
permanent:train:sentinel_1_25_inhabited_39.91422062668473_-3.5262169811555206:622e22772828,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,415,data/external/sen1floods11/permanent_sar/sentinel_1_25_inhabited_39.91422062668473_-3.5262169811555206.tif,data/external/sen1floods11/permanent_mask/water_1_25_inhabited_39.91422062668473_-3.5262169811555206.tif,False,True,True,True,True,True,False,True,True,7.105427357601002e-15,511.0,514.0,2.0,511.0,514.0,1.0,,-1.0|0.0|1.0,True,0.36081889271736145,1.0,0.0,0.9314473867416382,,True
permanent:train:sentinel_1_25_inhabited_40.90613427872061_-2.2963077285940767:56be27019dac,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,223,data/external/sen1floods11/permanent_sar/sentinel_1_25_inhabited_40.90613427872061_-2.2963077285940767.tif,data/external/sen1floods11/permanent_mask/water_1_25_inhabited_40.90613427872061_-2.2963077285940767.tif,False,True,True,True,True,True,False,True,True,2.1316282072803006e-14,511.0,514.0,2.0,511.0,514.0,1.0,,-1.0|0.0|1.0,True,0.3060382604598999,1.0,0.05619676783680916,0.958520770072937,,True
permanent:train:sentinel_1_260_low_density_107.21168272235745_16.858362825124907:71c65395a388,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,349,data/external/sen1floods11/permanent_sar/sentinel_1_260_low_density_107.21168272235745_16.858362825124907.tif,data/external/sen1floods11/permanent_mask/water_1_260_low_density_107.21168272235745_16.858362825124907.tif,False,True,True,True,True,True,False,True,True,7.105427357601002e-15,533.0,513.0,2.0,533.0,513.0,1.0,,-1.0|0.0|1.0,True,0.3535352051258087,1.0,0.04556861147284508,1.0,,True
permanent:train:sentinel_1_260_rural_108.05697667265494_16.269765945171102:199e434d1335,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,281,data/external/sen1floods11/permanent_sar/sentinel_1_260_rural_108.05697667265494_16.269765945171102.tif,data/external/sen1floods11/permanent_mask/water_1_260_rural_108.05697667265494_16.269765945171102.tif,False,True,True,True,True,True,False,True,True,1.4210854715202004e-14,532.0,514.0,2.0,532.0,514.0,1.0,,-1.0|0.0|1.0,True,0.4059230387210846,1.0,0.0,1.0,,True
permanent:train:sentinel_1_261_inhabited_84.80127088008179_19.15115678208887:fbc5bca0b395,permanent,train,data/external/sen1floods11/permanent_splits/permanent_water_train_data.csv,305,data/external/sen1floods11/permanent_sar/sentinel_1_261_inhabited_84.80127088008179_19.15115678208887.tif,data/external/sen1floods11/permanent_mask/water_1_261_inhabited_84.80127088008179_19.15115678208887.tif,False,True,True,True,True,True,False,True,True,2.842170943040401e-14,540.0,514.0,2.0,540.0,514.0,1.0,,-1.0|0.0|1.0,True,0.10277815163135529,1.0,0.006154343485832214,0.853113055229187,,True
