source_dataset,sample_name,split,sensor,image_path,mask_path,width,height,has_oil,oil_pixel_ratio
refined_sos,sentinel_228,train,Sentinel-1,data/raw/images/images/train/sentinel_228.png,data/raw/masks/masks/train/sentinel_228.png,256,256,1,64.175415
refined_sos,sentinel_2280,train,Sentinel-1,data/raw/images/images/train/sentinel_2280.png,data/raw/masks/masks/train/sentinel_2280.png,256,256,1,27.130127
refined_sos,sentinel_2281,train,Sentinel-1,data/raw/images/images/train/sentinel_2281.png,data/raw/masks/masks/train/sentinel_2281.png,256,256,1,28.707886
refined_sos,sentinel_2282,train,Sentinel-1,data/raw/images/images/train/sentinel_2282.png,data/raw/masks/masks/train/sentinel_2282.png,256,256,1,40.895081
refined_sos,sentinel_2283,train,Sentinel-1,data/raw/images/images/train/sentinel_2283.png,data/raw/masks/masks/train/sentinel_2283.png,256,256,1,39.732361
refined_sos,sentinel_2284,train,Sentinel-1,data/raw/images/images/train/sentinel_2284.png,data/raw/masks/masks/train/sentinel_2284.png,256,256,1,11.624146
refined_sos,sentinel_2285,train,Sentinel-1,data/raw/images/images/train/sentinel_2285.png,data/raw/masks/masks/train/sentinel_2285.png,256,256,1,1.263428
refined_sos,sentinel_2286,train,Sentinel-1,data/raw/images/images/train/sentinel_2286.png,data/raw/masks/masks/train/sentinel_2286.png,256,256,1,15.315247
refined_sos,sentinel_2287,train,Sentinel-1,data/raw/images/images/train/sentinel_2287.png,data/raw/masks/masks/train/sentinel_2287.png,256,256,1,41.699219
refined_sos,sentinel_2288,train,Sentinel-1,data/raw/images/images/train/sentinel_2288.png,data/raw/masks/masks/train/sentinel_2288.png,256,256,1,19.989014
refined_sos,sentinel_2289,train,Sentinel-1,data/raw/images/images/train/sentinel_2289.png,data/raw/masks/masks/train/sentinel_2289.png,256,256,1,41.717529
refined_sos,sentinel_229,train,Sentinel-1,data/raw/images/images/train/sentinel_229.png,data/raw/masks/masks/train/sentinel_229.png,256,256,1,26.260376
refined_sos,sentinel_2290,train,Sentinel-1,data/raw/images/images/train/sentinel_2290.png,data/raw/masks/masks/train/sentinel_2290.png,256,256,1,13.758850
refined_sos,sentinel_2291,train,Sentinel-1,data/raw/images/images/train/sentinel_2291.png,data/raw/masks/masks/train/sentinel_2291.png,256,256,1,17.877197
refined_sos,sentinel_2292,train,Sentinel-1,data/raw/images/images/train/sentinel_2292.png,data/raw/masks/masks/train/sentinel_2292.png,256,256,1,33.038330
refined_sos,sentinel_2293,train,Sentinel-1,data/raw/images/images/train/sentinel_2293.png,data/raw/masks/masks/train/sentinel_2293.png,256,256,1,36.965942
refined_sos,sentinel_2294,train,Sentinel-1,data/raw/images/images/train/sentinel_2294.png,data/raw/masks/masks/train/sentinel_2294.png,256,256,1,35.795593
refined_sos,sentinel_2295,train,Sentinel-1,data/raw/images/images/train/sentinel_2295.png,data/raw/masks/masks/train/sentinel_2295.png,256,256,1,29.641724
refined_sos,sentinel_2296,train,Sentinel-1,data/raw/images/images/train/sentinel_2296.png,data/raw/masks/masks/train/sentinel_2296.png,256,256,1,45.478821
refined_sos,sentinel_2297,train,Sentinel-1,data/raw/images/images/train/sentinel_2297.png,data/raw/masks/masks/train/sentinel_2297.png,256,256,1,36.015320
refined_sos,sentinel_2298,train,Sentinel-1,data/raw/images/images/train/sentinel_2298.png,data/raw/masks/masks/train/sentinel_2298.png,256,256,1,19.322205
refined_sos,sentinel_2299,train,Sentinel-1,data/raw/images/images/train/sentinel_2299.png,data/raw/masks/masks/train/sentinel_2299.png,256,256,1,23.118591
refined_sos,sentinel_23,train,Sentinel-1,data/raw/images/images/train/sentinel_23.png,data/raw/masks/masks/train/sentinel_23.png,256,256,1,72.444153
refined_sos,sentinel_230,train,Sentinel-1,data/raw/images/images/train/sentinel_230.png,data/raw/masks/masks/train/sentinel_230.png,256,256,1,9.732056
refined_sos,sentinel_2300,train,Sentinel-1,data/raw/images/images/train/sentinel_2300.png,data/raw/masks/masks/train/sentinel_2300.png,256,256,1,17.147827
refined_sos,sentinel_2301,train,Sentinel-1,data/raw/images/images/train/sentinel_2301.png,data/raw/masks/masks/train/sentinel_2301.png,256,256,1,18.028259
refined_sos,sentinel_2302,train,Sentinel-1,data/raw/images/images/train/sentinel_2302.png,data/raw/masks/masks/train/sentinel_2302.png,256,256,1,6.912231
refined_sos,sentinel_2303,train,Sentinel-1,data/raw/images/images/train/sentinel_2303.png,data/raw/masks/masks/train/sentinel_2303.png,256,256,1,20.549011
refined_sos,sentinel_2304,train,Sentinel-1,data/raw/images/images/train/sentinel_2304.png,data/raw/masks/masks/train/sentinel_2304.png,256,256,1,7.485962
refined_sos,sentinel_2305,train,Sentinel-1,data/raw/images/images/train/sentinel_2305.png,data/raw/masks/masks/train/sentinel_2305.png,256,256,1,5.630493
refined_sos,sentinel_2306,train,Sentinel-1,data/raw/images/images/train/sentinel_2306.png,data/raw/masks/masks/train/sentinel_2306.png,256,256,1,6.544495
refined_sos,sentinel_2307,train,Sentinel-1,data/raw/images/images/train/sentinel_2307.png,data/raw/masks/masks/train/sentinel_2307.png,256,256,1,9.561157
refined_sos,sentinel_2308,train,Sentinel-1,data/raw/images/images/train/sentinel_2308.png,data/raw/masks/masks/train/sentinel_2308.png,256,256,1,12.416077
refined_sos,sentinel_2309,train,Sentinel-1,data/raw/images/images/train/sentinel_2309.png,data/raw/masks/masks/train/sentinel_2309.png,256,256,1,0.650024
refined_sos,sentinel_231,train,Sentinel-1,data/raw/images/images/train/sentinel_231.png,data/raw/masks/masks/train/sentinel_231.png,256,256,1,73.583984
refined_sos,sentinel_2310,train,Sentinel-1,data/raw/images/images/train/sentinel_2310.png,data/raw/masks/masks/train/sentinel_2310.png,256,256,1,24.334717
refined_sos,sentinel_2311,train,Sentinel-1,data/raw/images/images/train/sentinel_2311.png,data/raw/masks/masks/train/sentinel_2311.png,256,256,1,9.906006
refined_sos,sentinel_2312,train,Sentinel-1,data/raw/images/images/train/sentinel_2312.png,data/raw/masks/masks/train/sentinel_2312.png,256,256,1,3.500366
refined_sos,sentinel_2313,train,Sentinel-1,data/raw/images/images/train/sentinel_2313.png,data/raw/masks/masks/train/sentinel_2313.png,256,256,1,16.496277
refined_sos,sentinel_2314,train,Sentinel-1,data/raw/images/images/train/sentinel_2314.png,data/raw/masks/masks/train/sentinel_2314.png,256,256,0,0.000000
refined_sos,sentinel_2315,train,Sentinel-1,data/raw/images/images/train/sentinel_2315.png,data/raw/masks/masks/train/sentinel_2315.png,256,256,1,18.618774
refined_sos,sentinel_2316,train,Sentinel-1,data/raw/images/images/train/sentinel_2316.png,data/raw/masks/masks/train/sentinel_2316.png,256,256,1,21.209717
refined_sos,sentinel_2317,train,Sentinel-1,data/raw/images/images/train/sentinel_2317.png,data/raw/masks/masks/train/sentinel_2317.png,256,256,1,16.333008
refined_sos,sentinel_2318,train,Sentinel-1,data/raw/images/images/train/sentinel_2318.png,data/raw/masks/masks/train/sentinel_2318.png,256,256,1,35.195923
refined_sos,sentinel_2319,train,Sentinel-1,data/raw/images/images/train/sentinel_2319.png,data/raw/masks/masks/train/sentinel_2319.png,256,256,1,16.293335
refined_sos,sentinel_232,train,Sentinel-1,data/raw/images/images/train/sentinel_232.png,data/raw/masks/masks/train/sentinel_232.png,256,256,1,76.060486
refined_sos,sentinel_2320,train,Sentinel-1,data/raw/images/images/train/sentinel_2320.png,data/raw/masks/masks/train/sentinel_2320.png,256,256,1,37.115479
refined_sos,sentinel_2321,train,Sentinel-1,data/raw/images/images/train/sentinel_2321.png,data/raw/masks/masks/train/sentinel_2321.png,256,256,1,54.284668
refined_sos,sentinel_2322,train,Sentinel-1,data/raw/images/images/train/sentinel_2322.png,data/raw/masks/masks/train/sentinel_2322.png,256,256,1,5.776978
refined_sos,sentinel_2323,train,Sentinel-1,data/raw/images/images/train/sentinel_2323.png,data/raw/masks/masks/train/sentinel_2323.png,256,256,1,25.418091
refined_sos,sentinel_2324,train,Sentinel-1,data/raw/images/images/train/sentinel_2324.png,data/raw/masks/masks/train/sentinel_2324.png,256,256,1,30.804443
refined_sos,sentinel_2325,train,Sentinel-1,data/raw/images/images/train/sentinel_2325.png,data/raw/masks/masks/train/sentinel_2325.png,256,256,1,4.469299
refined_sos,sentinel_2326,train,Sentinel-1,data/raw/images/images/train/sentinel_2326.png,data/raw/masks/masks/train/sentinel_2326.png,256,256,1,19.879150
refined_sos,sentinel_2327,train,Sentinel-1,data/raw/images/images/train/sentinel_2327.png,data/raw/masks/masks/train/sentinel_2327.png,256,256,1,17.454529
refined_sos,sentinel_2328,train,Sentinel-1,data/raw/images/images/train/sentinel_2328.png,data/raw/masks/masks/train/sentinel_2328.png,256,256,1,8.119202
refined_sos,sentinel_2329,train,Sentinel-1,data/raw/images/images/train/sentinel_2329.png,data/raw/masks/masks/train/sentinel_2329.png,256,256,1,16.676331
refined_sos,sentinel_233,train,Sentinel-1,data/raw/images/images/train/sentinel_233.png,data/raw/masks/masks/train/sentinel_233.png,256,256,1,22.908020
refined_sos,sentinel_2330,train,Sentinel-1,data/raw/images/images/train/sentinel_2330.png,data/raw/masks/masks/train/sentinel_2330.png,256,256,1,8.032227
refined_sos,sentinel_2331,train,Sentinel-1,data/raw/images/images/train/sentinel_2331.png,data/raw/masks/masks/train/sentinel_2331.png,256,256,1,6.561279
refined_sos,sentinel_2332,train,Sentinel-1,data/raw/images/images/train/sentinel_2332.png,data/raw/masks/masks/train/sentinel_2332.png,256,256,1,19.696045
refined_sos,sentinel_2333,train,Sentinel-1,data/raw/images/images/train/sentinel_2333.png,data/raw/masks/masks/train/sentinel_2333.png,256,256,1,8.283997
refined_sos,sentinel_2334,train,Sentinel-1,data/raw/images/images/train/sentinel_2334.png,data/raw/masks/masks/train/sentinel_2334.png,256,256,1,22.305298
refined_sos,sentinel_2335,train,Sentinel-1,data/raw/images/images/train/sentinel_2335.png,data/raw/masks/masks/train/sentinel_2335.png,256,256,1,9.075928
refined_sos,sentinel_2336,train,Sentinel-1,data/raw/images/images/train/sentinel_2336.png,data/raw/masks/masks/train/sentinel_2336.png,256,256,1,18.705750
refined_sos,sentinel_2337,train,Sentinel-1,data/raw/images/images/train/sentinel_2337.png,data/raw/masks/masks/train/sentinel_2337.png,256,256,1,6.044006
refined_sos,sentinel_2338,train,Sentinel-1,data/raw/images/images/train/sentinel_2338.png,data/raw/masks/masks/train/sentinel_2338.png,256,256,1,8.210754
refined_sos,sentinel_2339,train,Sentinel-1,data/raw/images/images/train/sentinel_2339.png,data/raw/masks/masks/train/sentinel_2339.png,256,256,1,13.378906
refined_sos,sentinel_234,train,Sentinel-1,data/raw/images/images/train/sentinel_234.png,data/raw/masks/masks/train/sentinel_234.png,256,256,1,5.838013
refined_sos,sentinel_2340,train,Sentinel-1,data/raw/images/images/train/sentinel_2340.png,data/raw/masks/masks/train/sentinel_2340.png,256,256,1,15.727234
refined_sos,sentinel_2341,train,Sentinel-1,data/raw/images/images/train/sentinel_2341.png,data/raw/masks/masks/train/sentinel_2341.png,256,256,1,17.347717
refined_sos,sentinel_2342,train,Sentinel-1,data/raw/images/images/train/sentinel_2342.png,data/raw/masks/masks/train/sentinel_2342.png,256,256,1,32.293701
refined_sos,sentinel_2343,train,Sentinel-1,data/raw/images/images/train/sentinel_2343.png,data/raw/masks/masks/train/sentinel_2343.png,256,256,1,39.137268
refined_sos,sentinel_2344,train,Sentinel-1,data/raw/images/images/train/sentinel_2344.png,data/raw/masks/masks/train/sentinel_2344.png,256,256,1,48.545837
refined_sos,sentinel_2345,train,Sentinel-1,data/raw/images/images/train/sentinel_2345.png,data/raw/masks/masks/train/sentinel_2345.png,256,256,1,45.230103
refined_sos,sentinel_2346,train,Sentinel-1,data/raw/images/images/train/sentinel_2346.png,data/raw/masks/masks/train/sentinel_2346.png,256,256,1,9.786987
refined_sos,sentinel_2347,train,Sentinel-1,data/raw/images/images/train/sentinel_2347.png,data/raw/masks/masks/train/sentinel_2347.png,256,256,1,22.827148
refined_sos,sentinel_2348,train,Sentinel-1,data/raw/images/images/train/sentinel_2348.png,data/raw/masks/masks/train/sentinel_2348.png,256,256,1,9.060669
refined_sos,sentinel_2349,train,Sentinel-1,data/raw/images/images/train/sentinel_2349.png,data/raw/masks/masks/train/sentinel_2349.png,256,256,1,21.543884
refined_sos,sentinel_235,train,Sentinel-1,data/raw/images/images/train/sentinel_235.png,data/raw/masks/masks/train/sentinel_235.png,256,256,1,62.403870
refined_sos,sentinel_2350,train,Sentinel-1,data/raw/images/images/train/sentinel_2350.png,data/raw/masks/masks/train/sentinel_2350.png,256,256,1,28.424072
refined_sos,sentinel_2351,train,Sentinel-1,data/raw/images/images/train/sentinel_2351.png,data/raw/masks/masks/train/sentinel_2351.png,256,256,1,15.019226
refined_sos,sentinel_2352,train,Sentinel-1,data/raw/images/images/train/sentinel_2352.png,data/raw/masks/masks/train/sentinel_2352.png,256,256,1,31.500244
refined_sos,sentinel_2353,train,Sentinel-1,data/raw/images/images/train/sentinel_2353.png,data/raw/masks/masks/train/sentinel_2353.png,256,256,1,28.364563
refined_sos,sentinel_2354,train,Sentinel-1,data/raw/images/images/train/sentinel_2354.png,data/raw/masks/masks/train/sentinel_2354.png,256,256,1,18.121338
refined_sos,sentinel_2355,train,Sentinel-1,data/raw/images/images/train/sentinel_2355.png,data/raw/masks/masks/train/sentinel_2355.png,256,256,1,30.673218
refined_sos,sentinel_2356,train,Sentinel-1,data/raw/images/images/train/sentinel_2356.png,data/raw/masks/masks/train/sentinel_2356.png,256,256,1,40.789795
refined_sos,sentinel_2357,train,Sentinel-1,data/raw/images/images/train/sentinel_2357.png,data/raw/masks/masks/train/sentinel_2357.png,256,256,1,15.260315
refined_sos,sentinel_2358,train,Sentinel-1,data/raw/images/images/train/sentinel_2358.png,data/raw/masks/masks/train/sentinel_2358.png,256,256,1,28.952026
refined_sos,sentinel_2359,train,Sentinel-1,data/raw/images/images/train/sentinel_2359.png,data/raw/masks/masks/train/sentinel_2359.png,256,256,1,24.324036
refined_sos,sentinel_236,train,Sentinel-1,data/raw/images/images/train/sentinel_236.png,data/raw/masks/masks/train/sentinel_236.png,256,256,1,24.151611
refined_sos,sentinel_2360,train,Sentinel-1,data/raw/images/images/train/sentinel_2360.png,data/raw/masks/masks/train/sentinel_2360.png,256,256,1,15.216064
refined_sos,sentinel_2361,train,Sentinel-1,data/raw/images/images/train/sentinel_2361.png,data/raw/masks/masks/train/sentinel_2361.png,256,256,1,7.711792
refined_sos,sentinel_2362,train,Sentinel-1,data/raw/images/images/train/sentinel_2362.png,data/raw/masks/masks/train/sentinel_2362.png,256,256,1,30.311584
refined_sos,sentinel_2363,train,Sentinel-1,data/raw/images/images/train/sentinel_2363.png,data/raw/masks/masks/train/sentinel_2363.png,256,256,1,25.082397
refined_sos,sentinel_2364,train,Sentinel-1,data/raw/images/images/train/sentinel_2364.png,data/raw/masks/masks/train/sentinel_2364.png,256,256,1,21.427917
refined_sos,sentinel_2365,train,Sentinel-1,data/raw/images/images/train/sentinel_2365.png,data/raw/masks/masks/train/sentinel_2365.png,256,256,1,12.156677
refined_sos,sentinel_2366,train,Sentinel-1,data/raw/images/images/train/sentinel_2366.png,data/raw/masks/masks/train/sentinel_2366.png,256,256,1,34.631348
refined_sos,sentinel_2367,train,Sentinel-1,data/raw/images/images/train/sentinel_2367.png,data/raw/masks/masks/train/sentinel_2367.png,256,256,1,27.688599
refined_sos,sentinel_2368,train,Sentinel-1,data/raw/images/images/train/sentinel_2368.png,data/raw/masks/masks/train/sentinel_2368.png,256,256,1,60.719299
refined_sos,sentinel_2369,train,Sentinel-1,data/raw/images/images/train/sentinel_2369.png,data/raw/masks/masks/train/sentinel_2369.png,256,256,1,33.311462
refined_sos,sentinel_237,train,Sentinel-1,data/raw/images/images/train/sentinel_237.png,data/raw/masks/masks/train/sentinel_237.png,256,256,1,40.940857
refined_sos,sentinel_2370,train,Sentinel-1,data/raw/images/images/train/sentinel_2370.png,data/raw/masks/masks/train/sentinel_2370.png,256,256,1,43.591309
refined_sos,sentinel_2371,train,Sentinel-1,data/raw/images/images/train/sentinel_2371.png,data/raw/masks/masks/train/sentinel_2371.png,256,256,1,37.290955
refined_sos,sentinel_2372,train,Sentinel-1,data/raw/images/images/train/sentinel_2372.png,data/raw/masks/masks/train/sentinel_2372.png,256,256,1,57.670593
refined_sos,sentinel_2373,train,Sentinel-1,data/raw/images/images/train/sentinel_2373.png,data/raw/masks/masks/train/sentinel_2373.png,256,256,1,32.833862
refined_sos,sentinel_2374,train,Sentinel-1,data/raw/images/images/train/sentinel_2374.png,data/raw/masks/masks/train/sentinel_2374.png,256,256,1,17.562866
refined_sos,sentinel_2375,train,Sentinel-1,data/raw/images/images/train/sentinel_2375.png,data/raw/masks/masks/train/sentinel_2375.png,256,256,1,27.452087
refined_sos,sentinel_2376,train,Sentinel-1,data/raw/images/images/train/sentinel_2376.png,data/raw/masks/masks/train/sentinel_2376.png,256,256,1,16.674805
refined_sos,sentinel_2377,train,Sentinel-1,data/raw/images/images/train/sentinel_2377.png,data/raw/masks/masks/train/sentinel_2377.png,256,256,1,49.621582
refined_sos,sentinel_2378,train,Sentinel-1,data/raw/images/images/train/sentinel_2378.png,data/raw/masks/masks/train/sentinel_2378.png,256,256,1,23.455811
refined_sos,sentinel_2379,train,Sentinel-1,data/raw/images/images/train/sentinel_2379.png,data/raw/masks/masks/train/sentinel_2379.png,256,256,1,28.009033
refined_sos,sentinel_238,train,Sentinel-1,data/raw/images/images/train/sentinel_238.png,data/raw/masks/masks/train/sentinel_238.png,256,256,1,70.884705
refined_sos,sentinel_2380,train,Sentinel-1,data/raw/images/images/train/sentinel_2380.png,data/raw/masks/masks/train/sentinel_2380.png,256,256,1,29.525757
refined_sos,sentinel_2381,train,Sentinel-1,data/raw/images/images/train/sentinel_2381.png,data/raw/masks/masks/train/sentinel_2381.png,256,256,1,47.601318
refined_sos,sentinel_2382,train,Sentinel-1,data/raw/images/images/train/sentinel_2382.png,data/raw/masks/masks/train/sentinel_2382.png,256,256,1,7.223511
refined_sos,sentinel_2383,train,Sentinel-1,data/raw/images/images/train/sentinel_2383.png,data/raw/masks/masks/train/sentinel_2383.png,256,256,1,27.191162
refined_sos,sentinel_2384,train,Sentinel-1,data/raw/images/images/train/sentinel_2384.png,data/raw/masks/masks/train/sentinel_2384.png,256,256,1,16.918945
refined_sos,sentinel_2385,train,Sentinel-1,data/raw/images/images/train/sentinel_2385.png,data/raw/masks/masks/train/sentinel_2385.png,256,256,1,2.351379
refined_sos,sentinel_2386,train,Sentinel-1,data/raw/images/images/train/sentinel_2386.png,data/raw/masks/masks/train/sentinel_2386.png,256,256,1,7.786560
refined_sos,sentinel_2387,train,Sentinel-1,data/raw/images/images/train/sentinel_2387.png,data/raw/masks/masks/train/sentinel_2387.png,256,256,1,20.932007
refined_sos,sentinel_2388,train,Sentinel-1,data/raw/images/images/train/sentinel_2388.png,data/raw/masks/masks/train/sentinel_2388.png,256,256,1,53.111267
refined_sos,sentinel_2389,train,Sentinel-1,data/raw/images/images/train/sentinel_2389.png,data/raw/masks/masks/train/sentinel_2389.png,256,256,1,43.217468
refined_sos,sentinel_239,train,Sentinel-1,data/raw/images/images/train/sentinel_239.png,data/raw/masks/masks/train/sentinel_239.png,256,256,1,47.727966
refined_sos,sentinel_2390,train,Sentinel-1,data/raw/images/images/train/sentinel_2390.png,data/raw/masks/masks/train/sentinel_2390.png,256,256,1,17.825317
refined_sos,sentinel_2391,train,Sentinel-1,data/raw/images/images/train/sentinel_2391.png,data/raw/masks/masks/train/sentinel_2391.png,256,256,1,29.316711
refined_sos,sentinel_2392,train,Sentinel-1,data/raw/images/images/train/sentinel_2392.png,data/raw/masks/masks/train/sentinel_2392.png,256,256,1,10.223389
refined_sos,sentinel_2393,train,Sentinel-1,data/raw/images/images/train/sentinel_2393.png,data/raw/masks/masks/train/sentinel_2393.png,256,256,1,3.669739
refined_sos,sentinel_2394,train,Sentinel-1,data/raw/images/images/train/sentinel_2394.png,data/raw/masks/masks/train/sentinel_2394.png,256,256,1,9.494019
refined_sos,sentinel_2395,train,Sentinel-1,data/raw/images/images/train/sentinel_2395.png,data/raw/masks/masks/train/sentinel_2395.png,256,256,1,23.753357
refined_sos,sentinel_2396,train,Sentinel-1,data/raw/images/images/train/sentinel_2396.png,data/raw/masks/masks/train/sentinel_2396.png,256,256,1,15.083313
refined_sos,sentinel_2397,train,Sentinel-1,data/raw/images/images/train/sentinel_2397.png,data/raw/masks/masks/train/sentinel_2397.png,256,256,1,35.206604
refined_sos,sentinel_2398,train,Sentinel-1,data/raw/images/images/train/sentinel_2398.png,data/raw/masks/masks/train/sentinel_2398.png,256,256,1,7.463074
refined_sos,sentinel_2399,train,Sentinel-1,data/raw/images/images/train/sentinel_2399.png,data/raw/masks/masks/train/sentinel_2399.png,256,256,1,10.057068
refined_sos,sentinel_24,train,Sentinel-1,data/raw/images/images/train/sentinel_24.png,data/raw/masks/masks/train/sentinel_24.png,256,256,1,16.505432
refined_sos,sentinel_240,train,Sentinel-1,data/raw/images/images/train/sentinel_240.png,data/raw/masks/masks/train/sentinel_240.png,256,256,1,8.587646
refined_sos,sentinel_2400,train,Sentinel-1,data/raw/images/images/train/sentinel_2400.png,data/raw/masks/masks/train/sentinel_2400.png,256,256,1,10.845947
refined_sos,sentinel_2401,train,Sentinel-1,data/raw/images/images/train/sentinel_2401.png,data/raw/masks/masks/train/sentinel_2401.png,256,256,1,14.442444
refined_sos,sentinel_2402,train,Sentinel-1,data/raw/images/images/train/sentinel_2402.png,data/raw/masks/masks/train/sentinel_2402.png,256,256,1,9.370422
refined_sos,sentinel_2403,train,Sentinel-1,data/raw/images/images/train/sentinel_2403.png,data/raw/masks/masks/train/sentinel_2403.png,256,256,1,37.583923
refined_sos,sentinel_2404,train,Sentinel-1,data/raw/images/images/train/sentinel_2404.png,data/raw/masks/masks/train/sentinel_2404.png,256,256,1,6.997681
refined_sos,sentinel_2405,train,Sentinel-1,data/raw/images/images/train/sentinel_2405.png,data/raw/masks/masks/train/sentinel_2405.png,256,256,1,2.076721
refined_sos,sentinel_2406,train,Sentinel-1,data/raw/images/images/train/sentinel_2406.png,data/raw/masks/masks/train/sentinel_2406.png,256,256,1,9.506226
refined_sos,sentinel_2407,train,Sentinel-1,data/raw/images/images/train/sentinel_2407.png,data/raw/masks/masks/train/sentinel_2407.png,256,256,1,6.129456
refined_sos,sentinel_2408,train,Sentinel-1,data/raw/images/images/train/sentinel_2408.png,data/raw/masks/masks/train/sentinel_2408.png,256,256,1,27.531433
refined_sos,sentinel_2409,train,Sentinel-1,data/raw/images/images/train/sentinel_2409.png,data/raw/masks/masks/train/sentinel_2409.png,256,256,1,6.800842
refined_sos,sentinel_241,train,Sentinel-1,data/raw/images/images/train/sentinel_241.png,data/raw/masks/masks/train/sentinel_241.png,256,256,1,77.539062
refined_sos,sentinel_2410,train,Sentinel-1,data/raw/images/images/train/sentinel_2410.png,data/raw/masks/masks/train/sentinel_2410.png,256,256,1,4.948425
refined_sos,sentinel_2411,train,Sentinel-1,data/raw/images/images/train/sentinel_2411.png,data/raw/masks/masks/train/sentinel_2411.png,256,256,1,8.795166
refined_sos,sentinel_2412,train,Sentinel-1,data/raw/images/images/train/sentinel_2412.png,data/raw/masks/masks/train/sentinel_2412.png,256,256,1,2.593994
refined_sos,sentinel_2413,train,Sentinel-1,data/raw/images/images/train/sentinel_2413.png,data/raw/masks/masks/train/sentinel_2413.png,256,256,1,16.503906
refined_sos,sentinel_2414,train,Sentinel-1,data/raw/images/images/train/sentinel_2414.png,data/raw/masks/masks/train/sentinel_2414.png,256,256,1,10.107422
refined_sos,sentinel_2415,train,Sentinel-1,data/raw/images/images/train/sentinel_2415.png,data/raw/masks/masks/train/sentinel_2415.png,256,256,1,13.209534
refined_sos,sentinel_2416,train,Sentinel-1,data/raw/images/images/train/sentinel_2416.png,data/raw/masks/masks/train/sentinel_2416.png,256,256,1,14.843750
refined_sos,sentinel_2417,train,Sentinel-1,data/raw/images/images/train/sentinel_2417.png,data/raw/masks/masks/train/sentinel_2417.png,256,256,1,1.298523
refined_sos,sentinel_2418,train,Sentinel-1,data/raw/images/images/train/sentinel_2418.png,data/raw/masks/masks/train/sentinel_2418.png,256,256,1,12.213135
refined_sos,sentinel_2419,train,Sentinel-1,data/raw/images/images/train/sentinel_2419.png,data/raw/masks/masks/train/sentinel_2419.png,256,256,1,10.606384
refined_sos,sentinel_242,train,Sentinel-1,data/raw/images/images/train/sentinel_242.png,data/raw/masks/masks/train/sentinel_242.png,256,256,1,22.824097
refined_sos,sentinel_2420,train,Sentinel-1,data/raw/images/images/train/sentinel_2420.png,data/raw/masks/masks/train/sentinel_2420.png,256,256,1,4.122925
refined_sos,sentinel_2421,train,Sentinel-1,data/raw/images/images/train/sentinel_2421.png,data/raw/masks/masks/train/sentinel_2421.png,256,256,1,4.475403
refined_sos,sentinel_2422,train,Sentinel-1,data/raw/images/images/train/sentinel_2422.png,data/raw/masks/masks/train/sentinel_2422.png,256,256,1,16.696167
refined_sos,sentinel_2423,train,Sentinel-1,data/raw/images/images/train/sentinel_2423.png,data/raw/masks/masks/train/sentinel_2423.png,256,256,1,12.249756
refined_sos,sentinel_2424,train,Sentinel-1,data/raw/images/images/train/sentinel_2424.png,data/raw/masks/masks/train/sentinel_2424.png,256,256,1,5.303955
refined_sos,sentinel_2425,train,Sentinel-1,data/raw/images/images/train/sentinel_2425.png,data/raw/masks/masks/train/sentinel_2425.png,256,256,1,9.786987
refined_sos,sentinel_2426,train,Sentinel-1,data/raw/images/images/train/sentinel_2426.png,data/raw/masks/masks/train/sentinel_2426.png,256,256,1,7.638550
refined_sos,sentinel_2427,train,Sentinel-1,data/raw/images/images/train/sentinel_2427.png,data/raw/masks/masks/train/sentinel_2427.png,256,256,1,14.891052
refined_sos,sentinel_2428,train,Sentinel-1,data/raw/images/images/train/sentinel_2428.png,data/raw/masks/masks/train/sentinel_2428.png,256,256,1,19.624329
refined_sos,sentinel_2429,train,Sentinel-1,data/raw/images/images/train/sentinel_2429.png,data/raw/masks/masks/train/sentinel_2429.png,256,256,1,2.603149
refined_sos,sentinel_243,train,Sentinel-1,data/raw/images/images/train/sentinel_243.png,data/raw/masks/masks/train/sentinel_243.png,256,256,1,50.955200
refined_sos,sentinel_2430,train,Sentinel-1,data/raw/images/images/train/sentinel_2430.png,data/raw/masks/masks/train/sentinel_2430.png,256,256,1,39.613342
refined_sos,sentinel_2431,train,Sentinel-1,data/raw/images/images/train/sentinel_2431.png,data/raw/masks/masks/train/sentinel_2431.png,256,256,1,23.292542
refined_sos,sentinel_2432,train,Sentinel-1,data/raw/images/images/train/sentinel_2432.png,data/raw/masks/masks/train/sentinel_2432.png,256,256,1,12.609863
refined_sos,sentinel_2433,train,Sentinel-1,data/raw/images/images/train/sentinel_2433.png,data/raw/masks/masks/train/sentinel_2433.png,256,256,1,21.481323
refined_sos,sentinel_2434,train,Sentinel-1,data/raw/images/images/train/sentinel_2434.png,data/raw/masks/masks/train/sentinel_2434.png,256,256,1,13.807678
refined_sos,sentinel_2435,train,Sentinel-1,data/raw/images/images/train/sentinel_2435.png,data/raw/masks/masks/train/sentinel_2435.png,256,256,1,15.908813
refined_sos,sentinel_2436,train,Sentinel-1,data/raw/images/images/train/sentinel_2436.png,data/raw/masks/masks/train/sentinel_2436.png,256,256,1,12.998962
refined_sos,sentinel_2437,train,Sentinel-1,data/raw/images/images/train/sentinel_2437.png,data/raw/masks/masks/train/sentinel_2437.png,256,256,1,11.637878
refined_sos,sentinel_2438,train,Sentinel-1,data/raw/images/images/train/sentinel_2438.png,data/raw/masks/masks/train/sentinel_2438.png,256,256,1,15.412903
