sample_key,dataset_group,split,pairing_method,image_path,mask_path,image_open_ok,mask_open_ok,same_shape,same_crs,same_transform,image_width,image_height,image_bands,mask_width,mask_height,mask_bands,mask_min,mask_max,mask_unique_preview,valid_pixel_ratio,inspection_error
12_785_low_density_26.76750204092183_40.36395218163212,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_785_low_density_26.76750204092183_40.36395218163212.tif,data/external/sen1floods11/permanent_mask/water_12_785_low_density_26.76750204092183_40.36395218163212.tif,True,True,True,True,False,670,513,2,670,513,1,0.0,0.0,0.0,1.0,
12_785_low_density_28.685129530754132_36.95206655148695,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_785_low_density_28.685129530754132_36.95206655148695.tif,data/external/sen1floods11/permanent_mask/water_12_785_low_density_28.685129530754132_36.95206655148695.tif,True,True,True,True,False,638,513,2,638,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
12_785_rural_25.33243846709345_39.86784151662784,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_785_rural_25.33243846709345_39.86784151662784.tif,data/external/sen1floods11/permanent_mask/water_12_785_rural_25.33243846709345_39.86784151662784.tif,True,True,True,True,False,664,514,2,664,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
12_786_rural_28.615157317023456_40.18875410124223,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_786_rural_28.615157317023456_40.18875410124223.tif,data/external/sen1floods11/permanent_mask/water_12_786_rural_28.615157317023456_40.18875410124223.tif,True,True,True,True,False,668,514,2,668,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
12_789_high_density_25.16105737720532_35.32987234284967,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_789_high_density_25.16105737720532_35.32987234284967.tif,data/external/sen1floods11/permanent_mask/water_12_789_high_density_25.16105737720532_35.32987234284967.tif,True,True,True,True,False,626,514,2,626,514,1,-1.0,1.0,-1.0|0.0|1.0|nan,1.0,
12_789_rural_24.982385657094795_35.41088974988972,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_789_rural_24.982385657094795_35.41088974988972.tif,data/external/sen1floods11/permanent_mask/water_12_789_rural_24.982385657094795_35.41088974988972.tif,True,True,True,True,False,626,514,2,626,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
12_790_rural_33.87407840822382_35.40498144099391,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_790_rural_33.87407840822382_35.40498144099391.tif,data/external/sen1floods11/permanent_mask/water_12_790_rural_33.87407840822382_35.40498144099391.tif,True,True,True,True,False,626,513,2,626,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
12_791_high_density_35.78470956850325_35.51959371537062,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_791_high_density_35.78470956850325_35.51959371537062.tif,data/external/sen1floods11/permanent_mask/water_12_791_high_density_35.78470956850325_35.51959371537062.tif,True,True,True,True,True,627,514,2,627,514,1,-1.0,1.0,-1.0|0.0|1.0|nan,1.0,
12_791_rural_31.179296491291705_36.83786005530609,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_791_rural_31.179296491291705_36.83786005530609.tif,data/external/sen1floods11/permanent_mask/water_12_791_rural_31.179296491291705_36.83786005530609.tif,True,True,True,True,False,638,514,2,638,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
12_794_rural_17.373576279042148_43.10204088799529,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_794_rural_17.373576279042148_43.10204088799529.tif,data/external/sen1floods11/permanent_mask/water_12_794_rural_17.373576279042148_43.10204088799529.tif,True,True,True,True,False,699,514,2,699,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
12_795_low_density_9.292829022795956_44.3364939645302,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_795_low_density_9.292829022795956_44.3364939645302.tif,data/external/sen1floods11/permanent_mask/water_12_795_low_density_9.292829022795956_44.3364939645302.tif,True,True,True,True,False,714,514,2,714,514,1,-1.0,1.0,-1.0|0.0|1.0|nan,1.0,
12_797_high_density_15.264644435814922_32.32062570142645,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_797_high_density_15.264644435814922_32.32062570142645.tif,data/external/sen1floods11/permanent_mask/water_12_797_high_density_15.264644435814922_32.32062570142645.tif,True,True,True,True,False,604,514,2,604,514,1,-1.0,1.0,-1.0|0.0|1.0|nan,1.0,
12_797_low_density_12.79755313687387_32.77575276864851,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_797_low_density_12.79755313687387_32.77575276864851.tif,data/external/sen1floods11/permanent_mask/water_12_797_low_density_12.79755313687387_32.77575276864851.tif,True,True,True,True,False,607,514,2,607,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
12_797_rural_12.551745191302663_32.77118664916978,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_797_rural_12.551745191302663_32.77118664916978.tif,data/external/sen1floods11/permanent_mask/water_12_797_rural_12.551745191302663_32.77118664916978.tif,True,True,True,True,False,607,514,2,607,514,1,0.0,0.0,0.0,1.0,
12_798_low_density_-2.9605621761216963_35.25970838777369,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_798_low_density_-2.9605621761216963_35.25970838777369.tif,data/external/sen1floods11/permanent_mask/water_12_798_low_density_-2.9605621761216963_35.25970838777369.tif,True,True,True,True,False,625,514,2,625,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
12_798_rural_-3.466741491304659_35.189562269101934,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_798_rural_-3.466741491304659_35.189562269101934.tif,data/external/sen1floods11/permanent_mask/water_12_798_rural_-3.466741491304659_35.189562269101934.tif,True,True,True,True,False,624,513,2,624,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
12_798_rural_3.2926135951675968_36.78893479854769,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_798_rural_3.2926135951675968_36.78893479854769.tif,data/external/sen1floods11/permanent_mask/water_12_798_rural_3.2926135951675968_36.78893479854769.tif,True,True,True,True,False,637,513,2,637,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
12_799_low_density_5.038645958261185_43.507899347677835,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_799_low_density_5.038645958261185_43.507899347677835.tif,data/external/sen1floods11/permanent_mask/water_12_799_low_density_5.038645958261185_43.507899347677835.tif,True,True,True,True,False,703,514,2,703,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
12_799_low_density_6.6388701760081466_43.2606957034769,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_799_low_density_6.6388701760081466_43.2606957034769.tif,data/external/sen1floods11/permanent_mask/water_12_799_low_density_6.6388701760081466_43.2606957034769.tif,True,True,True,True,False,700,514,2,700,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
12_799_rural_3.206637667756107_41.94238923163196,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_799_rural_3.206637667756107_41.94238923163196.tif,data/external/sen1floods11/permanent_mask/water_12_799_rural_3.206637667756107_41.94238923163196.tif,True,True,True,True,False,686,513,2,686,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
12_801_low_density_20.671527418170722_41.153279954607854,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_801_low_density_20.671527418170722_41.153279954607854.tif,data/external/sen1floods11/permanent_mask/water_12_801_low_density_20.671527418170722_41.153279954607854.tif,True,True,True,True,True,678,514,2,678,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
12_803_rural_-1.6508305556025193_37.37379941091976,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_803_rural_-1.6508305556025193_37.37379941091976.tif,data/external/sen1floods11/permanent_mask/water_12_803_rural_-1.6508305556025193_37.37379941091976.tif,True,True,True,True,False,643,514,2,643,514,1,-1.0,1.0,-1.0|0.0|1.0|nan,1.0,
12_805_rural_-5.289394587799609_36.25872092868665,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_805_rural_-5.289394587799609_36.25872092868665.tif,data/external/sen1floods11/permanent_mask/water_12_805_rural_-5.289394587799609_36.25872092868665.tif,True,True,True,True,False,633,514,2,633,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
12_806_low_density_12.679841787265003_37.59692390943208,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_806_low_density_12.679841787265003_37.59692390943208.tif,data/external/sen1floods11/permanent_mask/water_12_806_low_density_12.679841787265003_37.59692390943208.tif,True,True,True,True,False,644,514,2,644,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
12_806_low_density_13.220008370677329_38.15191700384711,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_806_low_density_13.220008370677329_38.15191700384711.tif,data/external/sen1floods11/permanent_mask/water_12_806_low_density_13.220008370677329_38.15191700384711.tif,True,True,True,True,False,648,514,2,648,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
12_806_low_density_14.496760479805225_40.59547316742808,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_806_low_density_14.496760479805225_40.59547316742808.tif,data/external/sen1floods11/permanent_mask/water_12_806_low_density_14.496760479805225_40.59547316742808.tif,True,True,True,True,False,672,514,2,672,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
12_806_low_density_17.426421085626544_40.32802074534345,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_806_low_density_17.426421085626544_40.32802074534345.tif,data/external/sen1floods11/permanent_mask/water_12_806_low_density_17.426421085626544_40.32802074534345.tif,True,True,True,True,False,669,513,2,669,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
12_806_low_density_9.457579429417624_42.63138723090513,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_806_low_density_9.457579429417624_42.63138723090513.tif,data/external/sen1floods11/permanent_mask/water_12_806_low_density_9.457579429417624_42.63138723090513.tif,True,True,True,True,False,694,513,2,694,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
12_806_rural_14.419791936521696_44.89375228228038,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_806_rural_14.419791936521696_44.89375228228038.tif,data/external/sen1floods11/permanent_mask/water_12_806_rural_14.419791936521696_44.89375228228038.tif,True,True,True,True,False,720,514,2,720,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
12_89_rural_17.917488507339375_-32.73284729831226,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_12_89_rural_17.917488507339375_-32.73284729831226.tif,data/external/sen1floods11/permanent_mask/water_12_89_rural_17.917488507339375_-32.73284729831226.tif,True,True,True,True,False,606,514,2,606,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_101_inhabited_25.581630870364226_-30.620080628179053,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_101_inhabited_25.581630870364226_-30.620080628179053.tif,data/external/sen1floods11/permanent_mask/water_13_101_inhabited_25.581630870364226_-30.620080628179053.tif,True,True,True,True,False,593,514,2,593,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_102_inhabited_17.585263183352385_-30.84089085324464,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_102_inhabited_17.585263183352385_-30.84089085324464.tif,data/external/sen1floods11/permanent_mask/water_13_102_inhabited_17.585263183352385_-30.84089085324464.tif,True,True,True,True,False,595,514,2,595,514,1,-1.0,1.0,-1.0|0.0|1.0|nan,1.0,
13_105_inhabited_53.51915197759867_12.402374224214334,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_105_inhabited_53.51915197759867_12.402374224214334.tif,data/external/sen1floods11/permanent_mask/water_13_105_inhabited_53.51915197759867_12.402374224214334.tif,True,True,True,True,False,522,514,2,522,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_106_rural_51.23629289778179_11.653419152176511,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_106_rural_51.23629289778179_11.653419152176511.tif,data/external/sen1floods11/permanent_mask/water_13_106_rural_51.23629289778179_11.653419152176511.tif,True,True,True,True,False,521,514,2,521,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_207_inhabited_115.32149885837102_-20.856602407393993,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_207_inhabited_115.32149885837102_-20.856602407393993.tif,data/external/sen1floods11/permanent_mask/water_13_207_inhabited_115.32149885837102_-20.856602407393993.tif,True,True,True,True,False,547,513,2,547,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_207_inhabited_115.54685736651115_-20.4423875923373,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_207_inhabited_115.54685736651115_-20.4423875923373.tif,data/external/sen1floods11/permanent_mask/water_13_207_inhabited_115.54685736651115_-20.4423875923373.tif,True,True,True,True,False,545,513,2,545,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_212_inhabited_131.4264430513036_-31.544010825554093,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_212_inhabited_131.4264430513036_-31.544010825554093.tif,data/external/sen1floods11/permanent_mask/water_13_212_inhabited_131.4264430513036_-31.544010825554093.tif,True,True,True,True,False,598,514,2,598,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_213_inhabited_116.17711562760726_-20.942101210992767,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_213_inhabited_116.17711562760726_-20.942101210992767.tif,data/external/sen1floods11/permanent_mask/water_13_213_inhabited_116.17711562760726_-20.942101210992767.tif,True,True,True,True,False,546,514,2,546,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_315_inhabited_79.75135231435749_9.069856133719451,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_315_inhabited_79.75135231435749_9.069856133719451.tif,data/external/sen1floods11/permanent_mask/water_13_315_inhabited_79.75135231435749_9.069856133719451.tif,True,True,True,True,False,517,514,2,517,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_315_rural_79.95932032838915_9.626137908338933,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_315_rural_79.95932032838915_9.626137908338933.tif,data/external/sen1floods11/permanent_mask/water_13_315_rural_79.95932032838915_9.626137908338933.tif,True,True,True,True,False,517,514,2,517,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_316_rural_80.25336682915653_13.591210696972489,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_316_rural_80.25336682915653_13.591210696972489.tif,data/external/sen1floods11/permanent_mask/water_13_316_rural_80.25336682915653_13.591210696972489.tif,True,True,True,True,False,525,514,2,525,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_316_rural_81.34881188945131_16.32315030298296,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_316_rural_81.34881188945131_16.32315030298296.tif,data/external/sen1floods11/permanent_mask/water_13_316_rural_81.34881188945131_16.32315030298296.tif,True,True,True,True,False,532,513,2,532,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_426_inhabited_-111.28446509693698_24.26158089000737,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_426_inhabited_-111.28446509693698_24.26158089000737.tif,data/external/sen1floods11/permanent_mask/water_13_426_inhabited_-111.28446509693698_24.26158089000737.tif,True,True,True,True,False,559,514,2,559,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_426_inhabited_-115.78033143856852_30.04754988932082,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_426_inhabited_-115.78033143856852_30.04754988932082.tif,data/external/sen1floods11/permanent_mask/water_13_426_inhabited_-115.78033143856852_30.04754988932082.tif,True,True,True,True,False,590,514,2,590,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_426_rural_-110.98184820394486_24.053746649007316,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_426_rural_-110.98184820394486_24.053746649007316.tif,data/external/sen1floods11/permanent_mask/water_13_426_rural_-110.98184820394486_24.053746649007316.tif,True,True,True,True,False,559,514,2,559,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_430_rural_-118.94816600895757_37.946579859436994,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_430_rural_-118.94816600895757_37.946579859436994.tif,data/external/sen1floods11/permanent_mask/water_13_430_rural_-118.94816600895757_37.946579859436994.tif,True,True,True,True,False,647,513,2,647,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_431_inhabited_-110.8264752868386_25.633962880327466,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_431_inhabited_-110.8264752868386_25.633962880327466.tif,data/external/sen1floods11/permanent_mask/water_13_431_inhabited_-110.8264752868386_25.633962880327466.tif,True,True,True,True,True,566,514,2,566,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_435_inhabited_-112.54067412751165_28.85688964423181,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_435_inhabited_-112.54067412751165_28.85688964423181.tif,data/external/sen1floods11/permanent_mask/water_13_435_inhabited_-112.54067412751165_28.85688964423181.tif,True,True,True,True,False,583,513,2,583,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_435_inhabited_-113.12211415027465_31.05412506562042,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_435_inhabited_-113.12211415027465_31.05412506562042.tif,data/external/sen1floods11/permanent_mask/water_13_435_inhabited_-113.12211415027465_31.05412506562042.tif,True,True,True,True,False,596,514,2,596,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_597_high_density_-63.788207534924474_10.99300399065591,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_597_high_density_-63.788207534924474_10.99300399065591.tif,data/external/sen1floods11/permanent_mask/water_13_597_high_density_-63.788207534924474_10.99300399065591.tif,True,True,True,True,True,520,514,2,520,514,1,-1.0,1.0,-1.0|0.0|1.0|nan,1.0,
13_597_rural_-63.858906582126856_11.13171324712545,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_597_rural_-63.858906582126856_11.13171324712545.tif,data/external/sen1floods11/permanent_mask/water_13_597_rural_-63.858906582126856_11.13171324712545.tif,True,True,True,True,False,520,514,2,520,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_597_rural_-64.37010238599495_10.993704069521302,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_597_rural_-64.37010238599495_10.993704069521302.tif,data/external/sen1floods11/permanent_mask/water_13_597_rural_-64.37010238599495_10.993704069521302.tif,True,True,True,True,False,520,513,2,520,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_599_low_density_-60.93426246499067_14.07841207807198,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_599_low_density_-60.93426246499067_14.07841207807198.tif,data/external/sen1floods11/permanent_mask/water_13_599_low_density_-60.93426246499067_14.07841207807198.tif,True,True,True,True,False,526,514,2,526,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_599_rural_-61.197978160392516_13.13017532085461,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_599_rural_-61.197978160392516_13.13017532085461.tif,data/external/sen1floods11/permanent_mask/water_13_599_rural_-61.197978160392516_13.13017532085461.tif,True,True,True,True,False,524,513,2,524,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_599_rural_-64.76319443936147_18.33583690907261,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_599_rural_-64.76319443936147_18.33583690907261.tif,data/external/sen1floods11/permanent_mask/water_13_599_rural_-64.76319443936147_18.33583690907261.tif,True,True,True,True,False,538,514,2,538,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_601_inhabited_-90.44359439805953_0.35473486610478006,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_601_inhabited_-90.44359439805953_0.35473486610478006.tif,data/external/sen1floods11/permanent_mask/water_13_601_inhabited_-90.44359439805953_0.35473486610478006.tif,True,True,True,True,False,510,514,2,510,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_601_inhabited_-90.58134048870153_-0.26944118115446714,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_601_inhabited_-90.58134048870153_-0.26944118115446714.tif,data/external/sen1floods11/permanent_mask/water_13_601_inhabited_-90.58134048870153_-0.26944118115446714.tif,True,True,True,True,False,511,514,2,511,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_601_inhabited_-90.7192337296783_0.5626315345195873,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_601_inhabited_-90.7192337296783_0.5626315345195873.tif,data/external/sen1floods11/permanent_mask/water_13_601_inhabited_-90.7192337296783_0.5626315345195873.tif,True,True,True,True,False,511,514,2,511,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_602_inhabited_-74.85805521403442_11.059935097468133,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_602_inhabited_-74.85805521403442_11.059935097468133.tif,data/external/sen1floods11/permanent_mask/water_13_602_inhabited_-74.85805521403442_11.059935097468133.tif,True,True,True,True,False,520,514,2,520,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_606_inhabited_-70.27111619248731_11.317604251841502,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_606_inhabited_-70.27111619248731_11.317604251841502.tif,data/external/sen1floods11/permanent_mask/water_13_606_inhabited_-70.27111619248731_11.317604251841502.tif,True,True,True,True,False,520,514,2,520,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_608_high_density_-77.0677359864632_-12.103476221500804,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_608_high_density_-77.0677359864632_-12.103476221500804.tif,data/external/sen1floods11/permanent_mask/water_13_608_high_density_-77.0677359864632_-12.103476221500804.tif,True,True,True,True,False,522,514,2,522,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_608_high_density_-77.20879073008686_-12.102388200843764,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_608_high_density_-77.20879073008686_-12.102388200843764.tif,data/external/sen1floods11/permanent_mask/water_13_608_high_density_-77.20879073008686_-12.102388200843764.tif,True,True,True,True,False,522,514,2,522,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_608_inhabited_-77.86146043307762_-10.664069483246365,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_608_inhabited_-77.86146043307762_-10.664069483246365.tif,data/external/sen1floods11/permanent_mask/water_13_608_inhabited_-77.86146043307762_-10.664069483246365.tif,True,True,True,True,False,519,514,2,519,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_809_rural_35.47889550005583_31.58964526573506,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_809_rural_35.47889550005583_31.58964526573506.tif,data/external/sen1floods11/permanent_mask/water_13_809_rural_35.47889550005583_31.58964526573506.tif,True,True,True,True,False,599,514,2,599,514,1,1.0,1.0,1.0,1.0,
13_811_inhabited_52.16149393895706_23.956074499532637,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_811_inhabited_52.16149393895706_23.956074499532637.tif,data/external/sen1floods11/permanent_mask/water_13_811_inhabited_52.16149393895706_23.956074499532637.tif,True,True,True,True,False,559,514,2,559,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_817_inhabited_58.64659647423817_45.7664117357429,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_817_inhabited_58.64659647423817_45.7664117357429.tif,data/external/sen1floods11/permanent_mask/water_13_817_inhabited_58.64659647423817_45.7664117357429.tif,True,True,True,True,False,731,513,2,731,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_817_inhabited_73.80927910536501_46.18645459587645,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_817_inhabited_73.80927910536501_46.18645459587645.tif,data/external/sen1floods11/permanent_mask/water_13_817_inhabited_73.80927910536501_46.18645459587645.tif,True,True,True,True,False,737,514,2,737,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_821_inhabited_57.67932827372471_19.751338406579524,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_821_inhabited_57.67932827372471_19.751338406579524.tif,data/external/sen1floods11/permanent_mask/water_13_821_inhabited_57.67932827372471_19.751338406579524.tif,True,True,True,True,False,542,514,2,542,514,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_821_inhabited_58.99735828130433_21.244468394325878,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_821_inhabited_58.99735828130433_21.244468394325878.tif,data/external/sen1floods11/permanent_mask/water_13_821_inhabited_58.99735828130433_21.244468394325878.tif,True,True,True,True,True,548,514,2,548,514,1,-1.0,1.0,-1.0|0.0|1.0|nan,1.0,
13_826_inhabited_92.33536801998393_50.29058890996277,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_826_inhabited_92.33536801998393_50.29058890996277.tif,data/external/sen1floods11/permanent_mask/water_13_826_inhabited_92.33536801998393_50.29058890996277.tif,True,True,True,True,True,799,514,2,799,514,1,-1.0,1.0,-1.0|0.0|1.0|nan,1.0,
13_826_inhabited_93.01120275294736_50.23529605690004,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_826_inhabited_93.01120275294736_50.23529605690004.tif,data/external/sen1floods11/permanent_mask/water_13_826_inhabited_93.01120275294736_50.23529605690004.tif,True,True,True,True,False,797,514,2,797,514,1,1.0,1.0,1.0,1.0,
13_826_rural_93.11622796005916_49.12998746507504,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_826_rural_93.11622796005916_49.12998746507504.tif,data/external/sen1floods11/permanent_mask/water_13_826_rural_93.11622796005916_49.12998746507504.tif,True,True,True,True,False,780,513,2,780,513,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
13_827_inhabited_83.19488864378002_48.178508941391804,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_827_inhabited_83.19488864378002_48.178508941391804.tif,data/external/sen1floods11/permanent_mask/water_13_827_inhabited_83.19488864378002_48.178508941391804.tif,True,True,True,True,False,765,514,2,765,514,1,1.0,1.0,1.0,1.0,
13_827_inhabited_83.8604674443205_48.993088603633204,permanent,train,coordinate_fallback,data/external/sen1floods11/permanent_sar/sentinel_13_827_inhabited_83.8604674443205_48.993088603633204.tif,data/external/sen1floods11/permanent_mask/water_13_827_inhabited_83.8604674443205_48.993088603633204.tif,True,True,True,True,True,778,514,2,778,514,1,-1.0,1.0,-1.0|0.0|1.0|nan,1.0,
