scene_id,group,source_image_path,mask_path,discovery_method,source_reference,source_column,readable,size_match,binary_like,positive_pixels,positive_fraction,unique_value_count,valid_mask,pair_valid,candidate_score,error
ow-0312,ow,data/external/dartis/raw/ow/ow-0312.jpg,data/derived/v06_water_masks/land/ow/ow-0312.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0313,ow,data/external/dartis/raw/ow/ow-0313.jpg,data/external/dartis/cache/positive/ow-0313.jpg,filesystem,data/external/dartis,,True,True,False,270487,0.66036865234375,250,True,True,1050.0,
ow-0314,ow,data/external/dartis/raw/ow/ow-0314.jpg,data/derived/v06_water_masks/land/ow/ow-0314.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0315,ow,data/external/dartis/raw/ow/ow-0315.jpg,data/derived/v06_water_masks/land/ow/ow-0315.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0316,ow,data/external/dartis/raw/ow/ow-0316.jpg,data/derived/v06_water_masks/land/ow/ow-0316.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0317,ow,data/external/dartis/raw/ow/ow-0317.jpg,data/external/dartis/cache/positive/ow-0317.jpg,filesystem,data/external/dartis,,True,True,False,422,0.0010302734375,246,True,True,1070.0,
ow-0318,ow,data/external/dartis/raw/ow/ow-0318.jpg,data/derived/v06_water_masks/land/ow/ow-0318.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0319,ow,data/external/dartis/raw/ow/ow-0319.jpg,data/derived/v06_water_masks/land/ow/ow-0319.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0320,ow,data/external/dartis/raw/ow/ow-0320.jpg,data/derived/v06_water_masks/land/ow/ow-0320.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0321,ow,data/external/dartis/raw/ow/ow-0321.jpg,data/derived/v06_water_masks/land/ow/ow-0321.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0322,ow,data/external/dartis/raw/ow/ow-0322.jpg,data/external/dartis/cache/positive/ow-0322.jpg,filesystem,data/external/dartis,,True,True,False,10247,0.02501708984375,164,True,True,1070.0,
ow-0323,ow,data/external/dartis/raw/ow/ow-0323.jpg,data/derived/v06_water_masks/land/ow/ow-0323.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0324,ow,data/external/dartis/raw/ow/ow-0324.jpg,data/derived/v06_water_masks/land/ow/ow-0324.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0325,ow,data/external/dartis/raw/ow/ow-0325.jpg,data/external/dartis/cache/positive/ow-0325.jpg,filesystem,data/external/dartis,,True,True,False,6747,0.01647216796875,243,True,True,1070.0,
ow-0326,ow,data/external/dartis/raw/ow/ow-0326.jpg,data/derived/v06_water_masks/land/ow/ow-0326.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0327,ow,data/external/dartis/raw/ow/ow-0327.jpg,data/derived/v06_water_masks/land/ow/ow-0327.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0328,ow,data/external/dartis/raw/ow/ow-0328.jpg,data/derived/v06_water_masks/land/ow/ow-0328.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0329,ow,data/external/dartis/raw/ow/ow-0329.jpg,data/derived/v06_water_masks/land/ow/ow-0329.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0330,ow,data/external/dartis/raw/ow/ow-0330.jpg,data/derived/v06_water_masks/land/ow/ow-0330.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0331,ow,data/external/dartis/raw/ow/ow-0331.jpg,data/derived/v06_water_masks/land/ow/ow-0331.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0332,ow,data/external/dartis/raw/ow/ow-0332.jpg,data/derived/v06_water_masks/land/ow/ow-0332.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0333,ow,data/external/dartis/raw/ow/ow-0333.jpg,data/derived/v06_water_masks/land/ow/ow-0333.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0334,ow,data/external/dartis/raw/ow/ow-0334.jpg,data/derived/v06_water_masks/land/ow/ow-0334.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0335,ow,data/external/dartis/raw/ow/ow-0335.jpg,data/derived/v06_water_masks/land/ow/ow-0335.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0336,ow,data/external/dartis/raw/ow/ow-0336.jpg,data/derived/v06_water_masks/land/ow/ow-0336.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0337,ow,data/external/dartis/raw/ow/ow-0337.jpg,data/external/dartis/cache/positive/ow-0337.jpg,filesystem,data/external/dartis,,True,True,False,1525,0.00372314453125,171,True,True,1070.0,
ow-0338,ow,data/external/dartis/raw/ow/ow-0338.jpg,data/derived/v06_water_masks/land/ow/ow-0338.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0339,ow,data/external/dartis/raw/ow/ow-0339.jpg,data/derived/v06_water_masks/land/ow/ow-0339.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0340,ow,data/external/dartis/raw/ow/ow-0340.jpg,data/derived/v06_water_masks/land/ow/ow-0340.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0341,ow,data/external/dartis/raw/ow/ow-0341.jpg,data/derived/v06_water_masks/land/ow/ow-0341.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0342,ow,data/external/dartis/raw/ow/ow-0342.jpg,data/external/dartis/cache/positive/ow-0342.jpg,filesystem,data/external/dartis,,True,True,False,284609,0.69484619140625,254,True,True,1050.0,
ow-0343,ow,data/external/dartis/raw/ow/ow-0343.jpg,data/derived/v06_water_masks/land/ow/ow-0343.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0344,ow,data/external/dartis/raw/ow/ow-0344.jpg,data/derived/v06_water_masks/land/ow/ow-0344.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0345,ow,data/external/dartis/raw/ow/ow-0345.jpg,data/external/dartis/cache/positive/ow-0345.jpg,filesystem,data/external/dartis,,True,True,False,77337,0.18881103515625,221,True,True,1070.0,
ow-0346,ow,data/external/dartis/raw/ow/ow-0346.jpg,data/external/dartis/cache/positive/ow-0346.jpg,filesystem,data/external/dartis,,True,True,False,715,0.00174560546875,253,True,True,1070.0,
ow-0347,ow,data/external/dartis/raw/ow/ow-0347.jpg,data/derived/v06_water_masks/land/ow/ow-0347.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0348,ow,data/external/dartis/raw/ow/ow-0348.jpg,data/derived/v06_water_masks/land/ow/ow-0348.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0349,ow,data/external/dartis/raw/ow/ow-0349.jpg,data/derived/v06_water_masks/land/ow/ow-0349.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0350,ow,data/external/dartis/raw/ow/ow-0350.jpg,data/derived/v06_water_masks/land/ow/ow-0350.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0351,ow,data/external/dartis/raw/ow/ow-0351.jpg,data/external/dartis/cache/positive/ow-0351.jpg,filesystem,data/external/dartis,,True,True,False,426,0.0010400390625,236,True,True,1070.0,
ow-0352,ow,data/external/dartis/raw/ow/ow-0352.jpg,data/derived/v06_water_masks/land/ow/ow-0352.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0353,ow,data/external/dartis/raw/ow/ow-0353.jpg,data/derived/v06_water_masks/land/ow/ow-0353.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0354,ow,data/external/dartis/raw/ow/ow-0354.jpg,data/derived/v06_water_masks/land/ow/ow-0354.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0355,ow,data/external/dartis/raw/ow/ow-0355.jpg,data/external/dartis/cache/positive/ow-0355.jpg,filesystem,data/external/dartis,,True,True,False,297793,0.72703369140625,250,True,True,1050.0,
ow-0356,ow,data/external/dartis/raw/ow/ow-0356.jpg,data/derived/v06_water_masks/land/ow/ow-0356.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0357,ow,data/external/dartis/raw/ow/ow-0357.jpg,data/derived/v06_water_masks/land/ow/ow-0357.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0358,ow,data/external/dartis/raw/ow/ow-0358.jpg,data/derived/v06_water_masks/land/ow/ow-0358.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0359,ow,data/external/dartis/raw/ow/ow-0359.jpg,data/derived/v06_water_masks/land/ow/ow-0359.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0360,ow,data/external/dartis/raw/ow/ow-0360.jpg,data/external/dartis/cache/positive/ow-0360.jpg,filesystem,data/external/dartis,,True,True,False,292830,0.7149169921875,254,True,True,1050.0,
ow-0361,ow,data/external/dartis/raw/ow/ow-0361.jpg,data/derived/v06_water_masks/land/ow/ow-0361.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0362,ow,data/external/dartis/raw/ow/ow-0362.jpg,data/external/dartis/cache/positive/ow-0362.jpg,filesystem,data/external/dartis,,True,True,False,61,0.00014892578125,171,True,True,1070.0,
ow-0363,ow,data/external/dartis/raw/ow/ow-0363.jpg,data/derived/v06_water_masks/land/ow/ow-0363.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0364,ow,data/external/dartis/raw/ow/ow-0364.jpg,data/external/dartis/cache/positive/ow-0364.jpg,filesystem,data/external/dartis,,True,True,False,969,0.00236572265625,254,True,True,1070.0,
ow-0365,ow,data/external/dartis/raw/ow/ow-0365.jpg,data/external/dartis/cache/positive/ow-0365.jpg,filesystem,data/external/dartis,,True,True,False,47546,0.1160791015625,229,True,True,1070.0,
ow-0366,ow,data/external/dartis/raw/ow/ow-0366.jpg,data/derived/v06_water_masks/land/ow/ow-0366.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0367,ow,data/external/dartis/raw/ow/ow-0367.jpg,data/derived/v06_water_masks/land/ow/ow-0367.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0368,ow,data/external/dartis/raw/ow/ow-0368.jpg,data/derived/v06_water_masks/land/ow/ow-0368.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0369,ow,data/external/dartis/raw/ow/ow-0369.jpg,data/derived/v06_water_masks/land/ow/ow-0369.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0370,ow,data/external/dartis/raw/ow/ow-0370.jpg,data/external/dartis/cache/positive/ow-0370.jpg,filesystem,data/external/dartis,,True,True,False,3123,0.00762451171875,210,True,True,1070.0,
ow-0371,ow,data/external/dartis/raw/ow/ow-0371.jpg,data/derived/v06_water_masks/land/ow/ow-0371.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0372,ow,data/external/dartis/raw/ow/ow-0372.jpg,data/derived/v06_water_masks/land/ow/ow-0372.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0373,ow,data/external/dartis/raw/ow/ow-0373.jpg,data/derived/v06_water_masks/land/ow/ow-0373.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0374,ow,data/external/dartis/raw/ow/ow-0374.jpg,data/derived/v06_water_masks/land/ow/ow-0374.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0375,ow,data/external/dartis/raw/ow/ow-0375.jpg,data/derived/v06_water_masks/land/ow/ow-0375.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0376,ow,data/external/dartis/raw/ow/ow-0376.jpg,data/derived/v06_water_masks/land/ow/ow-0376.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0377,ow,data/external/dartis/raw/ow/ow-0377.jpg,data/derived/v06_water_masks/land/ow/ow-0377.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0378,ow,data/external/dartis/raw/ow/ow-0378.jpg,data/derived/v06_water_masks/land/ow/ow-0378.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0379,ow,data/external/dartis/raw/ow/ow-0379.jpg,data/derived/v06_water_masks/land/ow/ow-0379.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0380,ow,data/external/dartis/raw/ow/ow-0380.jpg,data/derived/v06_water_masks/land/ow/ow-0380.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0381,ow,data/external/dartis/raw/ow/ow-0381.jpg,data/derived/v06_water_masks/land/ow/ow-0381.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0382,ow,data/external/dartis/raw/ow/ow-0382.jpg,data/derived/v06_water_masks/land/ow/ow-0382.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0383,ow,data/external/dartis/raw/ow/ow-0383.jpg,data/external/dartis/cache/positive/ow-0383.jpg,filesystem,data/external/dartis,,True,True,False,300896,0.734609375,255,True,True,1050.0,
ow-0384,ow,data/external/dartis/raw/ow/ow-0384.jpg,data/derived/v06_water_masks/land/ow/ow-0384.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0385,ow,data/external/dartis/raw/ow/ow-0385.jpg,data/derived/v06_water_masks/land/ow/ow-0385.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0386,ow,data/external/dartis/raw/ow/ow-0386.jpg,data/derived/v06_water_masks/land/ow/ow-0386.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0387,ow,data/external/dartis/raw/ow/ow-0387.jpg,data/derived/v06_water_masks/land/ow/ow-0387.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0388,ow,data/external/dartis/raw/ow/ow-0388.jpg,data/external/dartis/cache/positive/ow-0388.jpg,filesystem,data/external/dartis,,True,True,False,658765,0.7817090767558537,256,True,True,1050.0,
ow-0389,ow,data/external/dartis/raw/ow/ow-0389.jpg,data/derived/v06_water_masks/land/ow/ow-0389.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0390,ow,data/external/dartis/raw/ow/ow-0390.jpg,data/derived/v06_water_masks/land/ow/ow-0390.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0391,ow,data/external/dartis/raw/ow/ow-0391.jpg,data/external/dartis/cache/positive/ow-0391.jpg,filesystem,data/external/dartis,,True,True,False,102444,0.250107421875,252,True,True,1050.0,
ow-0392,ow,data/external/dartis/raw/ow/ow-0392.jpg,data/derived/v06_water_masks/land/ow/ow-0392.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0393,ow,data/external/dartis/raw/ow/ow-0393.jpg,data/derived/v06_water_masks/land/ow/ow-0393.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0394,ow,data/external/dartis/raw/ow/ow-0394.jpg,data/derived/v06_water_masks/land/ow/ow-0394.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0395,ow,data/external/dartis/raw/ow/ow-0395.jpg,data/derived/v06_water_masks/land/ow/ow-0395.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0396,ow,data/external/dartis/raw/ow/ow-0396.jpg,data/derived/v06_water_masks/land/ow/ow-0396.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0397,ow,data/external/dartis/raw/ow/ow-0397.jpg,data/derived/v06_water_masks/land/ow/ow-0397.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0398,ow,data/external/dartis/raw/ow/ow-0398.jpg,data/external/dartis/cache/positive/ow-0398.jpg,filesystem,data/external/dartis,,True,True,False,306108,0.747333984375,256,True,True,1050.0,
ow-0399,ow,data/external/dartis/raw/ow/ow-0399.jpg,data/derived/v06_water_masks/land/ow/ow-0399.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0400,ow,data/external/dartis/raw/ow/ow-0400.jpg,data/derived/v06_water_masks/land/ow/ow-0400.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0401,ow,data/external/dartis/raw/ow/ow-0401.jpg,data/derived/v06_water_masks/land/ow/ow-0401.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0402,ow,data/external/dartis/raw/ow/ow-0402.jpg,data/derived/v06_water_masks/land/ow/ow-0402.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0403,ow,data/external/dartis/raw/ow/ow-0403.jpg,data/external/dartis/cache/positive/ow-0403.jpg,filesystem,data/external/dartis,,True,True,False,67942,0.1658740234375,172,True,True,1070.0,
ow-0404,ow,data/external/dartis/raw/ow/ow-0404.jpg,data/derived/v06_water_masks/land/ow/ow-0404.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0405,ow,data/external/dartis/raw/ow/ow-0405.jpg,data/derived/v06_water_masks/land/ow/ow-0405.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0406,ow,data/external/dartis/raw/ow/ow-0406.jpg,data/derived/v06_water_masks/land/ow/ow-0406.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0407,ow,data/external/dartis/raw/ow/ow-0407.jpg,data/external/dartis/cache/positive/ow-0407.jpg,filesystem,data/external/dartis,,True,True,False,41018,0.1001416015625,227,True,True,1070.0,
ow-0408,ow,data/external/dartis/raw/ow/ow-0408.jpg,data/external/dartis/cache/positive/ow-0408.jpg,filesystem,data/external/dartis,,True,True,False,316944,0.7737890625,237,True,True,1050.0,
ow-0409,ow,data/external/dartis/raw/ow/ow-0409.jpg,data/derived/v06_water_masks/land/ow/ow-0409.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0410,ow,data/external/dartis/raw/ow/ow-0410.jpg,data/derived/v06_water_masks/land/ow/ow-0410.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0411,ow,data/external/dartis/raw/ow/ow-0411.jpg,data/derived/v06_water_masks/land/ow/ow-0411.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0412,ow,data/external/dartis/raw/ow/ow-0412.jpg,data/derived/v06_water_masks/land/ow/ow-0412.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0413,ow,data/external/dartis/raw/ow/ow-0413.jpg,data/derived/v06_water_masks/land/ow/ow-0413.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0414,ow,data/external/dartis/raw/ow/ow-0414.jpg,data/derived/v06_water_masks/land/ow/ow-0414.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0415,ow,data/external/dartis/raw/ow/ow-0415.jpg,data/derived/v06_water_masks/land/ow/ow-0415.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0416,ow,data/external/dartis/raw/ow/ow-0416.jpg,data/derived/v06_water_masks/land/ow/ow-0416.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0417,ow,data/external/dartis/raw/ow/ow-0417.jpg,data/derived/v06_water_masks/land/ow/ow-0417.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0418,ow,data/external/dartis/raw/ow/ow-0418.jpg,data/derived/v06_water_masks/land/ow/ow-0418.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0419,ow,data/external/dartis/raw/ow/ow-0419.jpg,data/external/dartis/cache/positive/ow-0419.jpg,filesystem,data/external/dartis,,True,True,False,135,0.00032958984375,203,True,True,1070.0,
ow-0420,ow,data/external/dartis/raw/ow/ow-0420.jpg,data/derived/v06_water_masks/land/ow/ow-0420.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0421,ow,data/external/dartis/raw/ow/ow-0421.jpg,data/derived/v06_water_masks/land/ow/ow-0421.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0422,ow,data/external/dartis/raw/ow/ow-0422.jpg,data/external/dartis/cache/positive/ow-0422.jpg,filesystem,data/external/dartis,,True,True,False,43350,0.1058349609375,197,True,True,1070.0,
ow-0423,ow,data/external/dartis/raw/ow/ow-0423.jpg,data/external/dartis/cache/positive/ow-0423.jpg,filesystem,data/external/dartis,,True,True,False,288029,0.70319580078125,256,True,True,1050.0,
ow-0424,ow,data/external/dartis/raw/ow/ow-0424.jpg,data/derived/v06_water_masks/land/ow/ow-0424.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0425,ow,data/external/dartis/raw/ow/ow-0425.jpg,data/derived/v06_water_masks/land/ow/ow-0425.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0426,ow,data/external/dartis/raw/ow/ow-0426.jpg,data/derived/v06_water_masks/land/ow/ow-0426.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0427,ow,data/external/dartis/raw/ow/ow-0427.jpg,data/external/dartis/cache/positive/ow-0427.jpg,filesystem,data/external/dartis,,True,True,False,296164,0.723056640625,256,True,True,1050.0,
ow-0428,ow,data/external/dartis/raw/ow/ow-0428.jpg,data/derived/v06_water_masks/land/ow/ow-0428.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0429,ow,data/external/dartis/raw/ow/ow-0429.jpg,data/external/dartis/cache/positive/ow-0429.jpg,filesystem,data/external/dartis,,True,True,False,247,0.00060302734375,233,True,True,1070.0,
ow-0430,ow,data/external/dartis/raw/ow/ow-0430.jpg,data/external/dartis/cache/positive/ow-0430.jpg,filesystem,data/external/dartis,,True,True,False,311180,0.759716796875,256,True,True,1050.0,
ow-0431,ow,data/external/dartis/raw/ow/ow-0431.jpg,data/derived/v06_water_masks/land/ow/ow-0431.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0432,ow,data/external/dartis/raw/ow/ow-0432.jpg,data/external/dartis/cache/positive/ow-0432.jpg,filesystem,data/external/dartis,,True,True,False,114094,0.2785498046875,240,True,True,1050.0,
ow-0433,ow,data/external/dartis/raw/ow/ow-0433.jpg,data/derived/v06_water_masks/land/ow/ow-0433.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0434,ow,data/external/dartis/raw/ow/ow-0434.jpg,data/derived/v06_water_masks/land/ow/ow-0434.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0435,ow,data/external/dartis/raw/ow/ow-0435.jpg,data/derived/v06_water_masks/land/ow/ow-0435.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0436,ow,data/external/dartis/raw/ow/ow-0436.jpg,data/derived/v06_water_masks/land/ow/ow-0436.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
