candidate_id,label,label_source,sample_id,group,image_path,crop_path,component_index,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_x1,crop_y1,crop_x2,crop_y2,area_pixels,area_percent_total,verifier_probability,verifier_threshold,previously_accepted,segmentation_mean_probability,segmentation_peak_probability,safe_water_fraction,uncertain_fraction,hard_score,split_role
nc:nc-0104-01-000028:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0104-01-000028,nc,data/derived/v06_water_masks/safe_water/nc/nc-0104-01-000028.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0104-01-000028__cand_01.png,1,2,2,361,637,0,0,610,640,91498,22.33837890625,0.9997171759605408,0.17347800436047464,True,0.4270675480365753,1.0,0.23822265625,0.0238916015625,4.3565406277775764,MINED_TRAINING_CANDIDATE
nc:nc-0178-02-000018:03,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0178-02-000018,nc,data/external/dartis/cache/nc-0178-02-000018.jpg,data/mined/v07_lookalike_candidates/crops/nc__nc-0178-02-000018__cand_03.png,3,544,234,640,280,477,209,640,305,2689,0.656494140625,0.9999996423721313,0.17347800436047464,True,0.5518161654472351,0.9169921875,0.6167138671875,0.018046875,4.354475548110473,MINED_TRAINING_CANDIDATE
nc:nc-0140-01-000064:03,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0140-01-000064,nc,data/external/dartis/raw/nc/nc-0140-01-000064.jpg,data/mined/v07_lookalike_candidates/crops/nc__nc-0140-01-000064__cand_03.png,3,312,360,340,411,278,338,374,434,903,0.22045898437499997,0.9999998807907104,0.17347800436047464,True,0.5646600127220154,0.9560546875,0.40233154296875,0.16221923828125,4.352641404541995,MINED_TRAINING_CANDIDATE
nc:nc-0326-04-000047:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0326-04-000047,nc,data/derived/v06_water_masks/safe_water/nc/nc-0326-04-000047.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0326-04-000047__cand_01.png,1,268,9,619,243,43,0,640,398,33822,8.25732421875,0.9994895458221436,0.17347800436047464,True,0.4114900529384613,1.0,0.0854443359375,0.067060546875,4.352464149892331,MINED_TRAINING_CANDIDATE
nc:nc-0143-01-000067:04,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,03f5a02fe951bee7ac468078,nc,data/external/dartis/raw/nc/nc-0143-01-000067.jpg,data/mined/v07_lookalike_candidates/crops/nc__nc-0143-01-000067__cand_04.png,4,139,400,181,474,112,374,208,500,1747,0.426513671875,0.9999998807907104,0.17347800436047464,True,0.5309582352638245,0.94775390625,0.7736474609375,0.025068359375,4.349564824948179,MINED_TRAINING_CANDIDATE
nc:nc-0014-00-000014:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0014-00-000014,nc,data/derived/v06_water_masks/land/nc/nc-0014-00-000014.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0014-00-000014__cand_02.png,2,441,122,473,137,409,82,505,178,271,0.066162109375,0.9998958110809326,0.17347800436047464,True,0.5645833611488342,1.0,0.30801025390625,0.02003173828125,4.347120509814915,MINED_TRAINING_CANDIDATE
nc:nc-0166-02-000006:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0166-02-000006,nc,data/derived/v06_water_masks_homography/land/nc/nc-0166-02-000006.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0166-02-000006__cand_01.png,1,2,125,638,638,0,0,640,640,120744,29.478515625,0.9997171759605408,0.17347800436047464,True,0.36914047598838806,1.0,0.29478515625,0.01837158203125,4.34205885976553,MINED_TRAINING_CANDIDATE
nc:nc-0143-01-000067:05,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,03f5a02fe951bee7ac468078,nc,data/external/dartis/raw/nc/nc-0143-01-000067.jpg,data/mined/v07_lookalike_candidates/crops/nc__nc-0143-01-000067__cand_05.png,5,275,224,309,256,244,192,340,288,544,0.1328125,0.9999998807907104,0.17347800436047464,True,0.558275043964386,0.927734375,0.7736474609375,0.025068359375,4.341736679820298,MINED_TRAINING_CANDIDATE
nc:nc-0278-03-000043:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0278-03-000043,nc,data/derived/v06_water_masks_homography/land/nc/nc-0278-03-000043.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0278-03-000043__cand_02.png,2,442,3,495,23,420,0,516,96,531,0.129638671875,0.9984405636787415,0.17347800436047464,True,0.5036782026290894,1.0,0.10755859375,0.02402099609375,4.337438436493682,MINED_TRAINING_CANDIDATE
nc:nc-0249-03-000014__hard_02__x0_y336:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0249-03-000014__hard_02__x0_y336,nc,data/external/dartis/processed/verifier_negative/validation/nc/hard/nc-0249-03-000014__hard_02__x0_y336.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0249-03-000014__hard_02__x0_y336__cand_01.png,1,9,53,37,118,0,30,96,140,1015,2.0228794642857144,1.0,0.17347800436047464,True,0.5349317789077759,0.89501953125,0.7746133609693877,0.05058195153061224,4.337222160695829,MINED_TRAINING_CANDIDATE
nc:nc-0280-04-000001:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0280-04-000001,nc,data/external/dartis/cache/nc-0280-04-000001.jpg,data/mined/v07_lookalike_candidates/crops/nc__nc-0280-04-000001__cand_02.png,2,571,404,640,506,523,368,640,541,3723,0.9089355468749999,0.9965305924415588,0.17347800436047464,True,0.45356693863868713,0.96240234375,0.52416259765625,0.0731005859375,4.3372020965593885,MINED_TRAINING_CANDIDATE
nw:nw-1270-08-000021:03,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nw:nw-1270-08-000021,nw,data/external/dartis/raw/nw/nw-1270-08-000021.jpg,data/mined/v07_lookalike_candidates/crops/nw__nw-1270-08-000021__cand_03.png,3,36,198,90,234,15,168,111,264,1021,0.24926757812500003,0.9999943971633911,0.17347800436047464,True,0.5111469626426697,0.9326171875,0.950458984375,0.0495166015625,4.336970004224018,MINED_TRAINING_CANDIDATE
nc:nc-0251-03-000016:03,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0251-03-000016,nc,data/external/dartis/cache/nc-0251-03-000016.jpg,data/mined/v07_lookalike_candidates/crops/nc__nc-0251-03-000016__cand_03.png,3,257,579,303,639,232,538,328,640,1368,0.333984375,0.9999997615814209,0.17347800436047464,True,0.5044753551483154,0.9111328125,0.56949462890625,0.02099609375,4.335006928180101,MINED_TRAINING_CANDIDATE
nc:nc-0332-04-000053:06,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0332-04-000053,nc,data/external/dartis/cache/nc-0332-04-000053.jpg,data/mined/v07_lookalike_candidates/crops/nc__nc-0332-04-000053__cand_06.png,6,395,196,419,231,359,166,455,262,566,0.13818359375,1.0,0.17347800436047464,True,0.6117131114006042,0.775390625,0.68733154296875,0.0419580078125,4.332640464637429,MINED_TRAINING_CANDIDATE
nc:nc-0178-02-000018:04,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0178-02-000018,nc,data/external/dartis/cache/nc-0178-02-000018.jpg,data/mined/v07_lookalike_candidates/crops/nc__nc-0178-02-000018__cand_04.png,4,318,339,361,355,292,299,388,395,424,0.103515625,0.9999997615814209,0.17347800436047464,True,0.6122908592224121,0.77880859375,0.6167138671875,0.018046875,4.330414704822485,MINED_TRAINING_CANDIDATE
nc:nc-0280-04-000001:05,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0280-04-000001,nc,data/external/dartis/cache/nc-0280-04-000001.jpg,data/mined/v07_lookalike_candidates/crops/nc__nc-0280-04-000001__cand_05.png,5,531,140,549,168,492,106,588,202,275,0.067138671875,1.0,0.17347800436047464,True,0.5127893090248108,0.9619140625,0.52416259765625,0.0731005859375,4.328688445288374,MINED_TRAINING_CANDIDATE
nw:nw-1398-08-000149:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nw:nw-1398-08-000149,nw,data/external/dartis/cache/nw-1398-08-000149.jpg,data/mined/v07_lookalike_candidates/crops/nw__nw-1398-08-000149__cand_01.png,1,295,335,320,371,260,305,356,401,441,0.107666015625,0.9999990463256836,0.17347800436047464,True,0.550616979598999,0.85205078125,0.96005859375,0.035146484375,4.3263741979685735,MINED_TRAINING_CANDIDATE
nc:nc__nc-0140-01-000064:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0140-01-000064,nc,data/annotation/v06_dartis_water_targeted_hard_batch/images/nc__nc-0140-01-000064.png,data/mined/v07_lookalike_candidates/crops/nc__nc__nc-0140-01-000064__cand_01.png,1,184,1,246,158,162,0,267,267,2836,1.08184814453125,0.9991564750671387,0.17347800436047464,True,0.4195910096168518,0.94189453125,0.4748497009277344,0.09210205078125,4.325012136493513,MINED_TRAINING_CANDIDATE
nc:nc-0157-01-000081:05,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0157-01-000081,nc,data/external/dartis/cache/nc-0157-01-000081.jpg,data/mined/v07_lookalike_candidates/crops/nc__nc-0157-01-000081__cand_05.png,5,246,194,280,216,215,157,311,253,428,0.1044921875,0.9999912977218628,0.17347800436047464,True,0.4972648322582245,0.93310546875,0.46508544921875,0.04814697265625,4.324889635743826,MINED_TRAINING_CANDIDATE
nc:nc-0143-01-000067:07,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,03f5a02fe951bee7ac468078,nc,data/external/dartis/raw/nc/nc-0143-01-000067.jpg,data/mined/v07_lookalike_candidates/crops/nc__nc-0143-01-000067__cand_07.png,7,307,315,335,342,273,280,369,376,393,0.095947265625,0.9999998807907104,0.17347800436047464,True,0.5047723054885864,0.92236328125,0.7736474609375,0.025068359375,4.324310982285195,MINED_TRAINING_CANDIDATE
nc:nc-0191-02-000031:03,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0191-02-000031,nc,data/external/dartis/cache/nc-0191-02-000031.jpg,data/mined/v07_lookalike_candidates/crops/nc__nc-0191-02-000031__cand_03.png,3,527,407,588,501,506,374,610,534,2136,0.521484375,0.9999995231628418,0.17347800436047464,True,0.41494235396385193,0.95751953125,0.73097900390625,0.22482666015625,4.3240347192619275,MINED_TRAINING_CANDIDATE
nc:nc-0026-00-000026__hard_02__x112_y224:04,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0026-00-000026__hard_02__x112_y224,nc,data/external/dartis/processed/verifier_negative/train/nc/hard/nc-0026-00-000026__hard_02__x112_y224.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0026-00-000026__hard_02__x112_y224__cand_04.png,4,48,64,56,70,4,19,100,115,36,0.07174744897959184,0.9999991655349731,0.17347800436047464,True,0.63519287109375,0.859375,0.06863839285714286,0.09088010204081633,4.323812979327859,MINED_TRAINING_CANDIDATE
nw:nw-0494-02-000151__hard_01__x224_y0:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nw:nw-0494-02-000151__hard_01__x224_y0,nw,data/external/dartis/processed/verifier_negative/train/nw/hard/nw-0494-02-000151__hard_01__x224_y0.png,data/mined/v07_lookalike_candidates/crops/nw__nw-0494-02-000151__hard_01__x224_y0__cand_02.png,2,141,43,157,65,101,6,197,102,189,0.37667410714285715,0.9999890327453613,0.17347800436047464,True,0.4983935058116913,0.955078125,0.6987005739795918,0.17940848214285715,4.320321562120817,MINED_TRAINING_CANDIDATE
nc:nc-0251-03-000016:09,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0251-03-000016,nc,data/external/dartis/cache/nc-0251-03-000016.jpg,data/mined/v07_lookalike_candidates/crops/nc__nc-0251-03-000016__cand_09.png,9,55,540,71,574,15,509,111,605,267,0.065185546875,0.9999996423721313,0.17347800436047464,True,0.5343701839447021,0.8583984375,0.56949462890625,0.02099609375,4.31826189531399,MINED_TRAINING_CANDIDATE
nc:nc__nc-0140-01-000064:04,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0140-01-000064,nc,data/annotation/v06_dartis_water_targeted_hard_batch/images/nc__nc-0140-01-000064.png,data/mined/v07_lookalike_candidates/crops/nc__nc__nc-0140-01-000064__cand_04.png,4,255,60,267,114,213,39,309,135,317,0.1209259033203125,0.9999992847442627,0.17347800436047464,True,0.5713953375816345,0.78466796875,0.4748497009277344,0.09210205078125,4.31816897133112,MINED_TRAINING_CANDIDATE
nc:nc-0328-04-000049__hard_02__x224_y0:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0328-04-000049__hard_02__x224_y0,nc,data/external/dartis/processed/verifier_negative/train/nc/hard/nc-0328-04-000049__hard_02__x224_y0.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0328-04-000049__hard_02__x224_y0__cand_02.png,2,1,53,38,75,0,16,96,112,393,0.7832429846938777,1.0,0.17347800436047464,True,0.48365187644958496,0.91650390625,0.4291294642857143,0.16818797831632654,4.3181520641428754,MINED_TRAINING_CANDIDATE
nc:nc-0083-01-000007:04,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0083-01-000007,nc,data/external/dartis/cache/nc-0083-01-000007.jpg,data/mined/v07_lookalike_candidates/crops/nc__nc-0083-01-000007__cand_04.png,4,580,226,624,282,544,206,640,302,922,0.22509765625000003,1.0,0.17347800436047464,True,0.5396051406860352,0.763671875,0.87675537109375,0.01270751953125,4.317728358766537,MINED_TRAINING_CANDIDATE
nc:nc-0191-02-000031:07,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0191-02-000031,nc,data/external/dartis/cache/nc-0191-02-000031.jpg,data/mined/v07_lookalike_candidates/crops/nc__nc-0191-02-000031__cand_07.png,7,622,243,640,270,544,208,640,304,240,0.05859375,0.9999998807907104,0.17347800436047464,True,0.563591718673706,0.81201171875,0.73097900390625,0.22482666015625,4.317547561448402,MINED_TRAINING_CANDIDATE
nc:nc-0251-03-000016:08,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0251-03-000016,nc,data/external/dartis/cache/nc-0251-03-000016.jpg,data/mined/v07_lookalike_candidates/crops/nc__nc-0251-03-000016__cand_08.png,8,484,477,502,506,445,444,541,540,280,0.068359375,0.9999926090240479,0.17347800436047464,True,0.5319393873214722,0.85009765625,0.56949462890625,0.02099609375,4.316877129180444,MINED_TRAINING_CANDIDATE
nc:nc-0280-04-000001:04,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0280-04-000001,nc,data/external/dartis/cache/nc-0280-04-000001.jpg,data/mined/v07_lookalike_candidates/crops/nc__nc-0280-04-000001__cand_04.png,4,542,84,588,136,517,62,613,158,1089,0.265869140625,1.0,0.17347800436047464,True,0.4075756371021271,0.95947265625,0.52416259765625,0.0731005859375,4.315754137465263,MINED_TRAINING_CANDIDATE
nc:nc-0248-03-000013__hard_02__x112_y336:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0248-03-000013__hard_02__x112_y336,nc,data/external/dartis/processed/verifier_negative/validation/nc/hard/nc-0248-03-000013__hard_02__x112_y336.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0248-03-000013__hard_02__x112_y336__cand_01.png,1,23,32,95,84,0,10,122,106,1587,3.1628667091836733,0.9999613761901855,0.17347800436047464,True,0.39433762431144714,0.953125,0.5690170599489796,0.1651985012755102,4.31522456344808,MINED_TRAINING_CANDIDATE
nc:nc-0178-02-000018:05,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0178-02-000018,nc,data/external/dartis/cache/nc-0178-02-000018.jpg,data/mined/v07_lookalike_candidates/crops/nc__nc-0178-02-000018__cand_05.png,5,402,48,429,72,368,12,464,108,406,0.09912109374999999,1.0,0.17347800436047464,True,0.5643057227134705,0.74951171875,0.6167138671875,0.018046875,4.313591320345293,MINED_TRAINING_CANDIDATE
nc:nc-0191-02-000031:06,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0191-02-000031,nc,data/external/dartis/cache/nc-0191-02-000031.jpg,data/mined/v07_lookalike_candidates/crops/nc__nc-0191-02-000031__cand_06.png,6,563,220,597,245,532,184,628,280,405,0.098876953125,1.0,0.17347800436047464,True,0.5092777609825134,0.84033203125,0.73097900390625,0.22482666015625,4.313432776529146,MINED_TRAINING_CANDIDATE
nc:nc__nc-0140-01-000064:03,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0140-01-000064,nc,data/annotation/v06_dartis_water_targeted_hard_batch/images/nc__nc-0140-01-000064.png,data/mined/v07_lookalike_candidates/crops/nc__nc__nc-0140-01-000064__cand_03.png,3,246,270,272,352,211,242,307,381,869,0.3314971923828125,0.9999780654907227,0.17347800436047464,True,0.40661436319351196,0.96044921875,0.4748497009277344,0.09210205078125,4.3133883581199415,MINED_TRAINING_CANDIDATE
nc:nc-0140-01-000064:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0140-01-000064,nc,data/external/dartis/raw/nc/nc-0140-01-000064.jpg,data/mined/v07_lookalike_candidates/crops/nc__nc-0140-01-000064__cand_02.png,2,264,217,324,314,243,183,345,348,1633,0.39868164062499994,0.9999728202819824,0.17347800436047464,True,0.37899014353752136,0.962890625,0.40233154296875,0.16221923828125,4.3131472486141655,MINED_TRAINING_CANDIDATE
nw:nw-0494-02-000151__hard_01__x224_y0:01,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nw:nw-0494-02-000151__hard_01__x224_y0,nw,data/external/dartis/processed/verifier_negative/train/nw/hard/nw-0494-02-000151__hard_01__x224_y0.png,data/mined/v07_lookalike_candidates/crops/nw__nw-0494-02-000151__hard_01__x224_y0__cand_01.png,1,84,33,108,53,48,0,144,96,265,0.528140943877551,0.9999661445617676,0.17347800436047464,True,0.5095252990722656,0.85107421875,0.6987005739795918,0.17940848214285715,4.310850336317797,MINED_TRAINING_CANDIDATE
nc:nc-0282-04-000003__hard_01__x336_y224:03,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0282-04-000003__hard_01__x336_y224,nc,data/external/dartis/processed/verifier_negative/validation/nc/hard/nc-0282-04-000003__hard_01__x336_y224.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0282-04-000003__hard_01__x336_y224__cand_03.png,3,52,1,78,24,17,0,113,96,269,0.5361128826530612,0.9999998807907104,0.17347800436047464,True,0.4426107108592987,0.94921875,0.4644052933673469,0.09713807397959184,4.309019614437378,MINED_TRAINING_CANDIDATE
nc:nc-0249-03-000014__hard_02__x0_y336:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0249-03-000014__hard_02__x0_y336,nc,data/external/dartis/processed/verifier_negative/validation/nc/hard/nc-0249-03-000014__hard_02__x0_y336.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0249-03-000014__hard_02__x0_y336__cand_02.png,2,167,22,204,57,128,0,224,96,652,1.2994260204081631,0.9999997615814209,0.17347800436047464,True,0.44682615995407104,0.8779296875,0.7746133609693877,0.05058195153061224,4.30821157367142,MINED_TRAINING_CANDIDATE
nc:nc-0286-04-000007:04,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0286-04-000007,nc,data/external/dartis/raw/nc/nc-0286-04-000007.jpg,data/mined/v07_lookalike_candidates/crops/nc__nc-0286-04-000007__cand_04.png,4,445,231,507,239,424,187,529,283,209,0.051025390625,0.9999591112136841,0.17347800436047464,True,0.41758474707603455,0.9833984375,0.89118408203125,0.09043212890625,4.305344316672131,MINED_TRAINING_CANDIDATE
nc:nc-0273-03-000038__hard_01__x416_y0:03,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0273-03-000038__hard_01__x416_y0,nc,data/external/dartis/processed/verifier_negative/train/nc/hard/nc-0273-03-000038__hard_01__x416_y0.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0273-03-000038__hard_01__x416_y0__cand_03.png,3,190,1,217,25,128,0,224,96,272,0.5420918367346939,1.0,0.17347800436047464,True,0.5151467323303223,0.80029296875,0.7313855229591837,0.027064732142857144,4.304925346346931,MINED_TRAINING_CANDIDATE
nc:nc-0083-01-000007:05,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0083-01-000007,nc,data/external/dartis/cache/nc-0083-01-000007.jpg,data/mined/v07_lookalike_candidates/crops/nc__nc-0083-01-000007__cand_05.png,5,563,277,589,305,528,243,624,339,302,0.07373046875,1.0,0.17347800436047464,True,0.5534964799880981,0.72216796875,0.87675537109375,0.01270751953125,4.303836643364618,MINED_TRAINING_CANDIDATE
nw:nw-1398-08-000149:03,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nw:nw-1398-08-000149,nw,data/external/dartis/cache/nw-1398-08-000149.jpg,data/mined/v07_lookalike_candidates/crops/nw__nw-1398-08-000149__cand_03.png,3,314,347,343,373,280,312,376,408,267,0.065185546875,0.9999992847442627,0.17347800436047464,True,0.47494256496429443,0.859375,0.96005859375,0.035146484375,4.303551188841593,MINED_TRAINING_CANDIDATE
nw:nw-1270-08-000021:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nw:nw-1270-08-000021,nw,data/external/dartis/raw/nw/nw-1270-08-000021.jpg,data/mined/v07_lookalike_candidates/crops/nw__nw-1270-08-000021__cand_02.png,2,148,353,261,401,108,329,300,425,2098,0.51220703125,0.9956588745117188,0.17347800436047464,True,0.38309597969055176,0.89453125,0.950458984375,0.0495166015625,4.302972945230219,MINED_TRAINING_CANDIDATE
nc:nc__nc-0140-01-000064:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0140-01-000064,nc,data/annotation/v06_dartis_water_targeted_hard_batch/images/nc__nc-0140-01-000064.png,data/mined/v07_lookalike_candidates/crops/nc__nc__nc-0140-01-000064__cand_02.png,2,210,170,261,268,188,136,284,303,1353,0.5161285400390625,0.9999682903289795,0.17347800436047464,True,0.34895122051239014,0.95703125,0.4748497009277344,0.09210205078125,4.302875309426003,MINED_TRAINING_CANDIDATE
nc:nc-0083-01-000007__hard_01__x112_y0:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0083-01-000007__hard_01__x112_y0,nc,data/external/dartis/processed/verifier_negative/train/nc/hard/nc-0083-01-000007__hard_01__x112_y0.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0083-01-000007__hard_01__x112_y0__cand_02.png,2,145,41,208,112,117,16,224,137,1502,2.993463010204082,0.9999896287918091,0.17347800436047464,True,0.3631307780742645,0.92431640625,0.7062340561224489,0.041135204081632654,4.302574042387044,MINED_TRAINING_CANDIDATE
nc:nc-0048-00-000048__hard_01__x0_y0:05,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0048-00-000048__hard_01__x0_y0,nc,data/external/dartis/processed/verifier_negative/train/nc/hard/nc-0048-00-000048__hard_01__x0_y0.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0048-00-000048__hard_01__x0_y0__cand_05.png,5,1,75,8,87,0,33,96,129,48,0.09566326530612244,1.0,0.17347800436047464,True,0.6097644567489624,0.73876953125,0.3095105229591837,0.2135283801020408,4.302174746855847,MINED_TRAINING_CANDIDATE
nc:nc-0108-01-000032:05,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0108-01-000032,nc,data/external/dartis/cache/nc-0108-01-000032.jpg,data/mined/v07_lookalike_candidates/crops/nc__nc-0108-01-000032__cand_05.png,5,583,292,596,318,542,257,638,353,216,0.052734375,1.0,0.17347800436047464,True,0.5986501574516296,0.6572265625,0.6635595703125,0.02265625,4.302045497273312,MINED_TRAINING_CANDIDATE
nc:nc-0013-00-000013:04,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0013-00-000013,nc,data/external/dartis/raw/nc/nc-0013-00-000013.jpg,data/mined/v07_lookalike_candidates/crops/nc__nc-0013-00-000013__cand_04.png,4,348,371,390,425,321,350,417,446,784,0.19140625,0.9999972581863403,0.17347800436047464,True,0.3846563994884491,0.92724609375,0.51729248046875,0.03378662109375,4.301905657661509,MINED_TRAINING_CANDIDATE
nw:nw-1788-11-000022__hard_02__x336_y336:07,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nw:nw-1788-11-000022__hard_02__x336_y336,nw,data/external/dartis/processed/verifier_negative/validation/nw/hard/nw-1788-11-000022__hard_02__x336_y336.png,data/mined/v07_lookalike_candidates/crops/nw__nw-1788-11-000022__hard_02__x336_y336__cand_07.png,7,62,8,72,22,19,0,115,96,86,0.17139668367346939,0.9999985694885254,0.17347800436047464,True,0.5764733552932739,0.74951171875,0.9372807716836735,0.06226084183673469,4.301203033413185,MINED_TRAINING_CANDIDATE
nc:nc-0150-01-000074__hard_01__x416_y416:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0150-01-000074__hard_01__x416_y416,nc,data/external/dartis/processed/verifier_negative/train/nc/hard/nc-0150-01-000074__hard_01__x416_y416.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0150-01-000074__hard_01__x416_y416__cand_02.png,2,51,106,75,130,15,70,111,166,226,0.45041454081632654,1.0,0.17347800436047464,True,0.563532292842865,0.70556640625,0.9623325892857143,0.03766741071428571,4.30096753432303,MINED_TRAINING_CANDIDATE
nc:nc-0332-04-000053:09,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0332-04-000053,nc,data/external/dartis/cache/nc-0332-04-000053.jpg,data/mined/v07_lookalike_candidates/crops/nc__nc-0332-04-000053__cand_09.png,9,242,521,276,534,211,480,307,576,229,0.055908203125,1.0,0.17347800436047464,True,0.554517924785614,0.71875,0.68733154296875,0.0419580078125,4.300822774285635,MINED_TRAINING_CANDIDATE
nc:nc-0083-01-000007:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0083-01-000007,nc,data/external/dartis/cache/nc-0083-01-000007.jpg,data/mined/v07_lookalike_candidates/crops/nc__nc-0083-01-000007__cand_02.png,2,580,112,640,233,538,70,640,276,1238,0.30224609375,0.9999853372573853,0.17347800436047464,True,0.40723416209220886,0.8447265625,0.87675537109375,0.01270751953125,4.299726393520252,MINED_TRAINING_CANDIDATE
nc:nc-0273-03-000038__hard_01__x416_y0:02,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nc:nc-0273-03-000038__hard_01__x416_y0,nc,data/external/dartis/processed/verifier_negative/train/nc/hard/nc-0273-03-000038__hard_01__x416_y0.png,data/mined/v07_lookalike_candidates/crops/nc__nc-0273-03-000038__hard_01__x416_y0__cand_02.png,2,111,25,192,97,82,0,220,122,1913,3.812579719387755,0.9999974966049194,0.17347800436047464,True,0.32926052808761597,0.9453125,0.7313855229591837,0.027064732142857144,4.299679510025968,MINED_TRAINING_CANDIDATE
nw:nw-1788-11-000022__hard_02__x336_y336:14,LOOK_ALIKE,DARTIS_NO_OIL_GROUP,nw:nw-1788-11-000022__hard_02__x336_y336,nw,data/external/dartis/processed/verifier_negative/validation/nw/hard/nw-1788-11-000022__hard_02__x336_y336.png,data/mined/v07_lookalike_candidates/crops/nw__nw-1788-11-000022__hard_02__x336_y336__cand_14.png,14,45,148,52,157,0,104,96,200,38,0.07573341836734694,0.9999986886978149,0.17347800436047464,True,0.6107972264289856,0.73193359375,0.9372807716836735,0.06226084183673469,4.2991239130892955,MINED_TRAINING_CANDIDATE
