bbox,candidate_id,class_name,component_index,crop_box,crop_path,group,hard_negative_weight,height,label,scene_id,source_image_path,source_manifest,source_row_label,split_role,standard_deviation,unique_values,v07_decision,v07_probability,width
,OIL::ow-0367::ow-0367__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0367__obj_001.png,ow,1.0,224.0,1,ow-0367,,data/metadata/dartis_positive_verifier_crops.csv,1,train,25.90924097301109,227.0,,,224.0
,OIL::ow-0367::ow-0367__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0367__obj_002.png,ow,1.0,224.0,1,ow-0367,,data/metadata/dartis_positive_verifier_crops.csv,1,train,30.00812357396068,235.0,,,224.0
,OIL::ow-0368::ow-0368__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0368__obj_001.png,ow,1.0,224.0,1,ow-0368,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,22.285342641849432,189.0,,,224.0
,OIL::ow-0369::ow-0369__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0369__obj_001.png,ow,1.0,224.0,1,ow-0369,,data/metadata/dartis_positive_verifier_crops.csv,1,train,26.699759513158817,209.0,,,224.0
,OIL::ow-0370::ow-0370__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0370__obj_001.png,ow,1.0,224.0,1,ow-0370,,data/metadata/dartis_positive_verifier_crops.csv,1,train,23.21415710673668,249.0,,,224.0
,OIL::ow-0370::ow-0370__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0370__obj_002.png,ow,1.0,224.0,1,ow-0370,,data/metadata/dartis_positive_verifier_crops.csv,1,train,17.229773725689423,133.0,,,224.0
,OIL::ow-0371::ow-0371__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0371__obj_001.png,ow,1.0,224.0,1,ow-0371,,data/metadata/dartis_positive_verifier_crops.csv,1,train,17.52668092703869,139.0,,,224.0
,OIL::ow-0372::ow-0372__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0372__obj_001.png,ow,1.0,224.0,1,ow-0372,,data/metadata/dartis_positive_verifier_crops.csv,1,train,33.238782381652534,222.0,,,224.0
,OIL::ow-0373::ow-0373__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0373__obj_001.png,ow,1.0,224.0,1,ow-0373,,data/metadata/dartis_positive_verifier_crops.csv,1,train,18.32504898944773,157.0,,,224.0
,OIL::ow-0374::ow-0374__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0374__obj_001.png,ow,1.0,224.0,1,ow-0374,,data/metadata/dartis_positive_verifier_crops.csv,1,train,27.69857448646863,174.0,,,224.0
,OIL::ow-0374::ow-0374__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0374__obj_002.png,ow,1.0,224.0,1,ow-0374,,data/metadata/dartis_positive_verifier_crops.csv,1,train,24.82100928162652,185.0,,,224.0
,OIL::ow-0374::ow-0374__obj_003,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0374__obj_003.png,ow,1.0,224.0,1,ow-0374,,data/metadata/dartis_positive_verifier_crops.csv,1,train,16.806162871200886,122.0,,,224.0
,OIL::ow-0375::ow-0375__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0375__obj_001.png,ow,1.0,224.0,1,ow-0375,,data/metadata/dartis_positive_verifier_crops.csv,1,train,12.78762984109887,97.0,,,224.0
,OIL::ow-0376::ow-0376__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0376__obj_001.png,ow,1.0,224.0,1,ow-0376,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,11.04184105899648,135.0,,,224.0
,OIL::ow-0377::ow-0377__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0377__obj_001.png,ow,1.0,224.0,1,ow-0377,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,29.735668351334617,224.0,,,224.0
,OIL::ow-0377::ow-0377__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0377__obj_002.png,ow,1.0,224.0,1,ow-0377,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,32.3625270613215,221.0,,,224.0
,OIL::ow-0378::ow-0378__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0378__obj_001.png,ow,1.0,224.0,1,ow-0378,,data/metadata/dartis_positive_verifier_crops.csv,1,train,29.114346894926957,225.0,,,224.0
,OIL::ow-0378::ow-0378__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0378__obj_002.png,ow,1.0,224.0,1,ow-0378,,data/metadata/dartis_positive_verifier_crops.csv,1,train,23.690887576200343,208.0,,,224.0
,OIL::ow-0378::ow-0378__obj_003,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0378__obj_003.png,ow,1.0,224.0,1,ow-0378,,data/metadata/dartis_positive_verifier_crops.csv,1,train,31.68787317592354,224.0,,,224.0
,OIL::ow-0379::ow-0379__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0379__obj_001.png,ow,1.0,224.0,1,ow-0379,,data/metadata/dartis_positive_verifier_crops.csv,1,train,27.131674175225715,235.0,,,224.0
,OIL::ow-0379::ow-0379__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0379__obj_002.png,ow,1.0,224.0,1,ow-0379,,data/metadata/dartis_positive_verifier_crops.csv,1,train,23.53178384206015,221.0,,,224.0
,OIL::ow-0380::ow-0380__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0380__obj_001.png,ow,1.0,224.0,1,ow-0380,,data/metadata/dartis_positive_verifier_crops.csv,1,train,26.6351652750944,224.0,,,224.0
,OIL::ow-0381::ow-0381__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0381__obj_002.png,ow,1.0,224.0,1,ow-0381,,data/metadata/dartis_positive_verifier_crops.csv,1,train,28.597795058401992,234.0,,,224.0
,OIL::ow-0381::ow-0381__obj_005,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0381__obj_005.png,ow,1.0,224.0,1,ow-0381,,data/metadata/dartis_positive_verifier_crops.csv,1,train,24.900118428434432,199.0,,,224.0
,OIL::ow-0381::ow-0381__obj_006,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0381__obj_006.png,ow,1.0,224.0,1,ow-0381,,data/metadata/dartis_positive_verifier_crops.csv,1,train,26.74488632424161,216.0,,,224.0
,OIL::ow-0381::ow-0381__obj_008,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0381__obj_008.png,ow,1.0,224.0,1,ow-0381,,data/metadata/dartis_positive_verifier_crops.csv,1,train,26.32757303602897,215.0,,,224.0
,OIL::ow-0382::ow-0382__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0382__obj_002.png,ow,1.0,224.0,1,ow-0382,,data/metadata/dartis_positive_verifier_crops.csv,1,train,25.71031518234445,216.0,,,224.0
,OIL::ow-0382::ow-0382__obj_003,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0382__obj_003.png,ow,1.0,224.0,1,ow-0382,,data/metadata/dartis_positive_verifier_crops.csv,1,train,24.307520318189027,207.0,,,224.0
,OIL::ow-0383::ow-0383__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0383__obj_001.png,ow,1.0,224.0,1,ow-0383,,data/metadata/dartis_positive_verifier_crops.csv,1,train,26.34657202628217,187.0,,,224.0
,OIL::ow-0383::ow-0383__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0383__obj_002.png,ow,1.0,224.0,1,ow-0383,,data/metadata/dartis_positive_verifier_crops.csv,1,train,23.12769166521888,193.0,,,224.0
,OIL::ow-0383::ow-0383__obj_003,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0383__obj_003.png,ow,1.0,224.0,1,ow-0383,,data/metadata/dartis_positive_verifier_crops.csv,1,train,25.183836711787823,193.0,,,224.0
,OIL::ow-0383::ow-0383__obj_004,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0383__obj_004.png,ow,1.0,224.0,1,ow-0383,,data/metadata/dartis_positive_verifier_crops.csv,1,train,22.74324780167674,182.0,,,224.0
,OIL::ow-0383::ow-0383__obj_005,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0383__obj_005.png,ow,1.0,224.0,1,ow-0383,,data/metadata/dartis_positive_verifier_crops.csv,1,train,27.619140133131204,205.0,,,224.0
,OIL::ow-0383::ow-0383__obj_006,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0383__obj_006.png,ow,1.0,224.0,1,ow-0383,,data/metadata/dartis_positive_verifier_crops.csv,1,train,22.806911108842,170.0,,,224.0
,OIL::ow-0383::ow-0383__obj_007,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0383__obj_007.png,ow,1.0,224.0,1,ow-0383,,data/metadata/dartis_positive_verifier_crops.csv,1,train,24.60694495506277,182.0,,,224.0
,OIL::ow-0384::ow-0384__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0384__obj_001.png,ow,1.0,224.0,1,ow-0384,,data/metadata/dartis_positive_verifier_crops.csv,1,train,27.538545296886817,197.0,,,224.0
,OIL::ow-0384::ow-0384__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0384__obj_002.png,ow,1.0,224.0,1,ow-0384,,data/metadata/dartis_positive_verifier_crops.csv,1,train,24.69048936063444,175.0,,,224.0
,OIL::ow-0384::ow-0384__obj_003,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0384__obj_003.png,ow,1.0,224.0,1,ow-0384,,data/metadata/dartis_positive_verifier_crops.csv,1,train,25.258945459590255,174.0,,,224.0
,OIL::ow-0384::ow-0384__obj_004,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0384__obj_004.png,ow,1.0,224.0,1,ow-0384,,data/metadata/dartis_positive_verifier_crops.csv,1,train,19.64985410306818,164.0,,,224.0
,OIL::ow-0385::ow-0385__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0385__obj_001.png,ow,1.0,224.0,1,ow-0385,,data/metadata/dartis_positive_verifier_crops.csv,1,train,33.20874668854316,214.0,,,224.0
,OIL::ow-0385::ow-0385__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0385__obj_002.png,ow,1.0,224.0,1,ow-0385,,data/metadata/dartis_positive_verifier_crops.csv,1,train,27.821907407076207,225.0,,,224.0
,OIL::ow-0385::ow-0385__obj_003,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0385__obj_003.png,ow,1.0,224.0,1,ow-0385,,data/metadata/dartis_positive_verifier_crops.csv,1,train,32.53111752535802,222.0,,,224.0
,OIL::ow-0385::ow-0385__obj_004,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0385__obj_004.png,ow,1.0,224.0,1,ow-0385,,data/metadata/dartis_positive_verifier_crops.csv,1,train,34.016865038595554,213.0,,,224.0
,OIL::ow-0386::ow-0386__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0386__obj_001.png,ow,1.0,224.0,1,ow-0386,,data/metadata/dartis_positive_verifier_crops.csv,1,train,28.86709413926093,216.0,,,224.0
,OIL::ow-0386::ow-0386__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0386__obj_002.png,ow,1.0,224.0,1,ow-0386,,data/metadata/dartis_positive_verifier_crops.csv,1,train,27.58678019985976,214.0,,,224.0
,OIL::ow-0387::ow-0387__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0387__obj_001.png,ow,1.0,224.0,1,ow-0387,,data/metadata/dartis_positive_verifier_crops.csv,1,train,37.35859276719876,237.0,,,224.0
,OIL::ow-0387::ow-0387__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0387__obj_002.png,ow,1.0,224.0,1,ow-0387,,data/metadata/dartis_positive_verifier_crops.csv,1,train,25.07958527947392,206.0,,,224.0
,OIL::ow-0388::ow-0388__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0388__obj_001.png,ow,1.0,224.0,1,ow-0388,,data/metadata/dartis_positive_verifier_crops.csv,1,train,29.731586643709655,188.0,,,224.0
,OIL::ow-0388::ow-0388__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0388__obj_002.png,ow,1.0,224.0,1,ow-0388,,data/metadata/dartis_positive_verifier_crops.csv,1,train,25.633272889900383,133.0,,,224.0
,OIL::ow-0389::ow-0389__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0389__obj_001.png,ow,1.0,224.0,1,ow-0389,,data/metadata/dartis_positive_verifier_crops.csv,1,train,25.80120843247513,210.0,,,224.0
,OIL::ow-0390::ow-0390__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0390__obj_001.png,ow,1.0,224.0,1,ow-0390,,data/metadata/dartis_positive_verifier_crops.csv,1,train,26.57882171952965,184.0,,,224.0
,OIL::ow-0391::ow-0391__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0391__obj_001.png,ow,1.0,224.0,1,ow-0391,,data/metadata/dartis_positive_verifier_crops.csv,1,train,18.89226195651893,167.0,,,224.0
,OIL::ow-0391::ow-0391__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0391__obj_002.png,ow,1.0,224.0,1,ow-0391,,data/metadata/dartis_positive_verifier_crops.csv,1,train,29.993944388624808,246.0,,,224.0
,OIL::ow-0391::ow-0391__obj_003,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0391__obj_003.png,ow,1.0,224.0,1,ow-0391,,data/metadata/dartis_positive_verifier_crops.csv,1,train,19.03418115764749,166.0,,,224.0
,OIL::ow-0392::ow-0392__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0392__obj_001.png,ow,1.0,224.0,1,ow-0392,,data/metadata/dartis_positive_verifier_crops.csv,1,train,28.98327032798928,209.0,,,224.0
,OIL::ow-0393::ow-0393__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0393__obj_001.png,ow,1.0,224.0,1,ow-0393,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,27.000208757400443,196.0,,,224.0
,OIL::ow-0393::ow-0393__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0393__obj_002.png,ow,1.0,224.0,1,ow-0393,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,27.40738494236655,183.0,,,224.0
,OIL::ow-0393::ow-0393__obj_003,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0393__obj_003.png,ow,1.0,224.0,1,ow-0393,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,23.964536921540105,135.0,,,224.0
,OIL::ow-0394::ow-0394__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0394__obj_001.png,ow,1.0,224.0,1,ow-0394,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,28.475974128299733,220.0,,,224.0
,OIL::ow-0394::ow-0394__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0394__obj_002.png,ow,1.0,224.0,1,ow-0394,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,22.324513718530905,199.0,,,224.0
,OIL::ow-0394::ow-0394__obj_003,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0394__obj_003.png,ow,1.0,224.0,1,ow-0394,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,26.13907624951712,215.0,,,224.0
,OIL::ow-0394::ow-0394__obj_004,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0394__obj_004.png,ow,1.0,224.0,1,ow-0394,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,24.270371227348647,212.0,,,224.0
,OIL::ow-0394::ow-0394__obj_005,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0394__obj_005.png,ow,1.0,224.0,1,ow-0394,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,24.17006100949118,208.0,,,224.0
,OIL::ow-0395::ow-0395__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0395__obj_002.png,ow,1.0,224.0,1,ow-0395,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,31.188362675707666,189.0,,,224.0
,OIL::ow-0395::ow-0395__obj_003,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0395__obj_003.png,ow,1.0,224.0,1,ow-0395,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,22.449591679730226,191.0,,,224.0
,OIL::ow-0395::ow-0395__obj_004,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0395__obj_004.png,ow,1.0,224.0,1,ow-0395,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,19.45017287057184,163.0,,,224.0
,OIL::ow-0396::ow-0396__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0396__obj_001.png,ow,1.0,224.0,1,ow-0396,,data/metadata/dartis_positive_verifier_crops.csv,1,train,26.80336267703209,228.0,,,224.0
,OIL::ow-0396::ow-0396__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0396__obj_002.png,ow,1.0,224.0,1,ow-0396,,data/metadata/dartis_positive_verifier_crops.csv,1,train,29.834845265877917,241.0,,,224.0
,OIL::ow-0396::ow-0396__obj_003,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0396__obj_003.png,ow,1.0,224.0,1,ow-0396,,data/metadata/dartis_positive_verifier_crops.csv,1,train,27.37792201768909,220.0,,,224.0
,OIL::ow-0396::ow-0396__obj_004,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0396__obj_004.png,ow,1.0,224.0,1,ow-0396,,data/metadata/dartis_positive_verifier_crops.csv,1,train,26.82526396331592,221.0,,,224.0
,OIL::ow-0396::ow-0396__obj_005,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0396__obj_005.png,ow,1.0,224.0,1,ow-0396,,data/metadata/dartis_positive_verifier_crops.csv,1,train,28.760516145876505,240.0,,,224.0
,OIL::ow-0396::ow-0396__obj_006,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0396__obj_006.png,ow,1.0,224.0,1,ow-0396,,data/metadata/dartis_positive_verifier_crops.csv,1,train,26.04423255566604,218.0,,,224.0
,OIL::ow-0396::ow-0396__obj_007,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0396__obj_007.png,ow,1.0,224.0,1,ow-0396,,data/metadata/dartis_positive_verifier_crops.csv,1,train,24.452944857241803,214.0,,,224.0
,OIL::ow-0397::ow-0397__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0397__obj_001.png,ow,1.0,224.0,1,ow-0397,,data/metadata/dartis_positive_verifier_crops.csv,1,train,28.588330873563766,201.0,,,224.0
,OIL::ow-0398::ow-0398__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0398__obj_001.png,ow,1.0,224.0,1,ow-0398,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,33.23322626377729,207.0,,,224.0
,OIL::ow-0398::ow-0398__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0398__obj_002.png,ow,1.0,224.0,1,ow-0398,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,33.53215636279863,209.0,,,224.0
,OIL::ow-0398::ow-0398__obj_003,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0398__obj_003.png,ow,1.0,224.0,1,ow-0398,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,28.475638237665382,203.0,,,224.0
,OIL::ow-0398::ow-0398__obj_004,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0398__obj_004.png,ow,1.0,224.0,1,ow-0398,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,29.24739930635634,163.0,,,224.0
,OIL::ow-0398::ow-0398__obj_005,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0398__obj_005.png,ow,1.0,224.0,1,ow-0398,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,26.320285053685915,207.0,,,224.0
,OIL::ow-0399::ow-0399__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0399__obj_001.png,ow,1.0,224.0,1,ow-0399,,data/metadata/dartis_positive_verifier_crops.csv,1,train,24.58452644707545,171.0,,,224.0
,OIL::ow-0399::ow-0399__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0399__obj_002.png,ow,1.0,224.0,1,ow-0399,,data/metadata/dartis_positive_verifier_crops.csv,1,train,23.275724231807384,182.0,,,224.0
,OIL::ow-0400::ow-0400__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0400__obj_001.png,ow,1.0,224.0,1,ow-0400,,data/metadata/dartis_positive_verifier_crops.csv,1,train,37.45525921667709,235.0,,,224.0
,OIL::ow-0400::ow-0400__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0400__obj_002.png,ow,1.0,224.0,1,ow-0400,,data/metadata/dartis_positive_verifier_crops.csv,1,train,38.26331182154849,219.0,,,224.0
,OIL::ow-0401::ow-0401__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0401__obj_001.png,ow,1.0,224.0,1,ow-0401,,data/metadata/dartis_positive_verifier_crops.csv,1,train,33.10191840332384,205.0,,,224.0
,OIL::ow-0401::ow-0401__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0401__obj_002.png,ow,1.0,224.0,1,ow-0401,,data/metadata/dartis_positive_verifier_crops.csv,1,train,30.55094793584339,206.0,,,224.0
,OIL::ow-0401::ow-0401__obj_003,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0401__obj_003.png,ow,1.0,224.0,1,ow-0401,,data/metadata/dartis_positive_verifier_crops.csv,1,train,26.38151480961886,188.0,,,224.0
,OIL::ow-0401::ow-0401__obj_004,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0401__obj_004.png,ow,1.0,224.0,1,ow-0401,,data/metadata/dartis_positive_verifier_crops.csv,1,train,28.45844391655725,203.0,,,224.0
,OIL::ow-0401::ow-0401__obj_005,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0401__obj_005.png,ow,1.0,224.0,1,ow-0401,,data/metadata/dartis_positive_verifier_crops.csv,1,train,30.28975576783716,213.0,,,224.0
,OIL::ow-0401::ow-0401__obj_006,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0401__obj_006.png,ow,1.0,224.0,1,ow-0401,,data/metadata/dartis_positive_verifier_crops.csv,1,train,24.017029484151383,191.0,,,224.0
,OIL::ow-0402::ow-0402__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0402__obj_001.png,ow,1.0,224.0,1,ow-0402,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,27.161852987516216,211.0,,,224.0
,OIL::ow-0402::ow-0402__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0402__obj_002.png,ow,1.0,224.0,1,ow-0402,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,30.537954203238755,220.0,,,224.0
,OIL::ow-0402::ow-0402__obj_003,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0402__obj_003.png,ow,1.0,224.0,1,ow-0402,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,28.252456094054526,217.0,,,224.0
,OIL::ow-0402::ow-0402__obj_004,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0402__obj_004.png,ow,1.0,224.0,1,ow-0402,,data/metadata/dartis_positive_verifier_crops.csv,1,calibration,22.699195092984144,202.0,,,224.0
,OIL::ow-0403::ow-0403__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0403__obj_001.png,ow,1.0,224.0,1,ow-0403,,data/metadata/dartis_positive_verifier_crops.csv,1,train,65.23829993080257,96.0,,,224.0
,OIL::ow-0404::ow-0404__obj_001,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0404__obj_001.png,ow,1.0,224.0,1,ow-0404,,data/metadata/dartis_positive_verifier_crops.csv,1,train,25.753994884972624,199.0,,,224.0
,OIL::ow-0404::ow-0404__obj_002,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0404__obj_002.png,ow,1.0,224.0,1,ow-0404,,data/metadata/dartis_positive_verifier_crops.csv,1,train,30.251779533042047,202.0,,,224.0
,OIL::ow-0404::ow-0404__obj_003,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0404__obj_003.png,ow,1.0,224.0,1,ow-0404,,data/metadata/dartis_positive_verifier_crops.csv,1,train,25.14596989757232,189.0,,,224.0
,OIL::ow-0404::ow-0404__obj_004,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0404__obj_004.png,ow,1.0,224.0,1,ow-0404,,data/metadata/dartis_positive_verifier_crops.csv,1,train,25.147554283304054,214.0,,,224.0
,OIL::ow-0404::ow-0404__obj_005,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0404__obj_005.png,ow,1.0,224.0,1,ow-0404,,data/metadata/dartis_positive_verifier_crops.csv,1,train,27.270610668872223,202.0,,,224.0
,OIL::ow-0404::ow-0404__obj_006,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0404__obj_006.png,ow,1.0,224.0,1,ow-0404,,data/metadata/dartis_positive_verifier_crops.csv,1,train,24.49245802118725,201.0,,,224.0
,OIL::ow-0404::ow-0404__obj_007,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0404__obj_007.png,ow,1.0,224.0,1,ow-0404,,data/metadata/dartis_positive_verifier_crops.csv,1,train,25.389599334795832,197.0,,,224.0
,OIL::ow-0404::ow-0404__obj_008,CONFIRMED_OIL,,,data/external/dartis/processed/verifier_positive/ow/ow-0404__obj_008.png,ow,1.0,224.0,1,ow-0404,,data/metadata/dartis_positive_verifier_crops.csv,1,train,27.156800395312068,192.0,,,224.0
