sample_id,group_name,oil_label,class_name,surface_context,land_mask_required,image_path,annotation_type,lookalike_semantics
nw:nw-0053-00-000053,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0053-00-000053.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0054-00-000054,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0054-00-000054.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0055-00-000055,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0055-00-000055.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0056-00-000056,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0056-00-000056.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0057-00-000057,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0057-00-000057.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0058-00-000058,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0058-00-000058.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0059-00-000059,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0059-00-000059.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0060-00-000060,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0060-00-000060.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0061-00-000061,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0061-00-000061.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0062-00-000062,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0062-00-000062.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0063-00-000063,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0063-00-000063.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0064-00-000064,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0064-00-000064.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0065-00-000065,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0065-00-000065.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0066-00-000066,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0066-00-000066.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0067-00-000067,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0067-00-000067.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0068-00-000068,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0068-00-000068.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0069-00-000069,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0069-00-000069.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0070-00-000070,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0070-00-000070.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0071-00-000071,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0071-00-000071.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0072-00-000072,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0072-00-000072.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0073-00-000073,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0073-00-000073.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0074-00-000074,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0074-00-000074.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0075-00-000075,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0075-00-000075.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0076-00-000076,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0076-00-000076.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0077-00-000077,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0077-00-000077.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0078-00-000078,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0078-00-000078.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0079-00-000079,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0079-00-000079.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0080-00-000080,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0080-00-000080.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0081-00-000081,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0081-00-000081.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0082-00-000082,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0082-00-000082.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0083-00-000083,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0083-00-000083.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0084-00-000084,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0084-00-000084.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0085-00-000085,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0085-00-000085.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0086-00-000086,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0086-00-000086.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0087-00-000087,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0087-00-000087.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0088-00-000088,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0088-00-000088.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0089-00-000089,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0089-00-000089.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0090-00-000090,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0090-00-000090.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0091-00-000091,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0091-00-000091.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0092-00-000092,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0092-00-000092.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0093-00-000093,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0093-00-000093.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0094-00-000094,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0094-00-000094.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0095-00-000095,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0095-00-000095.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0096-00-000096,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0096-00-000096.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0097-00-000097,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0097-00-000097.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0098-00-000098,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0098-00-000098.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0099-00-000099,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0099-00-000099.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0100-00-000100,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0100-00-000100.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0101-00-000101,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0101-00-000101.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0102-00-000102,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0102-00-000102.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0103-00-000103,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0103-00-000103.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0104-00-000104,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0104-00-000104.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0105-00-000105,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0105-00-000105.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0106-00-000106,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0106-00-000106.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0107-00-000107,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0107-00-000107.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0108-00-000108,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0108-00-000108.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0109-00-000109,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0109-00-000109.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0110-00-000110,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0110-00-000110.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0111-00-000111,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0111-00-000111.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0112-00-000112,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0112-00-000112.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0113-00-000113,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0113-00-000113.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0114-00-000114,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0114-00-000114.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0115-00-000115,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0115-00-000115.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0116-00-000116,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0116-00-000116.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0117-00-000117,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0117-00-000117.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0118-00-000118,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0118-00-000118.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0119-00-000119,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0119-00-000119.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0120-00-000120,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0120-00-000120.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0121-00-000121,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0121-00-000121.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0122-00-000122,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0122-00-000122.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0123-00-000123,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0123-00-000123.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0124-00-000124,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0124-00-000124.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0125-00-000125,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0125-00-000125.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0126-00-000126,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0126-00-000126.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0127-00-000127,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0127-00-000127.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0128-00-000128,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0128-00-000128.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0129-00-000129,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0129-00-000129.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0130-00-000130,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0130-00-000130.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0131-00-000131,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0131-00-000131.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0132-00-000132,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0132-00-000132.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0133-00-000133,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0133-00-000133.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0134-00-000134,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0134-00-000134.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0135-00-000135,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0135-00-000135.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0136-00-000136,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0136-00-000136.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0137-00-000137,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0137-00-000137.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0138-00-000138,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0138-00-000138.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0139-00-000139,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0139-00-000139.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0140-00-000140,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0140-00-000140.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0141-00-000141,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0141-00-000141.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0142-00-000142,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0142-00-000142.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0143-00-000143,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0143-00-000143.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0144-00-000144,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0144-00-000144.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0145-00-000145,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0145-00-000145.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0146-00-000146,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0146-00-000146.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0147-00-000147,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0147-00-000147.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0148-00-000148,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0148-00-000148.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0149-00-000149,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0149-00-000149.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0150-00-000150,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0150-00-000150.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0151-00-000151,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0151-00-000151.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0152-00-000152,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0152-00-000152.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0153-00-000153,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0153-00-000153.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0154-00-000154,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0154-00-000154.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0155-00-000155,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0155-00-000155.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0156-00-000156,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0156-00-000156.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0157-00-000157,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0157-00-000157.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0158-00-000158,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0158-00-000158.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0159-00-000159,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0159-00-000159.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0160-00-000160,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0160-00-000160.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0161-00-000161,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0161-00-000161.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0162-00-000162,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0162-00-000162.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0163-00-000163,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0163-00-000163.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0164-00-000164,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0164-00-000164.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0165-00-000165,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0165-00-000165.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0166-00-000166,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0166-00-000166.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0167-00-000167,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0167-00-000167.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0168-00-000168,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0168-00-000168.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0169-00-000169,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0169-00-000169.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0170-00-000170,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0170-00-000170.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0171-00-000171,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0171-00-000171.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0172-00-000172,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0172-00-000172.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0173-01-000001,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0173-01-000001.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0174-01-000002,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0174-01-000002.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0175-01-000003,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0175-01-000003.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0176-01-000004,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0176-01-000004.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0177-01-000005,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0177-01-000005.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0178-01-000006,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0178-01-000006.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0179-01-000007,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0179-01-000007.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0180-01-000008,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0180-01-000008.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0181-01-000009,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0181-01-000009.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0182-01-000010,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0182-01-000010.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0183-01-000011,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0183-01-000011.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0184-01-000012,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0184-01-000012.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0185-01-000013,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0185-01-000013.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0186-01-000014,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0186-01-000014.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0187-01-000015,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0187-01-000015.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0188-01-000016,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0188-01-000016.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0189-01-000017,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0189-01-000017.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0190-01-000018,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0190-01-000018.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0191-01-000019,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0191-01-000019.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0192-01-000020,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0192-01-000020.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0193-01-000021,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0193-01-000021.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0194-01-000022,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0194-01-000022.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0195-01-000023,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0195-01-000023.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0196-01-000024,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0196-01-000024.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0197-01-000025,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0197-01-000025.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0198-01-000026,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0198-01-000026.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0199-01-000027,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0199-01-000027.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0200-01-000028,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0200-01-000028.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0201-01-000029,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0201-01-000029.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0202-01-000030,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0202-01-000030.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0203-01-000031,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0203-01-000031.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0204-01-000032,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0204-01-000032.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0205-01-000033,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0205-01-000033.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0206-01-000034,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0206-01-000034.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0207-01-000035,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0207-01-000035.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0208-01-000036,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0208-01-000036.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0209-01-000037,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0209-01-000037.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0210-01-000038,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0210-01-000038.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0211-01-000039,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0211-01-000039.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0212-01-000040,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0212-01-000040.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0213-01-000041,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0213-01-000041.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0214-01-000042,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0214-01-000042.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0215-01-000043,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0215-01-000043.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0216-01-000044,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0216-01-000044.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0217-01-000045,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0217-01-000045.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0218-01-000046,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0218-01-000046.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0219-01-000047,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0219-01-000047.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0220-01-000048,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0220-01-000048.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0221-01-000049,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0221-01-000049.jpg,image_level_non_oil_only,broad_non_oil_marine
nw:nw-0222-01-000050,nw,0,non_oil_marine,water,False,data/external/dartis/raw/nw/nw-0222-01-000050.jpg,image_level_non_oil_only,broad_non_oil_marine
