source_dataset,catalog_index,image_set,category,image_name,width,height,expected_has_oil,scene_id,scene_source,ID_3,ID_2,split
DARTIS_2019,3552,nw,no_oil_water,nw-0328-01-000156.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191209T034331_20191209T034356_030266_0375E5_4006.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191209T034331_20191209T034356_030266_0375E5_4006.SAFE,S1_20191209_034306_034446_VV_96,hard_negative_train
DARTIS_2019,3713,nw,no_oil_water,nw-0489-02-000146.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191209T034331_20191209T034356_030266_0375E5_4006.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191209T034331_20191209T034356_030266_0375E5_4006.SAFE,S1_20191209_034306_034446_VV_136,hard_negative_train
DARTIS_2019,3714,nw,no_oil_water,nw-0490-02-000147.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191209T034331_20191209T034356_030266_0375E5_4006.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191209T034331_20191209T034356_030266_0375E5_4006.SAFE,S1_20191209_034306_034446_VV_139,hard_negative_train
DARTIS_2019,4462,nw,no_oil_water,nw-1238-07-000160.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191209T034331_20191209T034356_030266_0375E5_4006.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191209T034331_20191209T034356_030266_0375E5_4006.SAFE,S1_20191209_034306_034446_VV_108,hard_negative_train
DARTIS_2019,4623,nw,no_oil_water,nw-1399-08-000150.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191209T034331_20191209T034356_030266_0375E5_4006.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191209T034331_20191209T034356_030266_0375E5_4006.SAFE,S1_20191209_034306_034446_VV_250,hard_negative_train
DARTIS_2019,4624,nw,no_oil_water,nw-1400-08-000151.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191209T034331_20191209T034356_030266_0375E5_4006.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191209T034331_20191209T034356_030266_0375E5_4006.SAFE,S1_20191209_034306_034446_VV_88,hard_negative_train
DARTIS_2019,4626,nw,no_oil_water,nw-1402-08-000153.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191211T160547_20191211T160612_030303_037740_EFF3.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191211T160547_20191211T160612_030303_037740_EFF3.SAFE,S1_20191211_160457_160637_VV_177,hard_negative_train
DARTIS_2019,3717,nw,no_oil_water,nw-0493-02-000150.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191211T160612_20191211T160637_030303_037740_984C.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191211T160612_20191211T160637_030303_037740_984C.SAFE,S1_20191211_160457_160637_VV_188,hard_negative_train
DARTIS_2019,4124,nw,no_oil_water,nw-0900-05-000154.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191211T160612_20191211T160637_030303_037740_984C.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191211T160612_20191211T160637_030303_037740_984C.SAFE,S1_20191211_160457_160637_VV_138,hard_negative_train
DARTIS_2019,4125,nw,no_oil_water,nw-0901-05-000155.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191211T160612_20191211T160637_030303_037740_984C.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191211T160612_20191211T160637_030303_037740_984C.SAFE,S1_20191211_160457_160637_VV_141,hard_negative_train
DARTIS_2019,4628,nw,no_oil_water,nw-1404-08-000155.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191213T154934_20191213T154959_030332_03783C_5712.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191213T154934_20191213T154959_030332_03783C_5712.SAFE,S1_20191213_154844_155024_VV_138,hard_negative_train
DARTIS_2019,3872,nw,no_oil_water,nw-0648-03-000145.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191213T154959_20191213T155024_030332_03783C_0DB6.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191213T154959_20191213T155024_030332_03783C_0DB6.SAFE,S1_20191213_154844_155024_VV_197,hard_negative_train
DARTIS_2019,3873,nw,no_oil_water,nw-0649-03-000146.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191213T154959_20191213T155024_030332_03783C_0DB6.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191213T154959_20191213T155024_030332_03783C_0DB6.SAFE,S1_20191213_154844_155024_VV_239,hard_negative_train
DARTIS_2019,4127,nw,no_oil_water,nw-0903-05-000157.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191213T154959_20191213T155024_030332_03783C_0DB6.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191213T154959_20191213T155024_030332_03783C_0DB6.SAFE,S1_20191213_154844_155024_VV_179,hard_negative_train
DARTIS_2019,4629,nw,no_oil_water,nw-1405-08-000156.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191213T154959_20191213T155024_030332_03783C_0DB6.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191213T154959_20191213T155024_030332_03783C_0DB6.SAFE,S1_20191213_154844_155024_VV_189,hard_negative_train
DARTIS_2019,3553,nw,no_oil_water,nw-0329-01-000157.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191214T035150_20191214T035215_030339_037875_1D0E.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191214T035150_20191214T035215_030339_037875_1D0E.SAFE,S1_20191214_035125_035306_VV_302,hard_negative_train
DARTIS_2019,3876,nw,no_oil_water,nw-0652-03-000149.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191214T035150_20191214T035215_030339_037875_1D0E.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191214T035150_20191214T035215_030339_037875_1D0E.SAFE,S1_20191214_035125_035306_VV_301,hard_negative_train
DARTIS_2019,3877,nw,no_oil_water,nw-0653-03-000150.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191214T035150_20191214T035215_030339_037875_1D0E.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191214T035150_20191214T035215_030339_037875_1D0E.SAFE,S1_20191214_035125_035306_VV_80,hard_negative_train
DARTIS_2019,4630,nw,no_oil_water,nw-1406-08-000157.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191214T035150_20191214T035215_030339_037875_1D0E.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191214T035150_20191214T035215_030339_037875_1D0E.SAFE,S1_20191214_035125_035306_VV_88,hard_negative_train
DARTIS_2019,3554,nw,no_oil_water,nw-0330-01-000158.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191214T035150_20191214T035215_030339_037875_1D0E.SAFE;S1A_IW_GRDH_1SDV_20191214T035125_20191214T035150_030339_037875_3C8E.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191214T035150_20191214T035215_030339_037875_1D0E.SAFE;S1A_IW_GRDH_1SDV_20191214T035125_20191214T035150_030339_037875_3C8E.SAFE,S1_20191214_035125_035306_VV_78,hard_negative_train
DARTIS_2019,3556,nw,no_oil_water,nw-0332-01-000160.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191216T033502_20191216T033527_030368_037971_985D.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191216T033502_20191216T033527_030368_037971_985D.SAFE,S1_20191216_033502_033642_VV_109,hard_negative_train
DARTIS_2019,3557,nw,no_oil_water,nw-0333-01-000161.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191218T155710_20191218T155735_030405_037AC0_C384.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191218T155710_20191218T155735_030405_037AC0_C384.SAFE,S1_20191218_155645_155825_VV_289,hard_negative_train
DARTIS_2019,3558,nw,no_oil_water,nw-0334-01-000162.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191218T155710_20191218T155735_030405_037AC0_C384.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191218T155710_20191218T155735_030405_037AC0_C384.SAFE,S1_20191218_155645_155825_VV_291,hard_negative_train
DARTIS_2019,3965,nw,no_oil_water,nw-0741-04-000076.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191218T155735_20191218T155800_030405_037AC0_7BA1.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191218T155735_20191218T155800_030405_037AC0_7BA1.SAFE,S1_20191218_155645_155825_VV_308,hard_negative_train
DARTIS_2019,5159,nw,no_oil_water,nw-1935-11-000169.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191218T155735_20191218T155800_030405_037AC0_7BA1.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191218T155735_20191218T155800_030405_037AC0_7BA1.SAFE,S1_20191218_155645_155825_VV_117,hard_negative_train
DARTIS_2019,3385,nw,no_oil_water,nw-0161-00-000161.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191218T155800_20191218T155825_030405_037AC0_AAC3.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191218T155800_20191218T155825_030405_037AC0_AAC3.SAFE,S1_20191218_155645_155825_VV_177,hard_negative_train
DARTIS_2019,3559,nw,no_oil_water,nw-0335-01-000163.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191218T155800_20191218T155825_030405_037AC0_AAC3.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191218T155800_20191218T155825_030405_037AC0_AAC3.SAFE,S1_20191218_155645_155825_VV_329,hard_negative_train
DARTIS_2019,4466,nw,no_oil_water,nw-1242-07-000164.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191218T155800_20191218T155825_030405_037AC0_AAC3.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191218T155800_20191218T155825_030405_037AC0_AAC3.SAFE,S1_20191218_155645_155825_VV_146,hard_negative_train
DARTIS_2019,4467,nw,no_oil_water,nw-1243-07-000165.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191218T155800_20191218T155825_030405_037AC0_AAC3.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191218T155800_20191218T155825_030405_037AC0_AAC3.SAFE,S1_20191218_155645_155825_VV_174,hard_negative_train
DARTIS_2019,4973,nw,no_oil_water,nw-1749-10-000157.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191218T155800_20191218T155825_030405_037AC0_AAC3.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191218T155800_20191218T155825_030405_037AC0_AAC3.SAFE,S1_20191218_155645_155825_VV_143,hard_negative_train
DARTIS_2019,3386,nw,no_oil_water,nw-0162-00-000162.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191219T040000_20191219T040025_030412_037AF3_C394.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191219T040000_20191219T040025_030412_037AF3_C394.SAFE,S1_20191219_035935_040115_VV_70,hard_negative_train
DARTIS_2019,3387,nw,no_oil_water,nw-0163-00-000163.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191219T040000_20191219T040025_030412_037AF3_C394.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191219T040000_20191219T040025_030412_037AF3_C394.SAFE,S1_20191219_035935_040115_VV_76,hard_negative_train
DARTIS_2019,3966,nw,no_oil_water,nw-0742-04-000077.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191219T040025_20191219T040050_030412_037AF3_317B.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191219T040025_20191219T040050_030412_037AF3_317B.SAFE,S1_20191219_035935_040115_VV_182,hard_negative_train
DARTIS_2019,3968,nw,no_oil_water,nw-0744-04-000079.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191220T154105_20191220T154130_030434_037BB3_C3D6.SAFE;S1A_IW_GRDH_1SDV_20191220T154040_20191220T154105_030434_037BB3_A7C8.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191220T154105_20191220T154130_030434_037BB3_C3D6.SAFE;S1A_IW_GRDH_1SDV_20191220T154040_20191220T154105_030434_037BB3_A7C8.SAFE,S1_20191220_154015_154155_VV_360,hard_negative_train
DARTIS_2019,3969,nw,no_oil_water,nw-0745-04-000080.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191220T154105_20191220T154130_030434_037BB3_C3D6.SAFE;S1A_IW_GRDH_1SDV_20191220T154040_20191220T154105_030434_037BB3_A7C8.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191220T154105_20191220T154130_030434_037BB3_C3D6.SAFE;S1A_IW_GRDH_1SDV_20191220T154040_20191220T154105_030434_037BB3_A7C8.SAFE,S1_20191220_154015_154155_VV_364,hard_negative_train
DARTIS_2019,3396,nw,no_oil_water,nw-0172-00-000172.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191221T034305_20191221T034330_030441_037BF3_7BCE.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191221T034305_20191221T034330_030441_037BF3_7BCE.SAFE,S1_20191221_034305_034445_VV_50,hard_negative_train
DARTIS_2019,4302,nw,no_oil_water,nw-1078-06-000166.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191221T034305_20191221T034330_030441_037BF3_7BCE.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191221T034305_20191221T034330_030441_037BF3_7BCE.SAFE,S1_20191221_034305_034445_VV_48,hard_negative_train
DARTIS_2019,4471,nw,no_oil_water,nw-1247-07-000169.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191221T034305_20191221T034330_030441_037BF3_7BCE.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191221T034305_20191221T034330_030441_037BF3_7BCE.SAFE,S1_20191221_034305_034445_VV_19,hard_negative_train
DARTIS_2019,3393,nw,no_oil_water,nw-0169-00-000169.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191221T034330_20191221T034355_030441_037BF3_5BD0.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191221T034330_20191221T034355_030441_037BF3_5BD0.SAFE,S1_20191221_034305_034445_VV_117,hard_negative_train
DARTIS_2019,4987,nw,no_oil_water,nw-1763-10-000171.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191221T034330_20191221T034355_030441_037BF3_5BD0.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191221T034330_20191221T034355_030441_037BF3_5BD0.SAFE,S1_20191221_034305_034445_VV_99,hard_negative_train
DARTIS_2019,3394,nw,no_oil_water,nw-0170-00-000170.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191221T034355_20191221T034420_030441_037BF3_EAD0.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191221T034355_20191221T034420_030441_037BF3_EAD0.SAFE,S1_20191221_034305_034445_VV_148,hard_negative_train
DARTIS_2019,4802,nw,no_oil_water,nw-1578-09-000154.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191221T034355_20191221T034420_030441_037BF3_EAD0.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191221T034355_20191221T034420_030441_037BF3_EAD0.SAFE,S1_20191221_034305_034445_VV_142,hard_negative_train
DARTIS_2019,3395,nw,no_oil_water,nw-0171-00-000171.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191221T034420_20191221T034445_030441_037BF3_B34A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191221T034420_20191221T034445_030441_037BF3_B34A.SAFE,S1_20191221_034305_034445_VV_157,hard_negative_train
DARTIS_2019,3561,nw,no_oil_water,nw-0337-01-000165.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191221T034420_20191221T034445_030441_037BF3_B34A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191221T034420_20191221T034445_030441_037BF3_B34A.SAFE,S1_20191221_034305_034445_VV_165,hard_negative_train
DARTIS_2019,4803,nw,no_oil_water,nw-1579-09-000155.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191221T034420_20191221T034445_030441_037BF3_B34A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191221T034420_20191221T034445_030441_037BF3_B34A.SAFE,S1_20191221_034305_034445_VV_173,hard_negative_train
DARTIS_2019,4133,nw,no_oil_water,nw-0909-05-000163.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191223T160611_20191223T160636_030478_037D4D_ED2F.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191223T160611_20191223T160636_030478_037D4D_ED2F.SAFE,S1_20191223_160456_160636_VV_193,hard_negative_train
DARTIS_2019,3562,nw,no_oil_water,nw-0338-01-000166.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191225T154958_20191225T155023_030507_037E47_A28A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191225T154958_20191225T155023_030507_037E47_A28A.SAFE,S1_20191225_154843_155023_VV_114,hard_negative_train
DARTIS_2019,3723,nw,no_oil_water,nw-0499-02-000156.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191225T154958_20191225T155023_030507_037E47_A28A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191225T154958_20191225T155023_030507_037E47_A28A.SAFE,S1_20191225_154843_155023_VV_154,hard_negative_train
DARTIS_2019,4134,nw,no_oil_water,nw-0910-05-000164.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191225T154958_20191225T155023_030507_037E47_A28A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191225T154958_20191225T155023_030507_037E47_A28A.SAFE,S1_20191225_154843_155023_VV_138,hard_negative_train
DARTIS_2019,3886,nw,no_oil_water,nw-0662-03-000159.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191226T035124_20191226T035149_030514_037E7E_0626.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191226T035124_20191226T035149_030514_037E7E_0626.SAFE,S1_20191226_035124_035306_VV_17,hard_negative_train
DARTIS_2019,4635,nw,no_oil_water,nw-1411-08-000162.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191226T035124_20191226T035149_030514_037E7E_0626.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191226T035124_20191226T035149_030514_037E7E_0626.SAFE,S1_20191226_035124_035306_VV_18,hard_negative_train
DARTIS_2019,4636,nw,no_oil_water,nw-1412-08-000163.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191226T035124_20191226T035149_030514_037E7E_0626.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191226T035124_20191226T035149_030514_037E7E_0626.SAFE,S1_20191226_035124_035306_VV_26,hard_negative_train
DARTIS_2019,4637,nw,no_oil_water,nw-1413-08-000164.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191226T035214_20191226T035239_030514_037E7E_8DF3.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191226T035214_20191226T035239_030514_037E7E_8DF3.SAFE,S1_20191226_035124_035306_VV_285,hard_negative_train
DARTIS_2019,4812,nw,no_oil_water,nw-1588-09-000164.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191226T035214_20191226T035239_030514_037E7E_8DF3.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191226T035214_20191226T035239_030514_037E7E_8DF3.SAFE,S1_20191226_035124_035306_VV_290,hard_negative_train
DARTIS_2019,3887,nw,no_oil_water,nw-0663-03-000160.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191226T035239_20191226T035306_030514_037E7E_1518.SAFE;S1A_IW_GRDH_1SDV_20191226T035214_20191226T035239_030514_037E7E_8DF3.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191226T035239_20191226T035306_030514_037E7E_1518.SAFE;S1A_IW_GRDH_1SDV_20191226T035214_20191226T035239_030514_037E7E_8DF3.SAFE,S1_20191226_035124_035306_VV_93,hard_negative_train
DARTIS_2019,3566,nw,no_oil_water,nw-0342-01-000170.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191230T155710_20191230T155735_030580_0380C4_976A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191230T155710_20191230T155735_030580_0380C4_976A.SAFE,S1_20191230_155645_155825_VV_254,hard_negative_train
DARTIS_2019,3567,nw,no_oil_water,nw-0343-01-000171.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191231T035934_20191231T035959_030587_038100_BDB9.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191231T035934_20191231T035959_030587_038100_BDB9.SAFE,S1_20191231_035934_040114_VV_19,hard_negative_train
DARTIS_2019,4816,nw,no_oil_water,nw-1592-09-000168.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191231T035934_20191231T035959_030587_038100_BDB9.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191231T035934_20191231T035959_030587_038100_BDB9.SAFE,S1_20191231_035934_040114_VV_29,hard_negative_train
DARTIS_2019,4646,nw,no_oil_water,nw-1422-08-000173.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191231T040024_20191231T040049_030587_038100_9DB1.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191231T040024_20191231T040049_030587_038100_9DB1.SAFE,S1_20191231_035934_040114_VV_191,hard_negative_train
DARTIS_2019,4647,nw,no_oil_water,nw-1423-08-000174.jpg,640,640,0,S1A_IW_GRDH_1SDV_20191231T040049_20191231T040114_030587_038100_3E6A.SAFE,ID_3,S1A_IW_GRDH_1SDV_20191231T040049_20191231T040114_030587_038100_3E6A.SAFE,S1_20191231_035934_040114_VV_56,hard_negative_train
DARTIS_2019,3225,nw,no_oil_water,nw-0001-00-000001.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190101T034300_20190101T034325_014295_01A97E_39B8.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190101T034300_20190101T034325_014295_01A97E_39B8.SAFE,S1_20190101_034235_034350_VV_79,hard_negative_train
DARTIS_2019,3728,nw,no_oil_water,nw-0504-03-000001.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190101T034300_20190101T034325_014295_01A97E_39B8.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190101T034300_20190101T034325_014295_01A97E_39B8.SAFE,S1_20190101_034235_034350_VV_76,hard_negative_train
DARTIS_2019,3569,nw,no_oil_water,nw-0345-02-000002.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190105T154811_20190105T154836_014361_01AB8D_E799.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190105T154811_20190105T154836_014361_01AB8D_E799.SAFE,S1_20190105_154746_154926_VV_60,hard_negative_train
DARTIS_2019,3973,nw,no_oil_water,nw-0749-05-000003.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190105T154811_20190105T154836_014361_01AB8D_E799.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190105T154811_20190105T154836_014361_01AB8D_E799.SAFE,S1_20190105_154746_154926_VV_49,hard_negative_train
DARTIS_2019,4480,nw,no_oil_water,nw-1256-08-000007.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190105T154901_20190105T154926_014361_01AB8D_D7A0.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190105T154901_20190105T154926_014361_01AB8D_D7A0.SAFE,S1_20190105_154746_154926_VV_85,hard_negative_train
DARTIS_2019,3230,nw,no_oil_water,nw-0006-00-000006.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190111T035916_20190111T035941_014441_01AE2F_A0C2.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190111T035916_20190111T035941_014441_01AE2F_A0C2.SAFE,S1_20190111_035851_040030_VV_26,hard_negative_train
DARTIS_2019,4818,nw,no_oil_water,nw-1594-10-000002.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190111T035916_20190111T035941_014441_01AE2F_A0C2.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190111T035916_20190111T035941_014441_01AE2F_A0C2.SAFE,S1_20190111_035851_040030_VV_30,hard_negative_train
DARTIS_2019,3229,nw,no_oil_water,nw-0005-00-000005.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190111T035916_20190111T035941_014441_01AE2F_A0C2.SAFE;S1B_IW_GRDH_1SDV_20190111T035851_20190111T035916_014441_01AE2F_C0D7.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190111T035916_20190111T035941_014441_01AE2F_A0C2.SAFE;S1B_IW_GRDH_1SDV_20190111T035851_20190111T035916_014441_01AE2F_C0D7.SAFE,S1_20190111_035851_040030_VV_23,hard_negative_train
DARTIS_2019,3239,nw,no_oil_water,nw-0015-00-000015.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190112T154033_20190112T154058_014463_01AEE6_B38F.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190112T154033_20190112T154058_014463_01AEE6_B38F.SAFE,S1_20190112_153943_154058_VV_97,hard_negative_train
DARTIS_2019,3572,nw,no_oil_water,nw-0348-02-000005.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190112T154033_20190112T154058_014463_01AEE6_B38F.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190112T154033_20190112T154058_014463_01AEE6_B38F.SAFE,S1_20190112_153943_154058_VV_104,hard_negative_train
DARTIS_2019,4825,nw,no_oil_water,nw-1601-10-000009.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190112T154033_20190112T154058_014463_01AEE6_B38F.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190112T154033_20190112T154058_014463_01AEE6_B38F.SAFE,S1_20190112_153943_154058_VV_85,hard_negative_train
DARTIS_2019,4993,nw,no_oil_water,nw-1769-11-000003.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190112T154033_20190112T154058_014463_01AEE6_B38F.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190112T154033_20190112T154058_014463_01AEE6_B38F.SAFE,S1_20190112_153943_154058_VV_153,hard_negative_train
DARTIS_2019,3977,nw,no_oil_water,nw-0753-05-000007.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190115T160455_20190115T160520_014507_01B052_D146.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190115T160455_20190115T160520_014507_01B052_D146.SAFE,S1_20190115_160405_160545_VV_18,hard_negative_train
DARTIS_2019,4656,nw,no_oil_water,nw-1432-09-000008.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190115T160455_20190115T160520_014507_01B052_D146.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190115T160455_20190115T160520_014507_01B052_D146.SAFE,S1_20190115_160405_160545_VV_58,hard_negative_train
DARTIS_2019,4655,nw,no_oil_water,nw-1431-09-000007.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190115T160520_20190115T160545_014507_01B052_6B4C.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190115T160520_20190115T160545_014507_01B052_6B4C.SAFE,S1_20190115_160405_160545_VV_42,hard_negative_train
DARTIS_2019,3241,nw,no_oil_water,nw-0017-00-000017.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190117T154836_20190117T154901_014536_01B131_45B2.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190117T154836_20190117T154901_014536_01B131_45B2.SAFE,S1_20190117_154746_154926_VV_35,hard_negative_train
DARTIS_2019,3978,nw,no_oil_water,nw-0754-05-000008.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190117T154836_20190117T154901_014536_01B131_45B2.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190117T154836_20190117T154901_014536_01B131_45B2.SAFE,S1_20190117_154746_154926_VV_22,hard_negative_train
DARTIS_2019,4307,nw,no_oil_water,nw-1083-07-000005.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190117T154836_20190117T154901_014536_01B131_45B2.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190117T154836_20190117T154901_014536_01B131_45B2.SAFE,S1_20190117_154746_154926_VV_30,hard_negative_train
DARTIS_2019,3242,nw,no_oil_water,nw-0018-00-000018.jpg,640,640,0,S1B_IW_GRDH_1SDV_20190117T154901_20190117T154926_014536_01B131_70CE.SAFE,ID_3,S1B_IW_GRDH_1SDV_20190117T154901_20190117T154926_014536_01B131_70CE.SAFE,S1_20190117_154746_154926_VV_88,hard_negative_train
