sample_key,dataset_group,split,image_path,mask_path,image_open_ok,mask_open_ok,same_shape,image_width,image_height,image_bands,mask_width,mask_height,mask_bands,mask_min,mask_max,mask_unique_preview,valid_pixel_ratio,inspection_error
Paraguay_339807,flood,train,data/external/sen1floods11/flood_sar/Paraguay_339807_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_339807_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Paraguay_36015,flood,train,data/external/sen1floods11/flood_sar/Paraguay_36015_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_36015_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,0.0,-1.0|0.0,1.0,
Paraguay_36146,flood,train,data/external/sen1floods11/flood_sar/Paraguay_36146_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_36146_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,0.0,0.0,1.0,
Paraguay_403081,flood,train,data/external/sen1floods11/flood_sar/Paraguay_403081_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_403081_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Paraguay_44682,flood,train,data/external/sen1floods11/flood_sar/Paraguay_44682_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_44682_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Paraguay_470303,flood,train,data/external/sen1floods11/flood_sar/Paraguay_470303_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_470303_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Paraguay_482517,flood,train,data/external/sen1floods11/flood_sar/Paraguay_482517_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_482517_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Paraguay_48673,flood,train,data/external/sen1floods11/flood_sar/Paraguay_48673_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_48673_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Paraguay_54421,flood,train,data/external/sen1floods11/flood_sar/Paraguay_54421_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_54421_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Paraguay_605682,flood,train,data/external/sen1floods11/flood_sar/Paraguay_605682_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_605682_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Paraguay_62897,flood,train,data/external/sen1floods11/flood_sar/Paraguay_62897_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_62897_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Paraguay_721886,flood,train,data/external/sen1floods11/flood_sar/Paraguay_721886_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_721886_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Paraguay_791364,flood,train,data/external/sen1floods11/flood_sar/Paraguay_791364_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_791364_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Paraguay_792268,flood,train,data/external/sen1floods11/flood_sar/Paraguay_792268_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_792268_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Paraguay_795075,flood,train,data/external/sen1floods11/flood_sar/Paraguay_795075_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_795075_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Paraguay_822142,flood,train,data/external/sen1floods11/flood_sar/Paraguay_822142_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_822142_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Paraguay_892933,flood,train,data/external/sen1floods11/flood_sar/Paraguay_892933_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_892933_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Paraguay_921838,flood,train,data/external/sen1floods11/flood_sar/Paraguay_921838_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_921838_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Paraguay_989230,flood,train,data/external/sen1floods11/flood_sar/Paraguay_989230_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_989230_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Paraguay_997480,flood,train,data/external/sen1floods11/flood_sar/Paraguay_997480_S1Hand.tif,data/external/sen1floods11/flood_mask/Paraguay_997480_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Somalia_1068756,flood,train,data/external/sen1floods11/flood_sar/Somalia_1068756_S1Hand.tif,data/external/sen1floods11/flood_mask/Somalia_1068756_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Somalia_1087508,flood,train,data/external/sen1floods11/flood_sar/Somalia_1087508_S1Hand.tif,data/external/sen1floods11/flood_mask/Somalia_1087508_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Somalia_195014,flood,train,data/external/sen1floods11/flood_sar/Somalia_195014_S1Hand.tif,data/external/sen1floods11/flood_mask/Somalia_195014_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,0.0,-1.0|0.0,1.0,
Somalia_205466,flood,train,data/external/sen1floods11/flood_sar/Somalia_205466_S1Hand.tif,data/external/sen1floods11/flood_mask/Somalia_205466_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Somalia_230192,flood,train,data/external/sen1floods11/flood_sar/Somalia_230192_S1Hand.tif,data/external/sen1floods11/flood_mask/Somalia_230192_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Somalia_295782,flood,train,data/external/sen1floods11/flood_sar/Somalia_295782_S1Hand.tif,data/external/sen1floods11/flood_mask/Somalia_295782_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Somalia_32375,flood,train,data/external/sen1floods11/flood_sar/Somalia_32375_S1Hand.tif,data/external/sen1floods11/flood_mask/Somalia_32375_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Somalia_371421,flood,train,data/external/sen1floods11/flood_sar/Somalia_371421_S1Hand.tif,data/external/sen1floods11/flood_mask/Somalia_371421_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Somalia_626316,flood,train,data/external/sen1floods11/flood_sar/Somalia_626316_S1Hand.tif,data/external/sen1floods11/flood_mask/Somalia_626316_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Somalia_7931,flood,train,data/external/sen1floods11/flood_sar/Somalia_7931_S1Hand.tif,data/external/sen1floods11/flood_mask/Somalia_7931_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,0.0,-1.0|0.0,1.0,
Somalia_886726,flood,train,data/external/sen1floods11/flood_sar/Somalia_886726_S1Hand.tif,data/external/sen1floods11/flood_mask/Somalia_886726_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Somalia_93023,flood,train,data/external/sen1floods11/flood_sar/Somalia_93023_S1Hand.tif,data/external/sen1floods11/flood_mask/Somalia_93023_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,0.0,-1.0|0.0,1.0,
Somalia_970508,flood,train,data/external/sen1floods11/flood_sar/Somalia_970508_S1Hand.tif,data/external/sen1floods11/flood_mask/Somalia_970508_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Somalia_989553,flood,train,data/external/sen1floods11/flood_sar/Somalia_989553_S1Hand.tif,data/external/sen1floods11/flood_mask/Somalia_989553_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Somalia_992457,flood,train,data/external/sen1floods11/flood_sar/Somalia_992457_S1Hand.tif,data/external/sen1floods11/flood_mask/Somalia_992457_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Spain_1167260,flood,train,data/external/sen1floods11/flood_sar/Spain_1167260_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_1167260_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Spain_2472849,flood,train,data/external/sen1floods11/flood_sar/Spain_2472849_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_2472849_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Spain_2523247,flood,train,data/external/sen1floods11/flood_sar/Spain_2523247_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_2523247_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Spain_2594119,flood,train,data/external/sen1floods11/flood_sar/Spain_2594119_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_2594119_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Spain_2938657,flood,train,data/external/sen1floods11/flood_sar/Spain_2938657_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_2938657_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Spain_3285448,flood,train,data/external/sen1floods11/flood_sar/Spain_3285448_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_3285448_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Spain_337094,flood,train,data/external/sen1floods11/flood_sar/Spain_337094_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_337094_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Spain_4915752,flood,train,data/external/sen1floods11/flood_sar/Spain_4915752_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_4915752_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Spain_5678382,flood,train,data/external/sen1floods11/flood_sar/Spain_5678382_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_5678382_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Spain_5816638,flood,train,data/external/sen1floods11/flood_sar/Spain_5816638_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_5816638_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Spain_5923267,flood,train,data/external/sen1floods11/flood_sar/Spain_5923267_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_5923267_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Spain_6199994,flood,train,data/external/sen1floods11/flood_sar/Spain_6199994_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_6199994_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Spain_716716,flood,train,data/external/sen1floods11/flood_sar/Spain_716716_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_716716_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Spain_7786924,flood,train,data/external/sen1floods11/flood_sar/Spain_7786924_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_7786924_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Spain_7856615,flood,train,data/external/sen1floods11/flood_sar/Spain_7856615_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_7856615_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Spain_8104659,flood,train,data/external/sen1floods11/flood_sar/Spain_8104659_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_8104659_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Spain_8154154,flood,train,data/external/sen1floods11/flood_sar/Spain_8154154_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_8154154_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Spain_8199661,flood,train,data/external/sen1floods11/flood_sar/Spain_8199661_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_8199661_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Sri-Lanka_1038087,flood,train,data/external/sen1floods11/flood_sar/Sri-Lanka_1038087_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_1038087_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Sri-Lanka_120804,flood,train,data/external/sen1floods11/flood_sar/Sri-Lanka_120804_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_120804_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Sri-Lanka_135713,flood,train,data/external/sen1floods11/flood_sar/Sri-Lanka_135713_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_135713_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,0.0,-1.0|0.0,1.0,
Sri-Lanka_14484,flood,train,data/external/sen1floods11/flood_sar/Sri-Lanka_14484_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_14484_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Sri-Lanka_152185,flood,train,data/external/sen1floods11/flood_sar/Sri-Lanka_152185_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_152185_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Sri-Lanka_163406,flood,train,data/external/sen1floods11/flood_sar/Sri-Lanka_163406_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_163406_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Sri-Lanka_178753,flood,train,data/external/sen1floods11/flood_sar/Sri-Lanka_178753_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_178753_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Sri-Lanka_233609,flood,train,data/external/sen1floods11/flood_sar/Sri-Lanka_233609_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_233609_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Sri-Lanka_249079,flood,train,data/external/sen1floods11/flood_sar/Sri-Lanka_249079_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_249079_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Sri-Lanka_400518,flood,train,data/external/sen1floods11/flood_sar/Sri-Lanka_400518_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_400518_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Sri-Lanka_49764,flood,train,data/external/sen1floods11/flood_sar/Sri-Lanka_49764_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_49764_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Sri-Lanka_52223,flood,train,data/external/sen1floods11/flood_sar/Sri-Lanka_52223_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_52223_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,0.0,0.0,1.0,
Sri-Lanka_523539,flood,train,data/external/sen1floods11/flood_sar/Sri-Lanka_523539_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_523539_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Sri-Lanka_551926,flood,train,data/external/sen1floods11/flood_sar/Sri-Lanka_551926_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_551926_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Sri-Lanka_55568,flood,train,data/external/sen1floods11/flood_sar/Sri-Lanka_55568_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_55568_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Sri-Lanka_579082,flood,train,data/external/sen1floods11/flood_sar/Sri-Lanka_579082_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_579082_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Sri-Lanka_653336,flood,train,data/external/sen1floods11/flood_sar/Sri-Lanka_653336_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_653336_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Sri-Lanka_748447,flood,train,data/external/sen1floods11/flood_sar/Sri-Lanka_748447_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_748447_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Sri-Lanka_845821,flood,train,data/external/sen1floods11/flood_sar/Sri-Lanka_845821_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_845821_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Sri-Lanka_847275,flood,train,data/external/sen1floods11/flood_sar/Sri-Lanka_847275_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_847275_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Sri-Lanka_883641,flood,train,data/external/sen1floods11/flood_sar/Sri-Lanka_883641_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_883641_LabelHand.tif,True,True,True,512,512,2,512,512,1,0.0,1.0,0.0|1.0,1.0,
Sri-Lanka_916628,flood,train,data/external/sen1floods11/flood_sar/Sri-Lanka_916628_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_916628_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Sri-Lanka_92824,flood,train,data/external/sen1floods11/flood_sar/Sri-Lanka_92824_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_92824_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
Sri-Lanka_956740,flood,train,data/external/sen1floods11/flood_sar/Sri-Lanka_956740_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_956740_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_1010394,flood,train,data/external/sen1floods11/flood_sar/USA_1010394_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_1010394_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_1068362,flood,train,data/external/sen1floods11/flood_sar/USA_1068362_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_1068362_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_11422,flood,train,data/external/sen1floods11/flood_sar/USA_11422_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_11422_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_114964,flood,train,data/external/sen1floods11/flood_sar/USA_114964_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_114964_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_115033,flood,train,data/external/sen1floods11/flood_sar/USA_115033_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_115033_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_170264,flood,train,data/external/sen1floods11/flood_sar/USA_170264_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_170264_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_179917,flood,train,data/external/sen1floods11/flood_sar/USA_179917_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_179917_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_181263,flood,train,data/external/sen1floods11/flood_sar/USA_181263_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_181263_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_181503,flood,train,data/external/sen1floods11/flood_sar/USA_181503_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_181503_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_198411,flood,train,data/external/sen1floods11/flood_sar/USA_198411_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_198411_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_211406,flood,train,data/external/sen1floods11/flood_sar/USA_211406_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_211406_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_217598,flood,train,data/external/sen1floods11/flood_sar/USA_217598_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_217598_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_224165,flood,train,data/external/sen1floods11/flood_sar/USA_224165_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_224165_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_231124,flood,train,data/external/sen1floods11/flood_sar/USA_231124_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_231124_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_232060,flood,train,data/external/sen1floods11/flood_sar/USA_232060_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_232060_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_260929,flood,train,data/external/sen1floods11/flood_sar/USA_260929_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_260929_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_347609,flood,train,data/external/sen1floods11/flood_sar/USA_347609_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_347609_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_348639,flood,train,data/external/sen1floods11/flood_sar/USA_348639_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_348639_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_354981,flood,train,data/external/sen1floods11/flood_sar/USA_354981_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_354981_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_375183,flood,train,data/external/sen1floods11/flood_sar/USA_375183_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_375183_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_387945,flood,train,data/external/sen1floods11/flood_sar/USA_387945_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_387945_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_438959,flood,train,data/external/sen1floods11/flood_sar/USA_438959_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_438959_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_486103,flood,train,data/external/sen1floods11/flood_sar/USA_486103_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_486103_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_58086,flood,train,data/external/sen1floods11/flood_sar/USA_58086_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_58086_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_604222,flood,train,data/external/sen1floods11/flood_sar/USA_604222_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_604222_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_605492,flood,train,data/external/sen1floods11/flood_sar/USA_605492_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_605492_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_638521,flood,train,data/external/sen1floods11/flood_sar/USA_638521_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_638521_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_652955,flood,train,data/external/sen1floods11/flood_sar/USA_652955_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_652955_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_655230,flood,train,data/external/sen1floods11/flood_sar/USA_655230_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_655230_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_66026,flood,train,data/external/sen1floods11/flood_sar/USA_66026_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_66026_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_664261,flood,train,data/external/sen1floods11/flood_sar/USA_664261_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_664261_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_693819,flood,train,data/external/sen1floods11/flood_sar/USA_693819_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_693819_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
USA_770353,flood,train,data/external/sen1floods11/flood_sar/USA_770353_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_770353_LabelHand.tif,True,True,True,512,512,2,512,512,1,-1.0,1.0,-1.0|0.0|1.0,1.0,
