subset,jpg_file,tag,patch_name,patch_width,patch_height,patch_ul_lon,patch_ul_lat,patch_ur_lon,patch_ur_lat,patch_br_lon,patch_br_lat,patch_bl_lon,patch_bl_lat,coordinate_complete,surface_context,oil_label,mapping_status,mapping_key,local_image_path
nw,nw-1672-10-000080.jpg,nw-1672-10-000080,S1_20190730_034303_034443_VV_48,640,640,35.7258668,35.0809684,35.5903415,35.1012177,35.5653881,34.9858918,35.7009134,34.9656425,True,water,0,MATCHED,filename:nw-1672-10-000080.jpg,data/external/dartis/raw/nw/nw-1672-10-000080.jpg
nw,nw-1673-10-000081.jpg,nw-1673-10-000081,S1_20190730_034303_034443_VV_62,640,640,35.5629355,34.7118755,35.4274101,34.7321248,35.4024567,34.6167989,35.5379821,34.5965496,True,water,0,MATCHED,filename:nw-1673-10-000081.jpg,data/external/dartis/raw/nw/nw-1673-10-000081.jpg
nw,nw-1674-10-000082.jpg,nw-1674-10-000082,S1_20190803_035856_040035_VV_56,640,640,29.8030005,35.3075561,29.6680876,35.3278522,29.6432757,35.2125828,29.7781886,35.1922867,True,water,0,MATCHED,filename:nw-1674-10-000082.jpg,data/external/dartis/raw/nw/nw-1674-10-000082.jpg
nw,nw-1675-10-000083.jpg,nw-1675-10-000083,S1_20190811_034304_034444_VV_62,640,640,33.1688506,32.0594597,33.0333255,32.0797106,33.0083705,31.964385,33.1438956,31.944134,True,water,0,MATCHED,filename:nw-1675-10-000083.jpg,data/external/dartis/raw/nw/nw-1675-10-000083.jpg
nw,nw-1676-10-000084.jpg,nw-1676-10-000084,S1_20190815_154843_155023_VV_33,640,640,31.697935,32.7019293,31.8334431,32.7221914,31.8085432,32.8374475,31.6730351,32.8171854,True,water,0,MATCHED,filename:nw-1676-10-000084.jpg,data/external/dartis/raw/nw/nw-1676-10-000084.jpg
nw,nw-1677-10-000085.jpg,nw-1677-10-000085,S1_20190821_035934_040114_VV_51,640,640,30.8910534,31.8718991,30.7557308,31.8921686,30.7308704,31.776864,30.866193,31.7565945,True,water,0,MATCHED,filename:nw-1677-10-000085.jpg,data/external/dartis/raw/nw/nw-1677-10-000085.jpg
nw,nw-1678-10-000086.jpg,nw-1678-10-000086,S1_20190821_035934_040114_VV_58,640,640,30.7306201,31.7767155,30.5952975,31.7969849,30.5704371,31.6816804,30.7057597,31.6614109,True,water,0,MATCHED,filename:nw-1678-10-000086.jpg,data/external/dartis/raw/nw/nw-1678-10-000086.jpg
nw,nw-1679-10-000087.jpg,nw-1679-10-000087,S1_20190821_035934_040114_VV_69,640,640,30.5919653,31.6782697,30.4566427,31.6985392,30.4317823,31.5832346,30.5671049,31.5629652,True,water,0,MATCHED,filename:nw-1679-10-000087.jpg,data/external/dartis/raw/nw/nw-1679-10-000087.jpg
nw,nw-1680-10-000088.jpg,nw-1680-10-000088,S1_20190828_153950_154105_VV_56,640,640,35.2454831,34.1423903,35.3799266,34.1626941,35.355048,34.277993,35.2206045,34.2576892,True,water,0,MATCHED,filename:nw-1680-10-000088.jpg,data/external/dartis/raw/nw/nw-1680-10-000088.jpg
nw,nw-1681-10-000089.jpg,nw-1681-10-000089,S1_20190902_035935_040115_VV_1,640,640,30.9936139,36.2124635,30.858291,36.2327315,30.8334323,36.1174267,30.9687552,36.0971587,True,water,0,MATCHED,filename:nw-1681-10-000089.jpg,data/external/dartis/raw/nw/nw-1681-10-000089.jpg
nw,nw-1682-10-000090.jpg,nw-1682-10-000090,S1_20190921_035125_035307_VV_50,640,640,32.0247075,35.429492,31.8897766,35.4497818,31.8649219,35.3344713,31.9998527,35.3141815,True,water,0,MATCHED,filename:nw-1682-10-000090.jpg,data/external/dartis/raw/nw/nw-1682-10-000090.jpg
nw,nw-1683-10-000091.jpg,nw-1683-10-000091,S1_20190921_153951_154106_VV_50,640,640,33.4671323,34.372485,33.6015755,34.3927904,33.5766935,34.5080921,33.4422503,34.4877867,True,water,0,MATCHED,filename:nw-1683-10-000091.jpg,data/external/dartis/raw/nw/nw-1683-10-000091.jpg
nw,nw-1684-10-000092.jpg,nw-1684-10-000092,S1_20190921_153951_154106_VV_53,640,640,33.6017856,34.3928222,33.7362289,34.4131275,33.7113468,34.5284292,33.5769036,34.5081238,True,water,0,MATCHED,filename:nw-1684-10-000092.jpg,data/external/dartis/raw/nw/nw-1684-10-000092.jpg
nw,nw-1685-10-000093.jpg,nw-1685-10-000093,S1_20190926_035936_040116_VV_133,640,640,30.9182093,33.1282583,30.7828866,33.1485272,30.7580262,33.0332227,30.893349,33.0129537,True,water,0,MATCHED,filename:nw-1685-10-000093.jpg,data/external/dartis/raw/nw/nw-1685-10-000093.jpg
nw,nw-1686-10-000094.jpg,nw-1686-10-000094,S1_20190926_035936_040116_VV_50,640,640,30.154536,35.7241952,30.0192132,35.7444641,29.9943529,35.6291595,30.1296757,35.6088906,True,water,0,MATCHED,filename:nw-1686-10-000094.jpg,data/external/dartis/raw/nw/nw-1686-10-000094.jpg
nw,nw-1687-10-000095.jpg,nw-1687-10-000095,S1_20190926_035936_040116_VV_52,640,640,30.265171,35.5884098,30.1298483,35.6086788,30.1049879,35.4933742,30.2403107,35.4731053,True,water,0,MATCHED,filename:nw-1687-10-000095.jpg,data/external/dartis/raw/nw/nw-1687-10-000095.jpg
nw,nw-1688-10-000096.jpg,nw-1688-10-000096,S1_20190926_154755_154935_VV_76,640,640,31.8942299,33.0608893,32.0289482,33.0811559,32.0041412,33.196653,31.8694229,33.1763865,True,water,0,MATCHED,filename:nw-1688-10-000096.jpg,data/external/dartis/raw/nw/nw-1688-10-000096.jpg
nw,nw-1689-10-000097.jpg,nw-1689-10-000097,S1_20190927_035049_035228_VV_5,640,640,32.2813236,35.1747229,32.1467569,35.1950354,32.1220131,35.0797612,32.2565798,35.0594487,True,water,0,MATCHED,filename:nw-1689-10-000097.jpg,data/external/dartis/raw/nw/nw-1689-10-000097.jpg
nw,nw-1690-10-000098.jpg,nw-1690-10-000098,S1_20190927_035049_035228_VV_65,640,640,33.330563,32.3983249,33.1959963,32.4186374,33.1712525,32.3033632,33.3058192,32.2830507,True,water,0,MATCHED,filename:nw-1690-10-000098.jpg,data/external/dartis/raw/nw/nw-1690-10-000098.jpg
nw,nw-1691-10-000099.jpg,nw-1691-10-000099,S1_20190927_035049_035228_VV_80,640,640,32.8766672,32.228449,32.7421005,32.2487615,32.7173567,32.1334873,32.8519234,32.1131747,True,water,0,MATCHED,filename:nw-1691-10-000099.jpg,data/external/dartis/raw/nw/nw-1691-10-000099.jpg
nw,nw-1692-10-000100.jpg,nw-1692-10-000100,S1_20190927_035049_035228_VV_84,640,640,32.7888401,32.0630064,32.6542734,32.083319,32.6295296,31.9680447,32.7640963,31.9477322,True,water,0,MATCHED,filename:nw-1692-10-000100.jpg,data/external/dartis/raw/nw/nw-1692-10-000100.jpg
nw,nw-1693-10-000101.jpg,nw-1693-10-000101,S1_20190927_035049_035228_VV_89,640,640,32.7640576,31.9475521,32.6294909,31.9678646,32.6047471,31.8525903,32.7393138,31.8322778,True,water,0,MATCHED,filename:nw-1693-10-000101.jpg,data/external/dartis/raw/nw/nw-1693-10-000101.jpg
nw,nw-1694-10-000102.jpg,nw-1694-10-000102,S1_20190927_035049_035228_VV_92,640,640,32.6044982,31.852442,32.4699315,31.8727545,32.4451877,31.7574802,32.5797544,31.7371677,True,water,0,MATCHED,filename:nw-1694-10-000102.jpg,data/external/dartis/raw/nw/nw-1694-10-000102.jpg
nw,nw-1695-10-000103.jpg,nw-1695-10-000103,S1_20190927_154017_154157_VV_92,640,640,34.782413,35.2845943,34.91656,35.3049204,34.8917195,35.4201904,34.7575726,35.3998643,True,water,0,MATCHED,filename:nw-1695-10-000103.jpg,data/external/dartis/raw/nw/nw-1695-10-000103.jpg
nw,nw-1696-10-000104.jpg,nw-1696-10-000104,S1_20190927_154017_154157_VV_98,640,640,34.7575338,35.4000444,34.8916807,35.4203705,34.8668403,35.5356404,34.7326934,35.5153144,True,water,0,MATCHED,filename:nw-1696-10-000104.jpg,data/external/dartis/raw/nw/nw-1696-10-000104.jpg
nw,nw-1697-10-000105.jpg,nw-1697-10-000105,S1_20190928_034306_034446_VV_94,640,640,34.7238662,34.3905754,34.5883404,34.4108241,34.5633868,34.2954982,34.6989126,34.2752495,True,water,0,MATCHED,filename:nw-1697-10-000105.jpg,data/external/dartis/raw/nw/nw-1697-10-000105.jpg
nw,nw-1698-10-000106.jpg,nw-1698-10-000106,S1_20190930_160458_160638_VV_33,640,640,27.8369666,33.538207,27.9711421,33.5585004,27.9464005,33.6740251,27.812225,33.6537317,True,water,0,MATCHED,filename:nw-1698-10-000106.jpg,data/external/dartis/raw/nw/nw-1698-10-000106.jpg
nw,nw-1699-10-000107.jpg,nw-1699-10-000107,S1_20191004_034227_034407_VV_109,640,640,33.4068491,33.4312353,33.2715372,33.4515038,33.2466026,33.3362386,33.3819145,33.3159701,True,water,0,MATCHED,filename:nw-1699-10-000107.jpg,data/external/dartis/raw/nw/nw-1699-10-000107.jpg
nw,nw-1700-10-000108.jpg,nw-1700-10-000108,S1_20191004_034227_034407_VV_127,640,640,34.8204436,32.7886737,34.6851316,32.8089422,34.660197,32.693677,34.795509,32.6734084,True,water,0,MATCHED,filename:nw-1700-10-000108.jpg,data/external/dartis/raw/nw/nw-1700-10-000108.jpg
nw,nw-1701-10-000109.jpg,nw-1701-10-000109,S1_20191004_034227_034407_VV_152,640,640,33.458143,32.7541757,33.322831,32.7744442,33.2978964,32.659179,33.4332084,32.6389105,True,water,0,MATCHED,filename:nw-1701-10-000109.jpg,data/external/dartis/raw/nw/nw-1701-10-000109.jpg
nw,nw-1702-10-000110.jpg,nw-1702-10-000110,S1_20191004_034227_034407_VV_167,640,640,33.297646,32.6590306,33.1623341,32.6792991,33.1373995,32.5640338,33.2727114,32.5437653,True,water,0,MATCHED,filename:nw-1702-10-000110.jpg,data/external/dartis/raw/nw/nw-1702-10-000110.jpg
nw,nw-1703-10-000111.jpg,nw-1703-10-000111,S1_20191004_034227_034407_VV_179,640,640,34.0060801,32.3145413,33.8707682,32.3348098,33.8458336,32.2195445,33.9811455,32.199276,True,water,0,MATCHED,filename:nw-1703-10-000111.jpg,data/external/dartis/raw/nw/nw-1703-10-000111.jpg
nw,nw-1704-10-000112.jpg,nw-1704-10-000112,S1_20191004_034227_034407_VV_43,640,640,33.9056989,34.6989833,33.7703869,34.7192518,33.7454523,34.6039866,33.8807643,34.583718,True,water,0,MATCHED,filename:nw-1704-10-000112.jpg,data/external/dartis/raw/nw/nw-1704-10-000112.jpg
nw,nw-1705-10-000113.jpg,nw-1705-10-000113,S1_20191004_034227_034407_VV_69,640,640,34.5416876,33.9237433,34.4063756,33.9440118,34.381441,33.8287465,34.516753,33.808478,True,water,0,MATCHED,filename:nw-1705-10-000113.jpg,data/external/dartis/raw/nw/nw-1705-10-000113.jpg
nw,nw-1706-10-000114.jpg,nw-1706-10-000114,S1_20191004_034227_034407_VV_70,640,640,34.677211,33.9034431,34.541899,33.9237116,34.5169644,33.8084464,34.6522764,33.7881779,True,water,0,MATCHED,filename:nw-1706-10-000114.jpg,data/external/dartis/raw/nw/nw-1706-10-000114.jpg
nw,nw-1707-10-000115.jpg,nw-1707-10-000115,S1_20191004_034227_034407_VV_71,640,640,34.4061642,33.9440435,34.2708523,33.964312,34.2459176,33.8490467,34.3812296,33.8287782,True,water,0,MATCHED,filename:nw-1707-10-000115.jpg,data/external/dartis/raw/nw/nw-1707-10-000115.jpg
nw,nw-1708-10-000116.jpg,nw-1708-10-000116,S1_20191004_034227_034407_VV_89,640,640,35.16021,33.5107233,35.024898,33.5309918,34.9999634,33.4157266,35.1352754,33.3954581,True,water,0,MATCHED,filename:nw-1708-10-000116.jpg,data/external/dartis/raw/nw/nw-1708-10-000116.jpg
nw,nw-1709-10-000117.jpg,nw-1709-10-000117,S1_20191007_155647_155827_VV_33,640,640,31.9753812,32.1796449,32.1097877,32.1999313,32.0850475,32.3154204,31.9506411,32.295134,True,water,0,MATCHED,filename:nw-1709-10-000117.jpg,data/external/dartis/raw/nw/nw-1709-10-000117.jpg
nw,nw-1710-10-000118.jpg,nw-1710-10-000118,S1_20191007_155647_155827_VV_47,640,640,31.9176356,32.5291576,32.0520421,32.549444,32.0273019,32.664933,31.8928955,32.6446466,True,water,0,MATCHED,filename:nw-1710-10-000118.jpg,data/external/dartis/raw/nw/nw-1710-10-000118.jpg
nw,nw-1711-10-000119.jpg,nw-1711-10-000119,S1_20191009_035049_035228_VV_22,640,640,33.5537061,34.3171153,33.41914,34.3374301,33.3943924,34.2221564,33.5289585,34.2018416,True,water,0,MATCHED,filename:nw-1711-10-000119.jpg,data/external/dartis/raw/nw/nw-1711-10-000119.jpg
nw,nw-1712-10-000120.jpg,nw-1712-10-000120,S1_20191010_034306_034446_VV_118,640,640,35.4500507,36.1836656,35.3145255,36.2039164,35.2895688,36.0885908,35.425094,36.06834,True,water,0,MATCHED,filename:nw-1712-10-000120.jpg,data/external/dartis/raw/nw/nw-1712-10-000120.jpg
nw,nw-1713-10-000121.jpg,nw-1713-10-000121,S1_20191010_034306_034446_VV_29,640,640,35.4802547,34.9958597,35.3447295,35.0161105,35.3197728,34.9007849,35.455298,34.8805341,True,water,0,MATCHED,filename:nw-1713-10-000121.jpg,data/external/dartis/raw/nw/nw-1713-10-000121.jpg
nw,nw-1714-10-000122.jpg,nw-1714-10-000122,S1_20191010_034306_034446_VV_63,640,640,34.7017401,34.4460403,34.5662149,34.4662911,34.5412582,34.3509655,34.6767834,34.3307147,True,water,0,MATCHED,filename:nw-1714-10-000122.jpg,data/external/dartis/raw/nw/nw-1714-10-000122.jpg
nw,nw-1715-10-000123.jpg,nw-1715-10-000123,S1_20191014_154845_155025_VV_31,640,640,32.3535606,32.0559193,32.4890684,32.0761828,32.4641651,32.1914387,32.3286573,32.1711752,True,water,0,MATCHED,filename:nw-1715-10-000123.jpg,data/external/dartis/raw/nw/nw-1715-10-000123.jpg
nw,nw-1716-10-000124.jpg,nw-1716-10-000124,S1_20191014_154845_155025_VV_32,640,640,32.4892801,32.0762145,32.6247879,32.096478,32.5998846,32.2117338,32.4643768,32.1914703,True,water,0,MATCHED,filename:nw-1716-10-000124.jpg,data/external/dartis/raw/nw/nw-1716-10-000124.jpg
nw,nw-1717-10-000125.jpg,nw-1717-10-000125,S1_20191014_154845_155025_VV_36,640,640,32.6000574,32.2119456,32.7355652,32.2322091,32.7106619,32.3474649,32.5751541,32.3272014,True,water,0,MATCHED,filename:nw-1717-10-000125.jpg,data/external/dartis/raw/nw/nw-1717-10-000125.jpg
nw,nw-1718-10-000126.jpg,nw-1718-10-000126,S1_20191020_154755_154935_VV_31,640,640,32.2810468,35.2564665,32.4157644,35.2767361,32.3909529,35.392233,32.2562352,35.3719633,True,water,0,MATCHED,filename:nw-1718-10-000126.jpg,data/external/dartis/raw/nw/nw-1718-10-000126.jpg
nw,nw-1719-10-000127.jpg,nw-1719-10-000127,S1_20191021_035049_035228_VV_62,640,640,33.4145983,33.3672479,33.2800322,33.387564,33.2552828,33.2722904,33.3898489,33.2519743,True,water,0,MATCHED,filename:nw-1719-10-000127.jpg,data/external/dartis/raw/nw/nw-1719-10-000127.jpg
nw,nw-1720-10-000128.jpg,nw-1720-10-000128,S1_20191021_154016_154156_VV_34,640,640,34.6010067,33.9202351,34.7351528,33.9405651,34.7103067,34.0558345,34.5761606,34.0355046,True,water,0,MATCHED,filename:nw-1720-10-000128.jpg,data/external/dartis/raw/nw/nw-1720-10-000128.jpg
nw,nw-1721-10-000129.jpg,nw-1721-10-000129,S1_20191021_154016_154156_VV_37,640,640,34.1979395,33.8591499,34.3320856,33.8794799,34.3072395,33.9947493,34.1730934,33.9744194,True,water,0,MATCHED,filename:nw-1721-10-000129.jpg,data/external/dartis/raw/nw/nw-1721-10-000129.jpg
nw,nw-1722-10-000130.jpg,nw-1722-10-000130,S1_20191021_154016_154156_VV_78,640,640,34.3439916,34.8324475,34.4781377,34.8527774,34.4532916,34.9680469,34.3191455,34.9477169,True,water,0,MATCHED,filename:nw-1722-10-000130.jpg,data/external/dartis/raw/nw/nw-1722-10-000130.jpg
nw,nw-1723-10-000131.jpg,nw-1723-10-000131,S1_20191026_154845_155025_VV_9,640,640,32.2757562,31.3255028,32.4112637,31.3457667,32.3863593,31.4610225,32.2508517,31.4407586,True,water,0,MATCHED,filename:nw-1723-10-000131.jpg,data/external/dartis/raw/nw/nw-1723-10-000131.jpg
nw,nw-1724-10-000132.jpg,nw-1724-10-000132,S1_20191027_153951_154106_VV_46,640,640,34.8936356,34.130949,35.0280794,34.1512518,35.0031995,34.2665507,34.8687557,34.2462479,True,water,0,MATCHED,filename:nw-1724-10-000132.jpg,data/external/dartis/raw/nw/nw-1724-10-000132.jpg
nw,nw-1725-10-000133.jpg,nw-1725-10-000133,S1_20191028_034227_034407_VV_80,640,640,34.9193275,34.7386629,34.7840148,34.7589283,34.7590825,34.6436628,34.8943953,34.6233974,True,water,0,MATCHED,filename:nw-1725-10-000133.jpg,data/external/dartis/raw/nw/nw-1725-10-000133.jpg
nw,nw-1726-10-000134.jpg,nw-1726-10-000134,S1_20191102_035049_035228_VV_31,640,640,31.034066,32.3546087,30.8994996,32.3749237,30.8747507,32.25965,31.0093171,32.2393351,True,water,0,MATCHED,filename:nw-1726-10-000134.jpg,data/external/dartis/raw/nw/nw-1726-10-000134.jpg
nw,nw-1727-10-000135.jpg,nw-1727-10-000135,S1_20191102_035049_035228_VV_54,640,640,32.7420333,31.4872096,32.607467,31.5075246,32.5827181,31.392251,32.7172844,31.371936,True,water,0,MATCHED,filename:nw-1727-10-000135.jpg,data/external/dartis/raw/nw/nw-1727-10-000135.jpg
nw,nw-1728-10-000136.jpg,nw-1728-10-000136,S1_20191102_154017_154157_VV_56,640,640,34.0866844,33.9143514,34.2208307,33.9346805,34.1959857,34.04995,34.0618394,34.029621,True,water,0,MATCHED,filename:nw-1728-10-000136.jpg,data/external/dartis/raw/nw/nw-1728-10-000136.jpg
nw,nw-1729-10-000137.jpg,nw-1729-10-000137,S1_20191109_034227_034407_VV_65,640,640,35.2972233,33.6903388,35.161911,33.7106066,35.1369756,33.5953414,35.2722879,33.5750736,True,water,0,MATCHED,filename:nw-1729-10-000137.jpg,data/external/dartis/raw/nw/nw-1729-10-000137.jpg
nw,nw-1730-10-000138.jpg,nw-1730-10-000138,S1_20191119_154845_155025_VV_71,640,640,31.5826705,35.1089312,31.7181773,35.1291984,31.693269,35.2444539,31.5577622,35.2241867,True,water,0,MATCHED,filename:nw-1730-10-000138.jpg,data/external/dartis/raw/nw/nw-1730-10-000138.jpg
nw,nw-1731-10-000139.jpg,nw-1731-10-000139,S1_20191119_154845_155025_VV_72,640,640,31.4469519,35.0886323,31.5824588,35.1088995,31.5575505,35.2241551,31.4220437,35.2038879,True,water,0,MATCHED,filename:nw-1731-10-000139.jpg,data/external/dartis/raw/nw/nw-1731-10-000139.jpg
nw,nw-1732-10-000140.jpg,nw-1732-10-000140,S1_20191120_035126_035307_VV_7,640,640,33.3662179,35.8853569,33.2312869,35.905648,33.2064283,35.790338,33.3413592,35.770047,True,water,0,MATCHED,filename:nw-1732-10-000140.jpg,data/external/dartis/raw/nw/nw-1732-10-000140.jpg
nw,nw-1733-10-000141.jpg,nw-1733-10-000141,S1_20191120_153951_154106_VV_47,640,640,34.7895392,34.0700108,34.923982,34.0903176,34.8990967,34.205616,34.7646539,34.1853092,True,water,0,MATCHED,filename:nw-1733-10-000141.jpg,data/external/dartis/raw/nw/nw-1733-10-000141.jpg
nw,nw-1734-10-000142.jpg,nw-1734-10-000142,S1_20191120_153951_154106_VV_58,640,640,34.4953091,34.1448121,34.629752,34.165119,34.6048667,34.2804174,34.4704238,34.2601105,True,water,0,MATCHED,filename:nw-1734-10-000142.jpg,data/external/dartis/raw/nw/nw-1734-10-000142.jpg
nw,nw-1735-10-000143.jpg,nw-1735-10-000143,S1_20191120_153951_154106_VV_67,640,640,34.7396908,34.3009679,34.8741336,34.3212747,34.8492483,34.4365731,34.7148055,34.4162662,True,water,0,MATCHED,filename:nw-1735-10-000143.jpg,data/external/dartis/raw/nw/nw-1735-10-000143.jpg
nw,nw-1736-10-000144.jpg,nw-1736-10-000144,S1_20191121_034227_034407_VV_108,640,640,33.7384393,34.1814801,33.6031272,34.201749,33.5781898,34.086484,33.7135019,34.066215,True,water,0,MATCHED,filename:nw-1736-10-000144.jpg,data/external/dartis/raw/nw/nw-1736-10-000144.jpg
nw,nw-1737-10-000145.jpg,nw-1737-10-000145,S1_20191121_034227_034407_VV_110,640,640,33.6029158,34.2017807,33.4676036,34.2220497,33.4426663,34.1067846,33.5779784,34.0865157,True,water,0,MATCHED,filename:nw-1737-10-000145.jpg,data/external/dartis/raw/nw/nw-1737-10-000145.jpg
nw,nw-1738-10-000146.jpg,nw-1738-10-000146,S1_20191121_034227_034407_VV_49,640,640,35.6626725,35.1879295,35.5273603,35.2081985,35.502423,35.0929334,35.6377351,35.0726645,True,water,0,MATCHED,filename:nw-1738-10-000146.jpg,data/external/dartis/raw/nw/nw-1738-10-000146.jpg
nw,nw-1739-10-000147.jpg,nw-1739-10-000147,S1_20191121_034227_034407_VV_91,640,640,34.8026986,34.200375,34.6673865,34.220644,34.6424491,34.1053789,34.7777613,34.0851099,True,water,0,MATCHED,filename:nw-1739-10-000147.jpg,data/external/dartis/raw/nw/nw-1739-10-000147.jpg
nw,nw-1740-10-000148.jpg,nw-1740-10-000148,S1_20191203_034226_034406_VV_132,640,640,34.8926061,33.9896324,34.7572937,34.0099007,34.7323569,33.8946356,34.8676694,33.8743674,True,water,0,MATCHED,filename:nw-1740-10-000148.jpg,data/external/dartis/raw/nw/nw-1740-10-000148.jpg
nw,nw-1741-10-000149.jpg,nw-1741-10-000149,S1_20191203_034226_034406_VV_163,640,640,34.4946563,32.4942413,34.3593438,32.5145096,34.334407,32.3992445,34.4697195,32.3789763,True,water,0,MATCHED,filename:nw-1741-10-000149.jpg,data/external/dartis/raw/nw/nw-1741-10-000149.jpg
nw,nw-1742-10-000150.jpg,nw-1742-10-000150,S1_20191203_034226_034406_VV_49,640,640,34.6554574,35.3562846,34.520145,35.3765528,34.4952082,35.2612878,34.6305207,35.2410195,True,water,0,MATCHED,filename:nw-1742-10-000150.jpg,data/external/dartis/raw/nw/nw-1742-10-000150.jpg
nw,nw-1743-10-000151.jpg,nw-1743-10-000151,S1_20191203_034226_034406_VV_77,640,640,34.7708133,34.9814469,34.6355009,35.0017151,34.6105641,34.88645,34.7458765,34.8661818,True,water,0,MATCHED,filename:nw-1743-10-000151.jpg,data/external/dartis/raw/nw/nw-1743-10-000151.jpg
nw,nw-1744-10-000152.jpg,nw-1744-10-000152,S1_20191207_154754_154934_VV_106,640,640,33.577293,31.1262072,33.7119992,31.1465031,33.6871876,31.261848,33.5524814,31.2415521,True,water,0,MATCHED,filename:nw-1744-10-000152.jpg,data/external/dartis/raw/nw/nw-1744-10-000152.jpg
nw,nw-1745-10-000153.jpg,nw-1745-10-000153,S1_20191207_154754_154934_VV_171,640,640,33.5623118,32.4141423,33.6970179,32.4344382,33.6722063,32.5497831,33.5375002,32.5294872,True,water,0,MATCHED,filename:nw-1745-10-000153.jpg,data/external/dartis/raw/nw/nw-1745-10-000153.jpg
nw,nw-1746-10-000154.jpg,nw-1746-10-000154,S1_20191207_154754_154934_VV_176,640,640,33.6972284,32.4344699,33.8319346,32.4547658,33.807123,32.5701107,33.6724168,32.5498148,True,water,0,MATCHED,filename:nw-1746-10-000154.jpg,data/external/dartis/raw/nw/nw-1746-10-000154.jpg
nw,nw-1747-10-000155.jpg,nw-1747-10-000155,S1_20191207_154754_154934_VV_188,640,640,33.8255924,32.6923488,33.9602986,32.7126447,33.935487,32.8279896,33.8007808,32.8076937,True,water,0,MATCHED,filename:nw-1747-10-000155.jpg,data/external/dartis/raw/nw/nw-1747-10-000155.jpg
nw,nw-1748-10-000156.jpg,nw-1748-10-000156,S1_20191207_154754_154934_VV_190,640,640,33.4485906,32.8054264,33.5832968,32.8257223,33.5584852,32.9410672,33.423779,32.9207713,True,water,0,MATCHED,filename:nw-1748-10-000156.jpg,data/external/dartis/raw/nw/nw-1748-10-000156.jpg
nw,nw-1749-10-000157.jpg,nw-1749-10-000157,S1_20191218_155645_155825_VV_143,640,640,30.6446904,34.2813162,30.7790965,34.3016031,30.7543538,34.4170921,30.6199477,34.3968052,True,water,0,MATCHED,filename:nw-1749-10-000157.jpg,data/external/dartis/raw/nw/nw-1749-10-000157.jpg
nw,nw-1750-10-000158.jpg,nw-1750-10-000158,S1_20191219_035935_040115_VV_18,640,640,30.3311402,36.0738452,30.1958173,36.0941167,30.1709507,35.9788125,30.3062736,35.9585409,True,water,0,MATCHED,filename:nw-1750-10-000158.jpg,data/external/dartis/raw/nw/nw-1750-10-000158.jpg
nw,nw-1751-10-000159.jpg,nw-1751-10-000159,S1_20191219_035935_040115_VV_42,640,640,30.0040344,35.3009863,29.8687115,35.3212578,29.843845,35.2059536,29.9791678,35.1856821,True,water,0,MATCHED,filename:nw-1751-10-000159.jpg,data/external/dartis/raw/nw/nw-1751-10-000159.jpg
nw,nw-1752-10-000160.jpg,nw-1752-10-000160,S1_20191219_035935_040115_VV_54,640,640,31.5456459,34.898946,31.410323,34.9192176,31.3854564,34.8039134,31.5207793,34.7836418,True,water,0,MATCHED,filename:nw-1752-10-000160.jpg,data/external/dartis/raw/nw/nw-1752-10-000160.jpg
nw,nw-1753-10-000161.jpg,nw-1753-10-000161,S1_20191219_035935_040115_VV_57,640,640,29.6869753,35.1253023,29.5516524,35.1455739,29.5267859,35.0302697,29.6621087,35.0099981,True,water,0,MATCHED,filename:nw-1753-10-000161.jpg,data/external/dartis/raw/nw/nw-1753-10-000161.jpg
nw,nw-1754-10-000162.jpg,nw-1754-10-000162,S1_20191219_154753_154933_VV_166,640,640,31.7649065,34.3685468,31.8996123,34.3888438,31.8747994,34.5041886,31.7400936,34.4838916,True,water,0,MATCHED,filename:nw-1754-10-000162.jpg,data/external/dartis/raw/nw/nw-1754-10-000162.jpg
nw,nw-1755-10-000163.jpg,nw-1755-10-000163,S1_20191219_154753_154933_VV_208,640,640,32.2647121,35.2755797,32.3994179,35.2958767,32.374605,35.4112215,32.2398991,35.3909245,True,water,0,MATCHED,filename:nw-1755-10-000163.jpg,data/external/dartis/raw/nw/nw-1755-10-000163.jpg
nw,nw-1756-10-000164.jpg,nw-1756-10-000164,S1_20191220_035048_035227_VV_15,640,640,33.3078276,35.5225805,33.1732609,35.5428962,33.1485101,35.4276227,33.2830767,35.407307,True,water,0,MATCHED,filename:nw-1756-10-000164.jpg,data/external/dartis/raw/nw/nw-1756-10-000164.jpg
nw,nw-1757-10-000165.jpg,nw-1757-10-000165,S1_20191220_035048_035227_VV_39,640,640,32.3874782,35.5248512,32.2529115,35.5451669,32.2281607,35.4298935,32.3627273,35.4095778,True,water,0,MATCHED,filename:nw-1757-10-000165.jpg,data/external/dartis/raw/nw/nw-1757-10-000165.jpg
nw,nw-1758-10-000166.jpg,nw-1758-10-000166,S1_20191220_035048_035227_VV_74,640,640,31.6611285,34.9879496,31.5265618,35.0082653,31.501811,34.8929918,31.6363776,34.8726761,True,water,0,MATCHED,filename:nw-1758-10-000166.jpg,data/external/dartis/raw/nw/nw-1758-10-000166.jpg
nw,nw-1759-10-000167.jpg,nw-1759-10-000167,S1_20191220_035048_035227_VV_84,640,640,31.9058928,34.8318011,31.7713261,34.8521168,31.7465753,34.7368433,31.8811419,34.7165276,True,water,0,MATCHED,filename:nw-1759-10-000167.jpg,data/external/dartis/raw/nw/nw-1759-10-000167.jpg
