sample_id,subset,oil_label,surface_context,image_path,image_width,image_height,land_mask_path,safe_water_mask_path,mask_source,coast_buffer_pixels,polygon_count,land_pixels,land_ratio,safe_water_pixels,safe_water_ratio,excluded_pixels,excluded_ratio,generation_status,eligible_for_training,locked_test_used,land_ratio_for_selection,queue_index,annotation_status,manual_land_mask_path,manual_safe_water_mask_path,annotation_note,updated_at
nc:nc-0052-00-000052,nc,0,coast,data/external/dartis/raw/nc/nc-0052-00-000052.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0052-00-000052.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0052-00-000052.png,OSM_GEOGRAPHIC_MASK,8,2,292547,0.71422607421875,109934,0.2683935546875,299666,0.7316064453125,SUCCESS,True,False,0.71422607421875,134,PENDING,,,,
nc:nc-0252-03-000017,nc,0,coast,data/external/dartis/raw/nc/nc-0252-03-000017.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0252-03-000017.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0252-03-000017.png,OSM_GEOGRAPHIC_MASK,8,2,331745,0.80992431640625,71394,0.1743017578125,338206,0.8256982421875,SUCCESS,True,False,0.80992431640625,135,PENDING,,,,
nc:nc-0324-04-000045,nc,0,coast,data/external/dartis/raw/nc/nc-0324-04-000045.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0324-04-000045.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0324-04-000045.png,OSM_GEOGRAPHIC_MASK,8,1,402406,0.9824365234375,4303,0.01050537109375,405297,0.98949462890625,SUCCESS,True,False,0.9824365234375,136,PENDING,,,,
oc:oc-0160,oc,1,coast,data/external/dartis/raw/oc/oc-0160.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0160.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0160.png,OSM_GEOGRAPHIC_MASK,8,2,6756,0.016494140625,397321,0.97002197265625,12279,0.02997802734375,SUCCESS,True,False,0.016494140625,137,PENDING,,,,
oc:oc-0134,oc,1,coast,data/external/dartis/raw/oc/oc-0134.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0134.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0134.png,OSM_GEOGRAPHIC_MASK,8,6,66716,0.162880859375,323442,0.7896533203125,86158,0.2103466796875,SUCCESS,True,False,0.162880859375,138,PENDING,,,,
oc:oc-0154,oc,1,coast,data/external/dartis/raw/oc/oc-0154.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0154.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0154.png,OSM_GEOGRAPHIC_MASK,8,1,103646,0.2530419921875,297827,0.72711669921875,111773,0.27288330078125,SUCCESS,True,False,0.2530419921875,139,PENDING,,,,
oc:oc-0018,oc,1,coast,data/external/dartis/raw/oc/oc-0018.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0018.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0018.png,OSM_GEOGRAPHIC_MASK,8,1,162982,0.3979052734375,238199,0.58154052734375,171401,0.41845947265625,SUCCESS,True,False,0.3979052734375,140,PENDING,,,,
oc:oc-0166,oc,1,coast,data/external/dartis/raw/oc/oc-0166.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0166.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0166.png,OSM_GEOGRAPHIC_MASK,8,1,188196,0.459462890625,213786,0.5219384765625,195814,0.4780615234375,SUCCESS,True,False,0.459462890625,141,PENDING,,,,
oc:oc-0276,oc,1,coast,data/external/dartis/raw/oc/oc-0276.jpg,640,640,data/derived/v06_water_masks_homography/land/oc/oc-0276.png,data/derived/v06_water_masks_homography/safe_water/oc/oc-0276.png,OSM_GEOGRAPHIC_MASK,8,4,229218,0.5596142578125,161290,0.3937744140625,248310,0.6062255859375,SUCCESS,True,False,0.5596142578125,142,PENDING,,,,
nc:nc-0188-02-000028,nc,0,coast,data/external/dartis/raw/nc/nc-0188-02-000028.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0188-02-000028.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0188-02-000028.png,OSM_GEOGRAPHIC_MASK,8,1,26016,0.063515625,378598,0.9243115234375,31002,0.0756884765625,SUCCESS,True,False,0.063515625,143,PENDING,,,,
nc:nc-0047-00-000047,nc,0,coast,data/external/dartis/raw/nc/nc-0047-00-000047.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0047-00-000047.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0047-00-000047.png,OSM_GEOGRAPHIC_MASK,8,3,59523,0.14531982421875,333011,0.81301513671875,76589,0.18698486328125,SUCCESS,True,False,0.14531982421875,144,PENDING,,,,
nc:nc-0114-01-000038,nc,0,coast,data/external/dartis/raw/nc/nc-0114-01-000038.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0114-01-000038.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0114-01-000038.png,OSM_GEOGRAPHIC_MASK,8,4,104052,0.254033203125,297108,0.725361328125,112492,0.274638671875,SUCCESS,True,False,0.254033203125,145,PENDING,,,,
nc:nc-0218-02-000058,nc,0,coast,data/external/dartis/raw/nc/nc-0218-02-000058.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0218-02-000058.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0218-02-000058.png,OSM_GEOGRAPHIC_MASK,8,1,135677,0.33124267578125,265676,0.648623046875,143924,0.351376953125,SUCCESS,True,False,0.33124267578125,146,PENDING,,,,
nc:nc-0200-02-000040,nc,0,coast,data/external/dartis/raw/nc/nc-0200-02-000040.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0200-02-000040.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0200-02-000040.png,OSM_GEOGRAPHIC_MASK,8,1,176379,0.43061279296875,226350,0.5526123046875,183250,0.4473876953125,SUCCESS,True,False,0.43061279296875,147,PENDING,,,,
nc:nc-0280-04-000001,nc,0,coast,data/external/dartis/raw/nc/nc-0280-04-000001.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0280-04-000001.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0280-04-000001.png,OSM_GEOGRAPHIC_MASK,8,2,207639,0.50693115234375,188260,0.459619140625,221340,0.540380859375,SUCCESS,True,False,0.50693115234375,148,PENDING,,,,
nc:nc-0037-00-000037,nc,0,coast,data/external/dartis/raw/nc/nc-0037-00-000037.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0037-00-000037.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0037-00-000037.png,OSM_GEOGRAPHIC_MASK,8,4,269768,0.65861328125,123976,0.30267578125,285624,0.69732421875,SUCCESS,True,False,0.65861328125,149,PENDING,,,,
nc:nc-0312-04-000033,nc,0,coast,data/external/dartis/raw/nc/nc-0312-04-000033.jpg,640,640,data/derived/v06_water_masks_homography/land/nc/nc-0312-04-000033.png,data/derived/v06_water_masks_homography/safe_water/nc/nc-0312-04-000033.png,OSM_GEOGRAPHIC_MASK,8,13,302231,0.73786865234375,93359,0.22792724609375,316241,0.77207275390625,SUCCESS,True,False,0.73786865234375,150,PENDING,,,,
