candidate_id,scene_id,group,label,class_name,split_role,crop_path,source_manifest,source_row_label,width,height,unique_values,standard_deviation
OIL::ow-0181::ow-0181__obj_001,ow-0181,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0181__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,229.0,32.16145346612007
OIL::ow-0181::ow-0181__obj_002,ow-0181,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0181__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,200.0,24.19730380904229
OIL::ow-0181::ow-0181__obj_003,ow-0181,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0181__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,176.0,20.33578513188242
OIL::ow-0182::ow-0182__obj_001,ow-0182,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0182__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,227.0,26.789575350499927
OIL::ow-0182::ow-0182__obj_002,ow-0182,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0182__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,234.0,30.449338635335735
OIL::ow-0182::ow-0182__obj_003,ow-0182,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0182__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,242.0,35.27951484675256
OIL::ow-0182::ow-0182__obj_004,ow-0182,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0182__obj_004.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,221.0,21.524930270161104
OIL::ow-0182::ow-0182__obj_006,ow-0182,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0182__obj_006.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,215.0,23.79670209324635
OIL::ow-0182::ow-0182__obj_007,ow-0182,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0182__obj_007.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,238.0,32.575099491750336
OIL::ow-0183::ow-0183__obj_001,ow-0183,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0183__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,241.0,35.10299790066129
OIL::ow-0184::ow-0184__obj_001,ow-0184,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0184__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,218.0,32.415472464654414
OIL::ow-0185::ow-0185__obj_001,ow-0185,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0185__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,224.0,27.646641127343937
OIL::ow-0186::ow-0186__obj_001,ow-0186,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0186__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,194.0,30.86638688788286
OIL::ow-0187::ow-0187__obj_001,ow-0187,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0187__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,221.0,32.97420819494233
OIL::ow-0187::ow-0187__obj_002,ow-0187,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0187__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,200.0,25.30012153528079
OIL::ow-0187::ow-0187__obj_003,ow-0187,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0187__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,213.0,25.328022997417985
OIL::ow-0188::ow-0188__obj_001,ow-0188,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0188__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,149.0,22.304105593652316
OIL::ow-0189::ow-0189__obj_001,ow-0189,ow,1,CONFIRMED_OIL,calibration,data/external/dartis/processed/verifier_positive/ow/ow-0189__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,208.0,27.02980725240173
OIL::ow-0189::ow-0189__obj_002,ow-0189,ow,1,CONFIRMED_OIL,calibration,data/external/dartis/processed/verifier_positive/ow/ow-0189__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,205.0,25.918507153653344
OIL::ow-0190::ow-0190__obj_002,ow-0190,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0190__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,99.0,11.014271904983666
OIL::ow-0190::ow-0190__obj_003,ow-0190,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0190__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,225.0,17.785835366375878
OIL::ow-0190::ow-0190__obj_004,ow-0190,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0190__obj_004.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,227.0,19.503297400237813
OIL::ow-0190::ow-0190__obj_005,ow-0190,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0190__obj_005.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,95.0,10.423127890086018
OIL::ow-0191::ow-0191__obj_001,ow-0191,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0191__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,125.0,19.86681669197842
OIL::ow-0191::ow-0191__obj_002,ow-0191,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0191__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,123.0,20.269278194248304
OIL::ow-0191::ow-0191__obj_003,ow-0191,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0191__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,121.0,20.50129345099534
OIL::ow-0192::ow-0192__obj_001,ow-0192,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0192__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,200.0,30.452473071781686
OIL::ow-0193::ow-0193__obj_001,ow-0193,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0193__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,211.0,33.01502581348924
OIL::ow-0193::ow-0193__obj_002,ow-0193,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0193__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,213.0,34.60874528997538
OIL::ow-0194::ow-0194__obj_001,ow-0194,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0194__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,196.0,25.247894409572886
OIL::ow-0194::ow-0194__obj_002,ow-0194,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0194__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,216.0,27.01450697327823
OIL::ow-0195::ow-0195__obj_001,ow-0195,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0195__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,221.0,38.05083203074295
OIL::ow-0195::ow-0195__obj_002,ow-0195,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0195__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,227.0,35.11692429308379
OIL::ow-0195::ow-0195__obj_003,ow-0195,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0195__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,219.0,34.055781323862384
OIL::ow-0195::ow-0195__obj_004,ow-0195,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0195__obj_004.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,231.0,34.26340336273949
OIL::ow-0196::ow-0196__obj_001,ow-0196,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0196__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,135.0,22.93400012471222
OIL::ow-0197::ow-0197__obj_001,ow-0197,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0197__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,130.0,21.731561825520714
OIL::ow-0198::ow-0198__obj_001,ow-0198,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0198__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,219.0,33.347070732729414
OIL::ow-0198::ow-0198__obj_002,ow-0198,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0198__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,175.0,21.2090362300468
OIL::ow-0198::ow-0198__obj_003,ow-0198,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0198__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,197.0,28.406100883939878
OIL::ow-0199::ow-0199__obj_001,ow-0199,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0199__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,202.0,27.44979310742089
OIL::ow-0199::ow-0199__obj_002,ow-0199,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0199__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,178.0,29.406717776486154
OIL::ow-0200::ow-0200__obj_001,ow-0200,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0200__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,107.0,15.526618114509667
OIL::ow-0200::ow-0200__obj_002,ow-0200,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0200__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,109.0,16.205710323178742
OIL::ow-0200::ow-0200__obj_003,ow-0200,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0200__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,104.0,12.932869272850754
OIL::ow-0200::ow-0200__obj_004,ow-0200,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0200__obj_004.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,103.0,16.62024793604571
OIL::ow-0200::ow-0200__obj_005,ow-0200,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0200__obj_005.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,99.0,13.449319700311204
OIL::ow-0200::ow-0200__obj_006,ow-0200,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0200__obj_006.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,113.0,13.202246590136792
OIL::ow-0200::ow-0200__obj_007,ow-0200,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0200__obj_007.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,110.0,13.54210436486073
OIL::ow-0200::ow-0200__obj_008,ow-0200,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0200__obj_008.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,102.0,14.242556180997763
OIL::ow-0200::ow-0200__obj_009,ow-0200,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0200__obj_009.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,96.0,12.386393181662452
OIL::ow-0201::ow-0201__obj_001,ow-0201,ow,1,CONFIRMED_OIL,calibration,data/external/dartis/processed/verifier_positive/ow/ow-0201__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,170.0,18.76850477547661
OIL::ow-0202::ow-0202__obj_001,ow-0202,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0202__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,232.0,38.00349890209418
OIL::ow-0202::ow-0202__obj_002,ow-0202,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0202__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,226.0,30.41928250030194
OIL::ow-0202::ow-0202__obj_003,ow-0202,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0202__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,218.0,30.091472000364497
OIL::ow-0202::ow-0202__obj_004,ow-0202,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0202__obj_004.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,229.0,36.762067920712056
OIL::ow-0203::ow-0203__obj_001,ow-0203,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0203__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,229.0,25.49506488777541
OIL::ow-0203::ow-0203__obj_002,ow-0203,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0203__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,160.0,16.776970346897357
OIL::ow-0204::ow-0204__obj_001,ow-0204,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0204__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,220.0,28.39275597676833
OIL::ow-0204::ow-0204__obj_002,ow-0204,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0204__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,222.0,30.58270529060239
OIL::ow-0204::ow-0204__obj_003,ow-0204,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0204__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,223.0,29.034115935009556
OIL::ow-0204::ow-0204__obj_004,ow-0204,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0204__obj_004.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,196.0,22.964259496700105
OIL::ow-0205::ow-0205__obj_001,ow-0205,ow,1,CONFIRMED_OIL,calibration,data/external/dartis/processed/verifier_positive/ow/ow-0205__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,236.0,34.392172875662176
OIL::ow-0206::ow-0206__obj_001,ow-0206,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0206__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,77.0,6.6960063352638075
OIL::ow-0207::ow-0207__obj_001,ow-0207,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0207__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,115.0,15.699038715295114
OIL::ow-0207::ow-0207__obj_002,ow-0207,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0207__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,90.0,13.056426178901164
OIL::ow-0207::ow-0207__obj_003,ow-0207,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0207__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,110.0,15.893218117098233
OIL::ow-0208::ow-0208__obj_001,ow-0208,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0208__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,143.0,17.096442491651647
OIL::ow-0209::ow-0209__obj_001,ow-0209,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0209__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,212.0,26.928260578820183
OIL::ow-0210::ow-0210__obj_001,ow-0210,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0210__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,220.0,22.469095545360304
OIL::ow-0210::ow-0210__obj_002,ow-0210,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0210__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,215.0,21.73700906353212
OIL::ow-0210::ow-0210__obj_003,ow-0210,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0210__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,213.0,23.580298071996197
OIL::ow-0210::ow-0210__obj_004,ow-0210,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0210__obj_004.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,228.0,28.025635281283922
OIL::ow-0211::ow-0211__obj_001,ow-0211,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0211__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,224.0,23.71747431666445
OIL::ow-0211::ow-0211__obj_002,ow-0211,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0211__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,224.0,26.13122563716857
OIL::ow-0212::ow-0212__obj_001,ow-0212,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0212__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,237.0,28.03193959605288
OIL::ow-0212::ow-0212__obj_002,ow-0212,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0212__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,231.0,34.76499814005816
OIL::ow-0213::ow-0213__obj_001,ow-0213,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0213__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,179.0,25.745597110712634
OIL::ow-0213::ow-0213__obj_002,ow-0213,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0213__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,189.0,31.06734134852011
OIL::ow-0213::ow-0213__obj_003,ow-0213,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0213__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,174.0,27.870383646967632
OIL::ow-0214::ow-0214__obj_001,ow-0214,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0214__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,192.0,30.48525394780269
OIL::ow-0215::ow-0215__obj_001,ow-0215,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0215__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,145.0,21.795271814453113
OIL::ow-0216::ow-0216__obj_001,ow-0216,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0216__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,196.0,24.666584713961406
OIL::ow-0216::ow-0216__obj_002,ow-0216,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0216__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,182.0,22.729558530267713
OIL::ow-0216::ow-0216__obj_003,ow-0216,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0216__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,175.0,22.066241820212053
OIL::ow-0216::ow-0216__obj_004,ow-0216,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0216__obj_004.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,212.0,33.82814934615752
OIL::ow-0217::ow-0217__obj_001,ow-0217,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0217__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,192.0,23.533335631385796
OIL::ow-0217::ow-0217__obj_002,ow-0217,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0217__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,215.0,23.89790695418707
OIL::ow-0218::ow-0218__obj_001,ow-0218,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0218__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,99.0,14.264402583592036
OIL::ow-0219::ow-0219__obj_001,ow-0219,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0219__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,214.0,27.2909123212949
OIL::ow-0220::ow-0220__obj_001,ow-0220,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0220__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,197.0,28.1094464182369
OIL::ow-0221::ow-0221__obj_001,ow-0221,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0221__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,166.0,20.80189313990775
OIL::ow-0222::ow-0222__obj_001,ow-0222,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0222__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,170.0,23.78276026221074
OIL::ow-0223::ow-0223__obj_001,ow-0223,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0223__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,214.0,25.967703741708785
OIL::ow-0223::ow-0223__obj_002,ow-0223,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0223__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,161.0,19.524671369432756
OIL::ow-0223::ow-0223__obj_003,ow-0223,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0223__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,180.0,21.348122895872695
OIL::ow-0223::ow-0223__obj_004,ow-0223,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0223__obj_004.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,174.0,21.385671639775147
OIL::ow-0223::ow-0223__obj_005,ow-0223,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0223__obj_005.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,192.0,21.085612555289657
OIL::ow-0224::ow-0224__obj_001,ow-0224,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0224__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,124.0,16.143728117133847
OIL::ow-0224::ow-0224__obj_002,ow-0224,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0224__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,130.0,15.909008177502002
OIL::ow-0224::ow-0224__obj_003,ow-0224,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0224__obj_003.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,130.0,18.086467792525514
OIL::ow-0224::ow-0224__obj_004,ow-0224,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0224__obj_004.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,126.0,16.557892300679462
OIL::ow-0224::ow-0224__obj_005,ow-0224,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0224__obj_005.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,119.0,15.380971945942973
OIL::ow-0225::ow-0225__obj_001,ow-0225,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0225__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,98.0,18.228774102714507
OIL::ow-0226::ow-0226__obj_001,ow-0226,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0226__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,161.0,18.202061856943306
OIL::ow-0227::ow-0227__obj_001,ow-0227,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0227__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,227.0,28.25902815996397
OIL::ow-0227::ow-0227__obj_002,ow-0227,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0227__obj_002.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,218.0,26.026299731589834
OIL::ow-0227::ow-0227__obj_004,ow-0227,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0227__obj_004.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,231.0,28.36235211142594
OIL::ow-0228::ow-0228__obj_001,ow-0228,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0228__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,150.0,15.957067062848811
OIL::ow-0229::ow-0229__obj_001,ow-0229,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0229__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,140.0,23.01970338094532
OIL::ow-0230::ow-0230__obj_001,ow-0230,ow,1,CONFIRMED_OIL,train,data/external/dartis/processed/verifier_positive/ow/ow-0230__obj_001.png,data/metadata/dartis_positive_verifier_crops.csv,1,224.0,224.0,206.0,24.855515096253754
