sample_id,group,image_path,image_sha256,water_decision,safe_water_fraction,uncertain_fraction,oil_analysis_executed,candidate_count,accepted_candidate_count,scene_false_alarm,status,error
nw:nw-1802-11-000036__easy_01__x224_y416,nw,data/external/dartis/processed/verifier_negative/train/nw/easy/nw-1802-11-000036__easy_01__x224_y416.png,109bf6b500247d60fb7f9616d46ebda85e2d6d476e546ae8a7a7003b4e03ebbf,ACCEPT_WATER,0.9728356186224489,0.02716438137755102,True,0,0,False,OK,
nw:nw-0875-05-000129,nw,data/derived/v06_water_masks/safe_water/nw/nw-0875-05-000129.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-1710-10-000118,nw,data/external/dartis/raw/nw/nw-1710-10-000118.jpg,37ef153a96334399093762f87f6ece433a012eee16d183d8910d2269f4983362,UNCERTAIN_BLOCK,0.172509765625,0.29141357421875,False,0,0,False,OK,
nw:nw-1373-08-000124,nw,data/derived/v06_water_masks_homography/safe_water/nw/nw-1373-08-000124.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-0789-05-000043,nw,data/external/dartis/cache/nw-0789-05-000043.jpg,1067bdf7540cd9176734d84762cc17322235421ba1e614304fa2a47ef7c7e566,ACCEPT_WATER,0.98859375,0.01140625,True,0,0,False,OK,
nw:nw-1398-08-000149,nw,data/external/dartis/cache/nw-1398-08-000149.jpg,e90f4838d24eb7e4b5d6584cd1719030741b3deb26d990436a2e2159d2f098b8,ACCEPT_WATER,0.96005859375,0.035146484375,True,3,3,True,OK,
nw:nw-1895-11-000129,nw,data/derived/v06_water_masks/safe_water/nw/nw-1895-11-000129.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-1708-10-000116,nw,data/external/dartis/cache/nw-1708-10-000116.jpg,4f91c5182b24a346a11e5c0da10d350bd7553dd84ce1e1feb0d627c394b04658,UNCERTAIN_BLOCK,0.0346826171875,0.0840478515625,False,0,0,False,OK,
nw:nw-0566-03-000063__hard_02__x112_y336,nw,data/external/dartis/processed/verifier_negative/train/nw/hard/nw-0566-03-000063__hard_02__x112_y336.png,5a826c46235cba40f9f1a34bafa5d76a8b69009cd5ee85e9d0460b7b04b633be,UNCERTAIN_BLOCK,0.17898995535714285,0.5503627232142857,False,0,0,False,OK,
nw:nw-0244-01-000072,nw,data/external/dartis/cache/nw-0244-01-000072.jpg,395f455b113a0a691fccdae71443d366edae1d6bd0bec3739e9ab3409f93b799,ACCEPT_WATER,0.97599609375,0.02359375,True,1,1,True,OK,
nw:nw-1602-10-000010,nw,data/derived/v06_water_masks_homography/land/nw/nw-1602-10-000010.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
nw:nw-1006-06-000094,nw,data/external/dartis/cache/nw-1006-06-000094.jpg,bbf4c3511716c4e222a426a0c5df339a21cdb3c861375c298bb9c43a2ba819a2,ACCEPT_WATER,0.96767822265625,0.03231201171875,True,0,0,False,OK,
nw:nw-1216-07-000138,nw,data/derived/v06_water_masks/safe_water/nw/nw-1216-07-000138.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-0383-02-000040,nw,data/derived/v06_water_masks/safe_water/nw/nw-0383-02-000040.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-0608-03-000105,nw,data/external/dartis/raw/nw/nw-0608-03-000105.jpg,1fdfc4781157c453cd10dc6497cea8a8ac5097afa2e632304412ea6af313d025,ACCEPT_WATER,0.7998583984375,0.19641845703125,True,0,0,False,OK,
nw:nw-1667-10-000075,nw,data/derived/v06_water_masks/land/nw/nw-1667-10-000075.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
nw:nw-1925-11-000159__hard_02__x112_y224,nw,data/external/dartis/processed/verifier_negative/train/nw/hard/nw-1925-11-000159__hard_02__x112_y224.png,3d41c6acc7ca20e855256258c4c376a83ff862e06e5e01a3e1ad2a2d70c669de,ACCEPT_WATER,0.9198820153061225,0.07796556122448979,True,0,0,False,OK,
nw:nw-0679-04-000014__easy_01__x416_y224,nw,data/external/dartis/processed/verifier_negative/validation/nw/easy/nw-0679-04-000014__easy_01__x416_y224.png,fda894079d505ae52761477425917a0f4b8b9bfa927ad7da6f1810d9373525b8,ACCEPT_WATER,0.977897799744898,0.02210220025510204,True,0,0,False,OK,
6c907ee938ab407f7df29d42,nw,data/external/dartis/raw/nw/nw-0341-01-000169.jpg,206381d97362b7a53022c367010e2ef2789ccc566cd930a6e7a07feef6616c9e,ACCEPT_WATER,0.9700634765625,0.0299365234375,True,0,0,False,OK,
nw:nw-0145-00-000145,nw,data/derived/v06_water_masks/land/nw/nw-0145-00-000145.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
nw:nw-0157-00-000157,nw,data/derived/v06_water_masks/land/nw/nw-0157-00-000157.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
nw:nw-1619-10-000027,nw,data/derived/v06_water_masks_homography/land/nw/nw-1619-10-000027.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
nw:nw-1005-06-000093__hard_01__x0_y416,nw,data/external/dartis/processed/verifier_negative/validation/nw/hard/nw-1005-06-000093__hard_01__x0_y416.png,cc8778d8b043cbb8ae4713a1469a0d11bc13971c06420679db6c70462b58fd10,ACCEPT_WATER,0.9529257015306123,0.04707429846938776,True,0,0,False,OK,
nw:nw-0409-02-000066__easy_01__x112_y0,nw,data/external/dartis/processed/verifier_negative/validation/nw/easy/nw-0409-02-000066__easy_01__x112_y0.png,93013fe8aa1533c6c0433861b8836a433265c605a4de0ef35b79fdd2f779479d,ACCEPT_WATER,0.11465640943877552,0.11876195790816327,True,0,0,False,OK,
nw:nw-1275-08-000026,nw,data/derived/v06_water_masks_homography/land/nw/nw-1275-08-000026.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
nw:nw-0484-02-000141,nw,data/derived/v06_water_masks_homography/land/nw/nw-0484-02-000141.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
3e5f5c771ababc0b79fc8552,nw,data/external/dartis/raw/nw/nw-0471-02-000128.jpg,ace1355070fc9acd49ff8cb395b4c34b5ff95bf6f9ea546d2be43e24c5303240,UNCERTAIN_BLOCK,0.2616015625,0.59635009765625,False,0,0,False,OK,
nw:nw-0253-01-000081,nw,data/derived/v06_water_masks_homography/land/nw/nw-0253-01-000081.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
nw:nw-0953-06-000041,nw,data/derived/v06_water_masks_homography/safe_water/nw/nw-0953-06-000041.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-1911-11-000145,nw,data/derived/v06_water_masks/land/nw/nw-1911-11-000145.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
nw:nw-1156-07-000078,nw,data/external/dartis/raw/nw/nw-1156-07-000078.jpg,8c6a7f90c15f6cb6cd35d473bd16d0338c13618686470f3f035a9cfdf3a2d2a3,ACCEPT_WATER,0.96897705078125,0.031015625,True,0,0,False,OK,
nw:nw-1401-08-000152__hard_02__x224_y416,nw,data/external/dartis/processed/verifier_negative/train/nw/hard/nw-1401-08-000152__hard_02__x224_y416.png,536886fb706bac435719df2d441e3dd6fb8a4c9b08dae63e67c4500c794da81f,UNCERTAIN_BLOCK,0.6378148915816326,0.25312898596938777,False,0,0,False,OK,
nw:nw-0071-00-000071,nw,data/derived/v06_water_masks_homography/safe_water/nw/nw-0071-00-000071.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-0190-01-000018,nw,data/external/dartis/cache/nw-0190-01-000018.jpg,4a085c74154bbf206a4134f62902dd7abe39c526f0cc452eeada03f405d8413a,ACCEPT_WATER,0.98564453125,0.01435546875,True,0,0,False,OK,
nw:nw-1224-07-000146,nw,data/derived/v06_water_masks/safe_water/nw/nw-1224-07-000146.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-1290-08-000041,nw,data/derived/v06_water_masks_homography/land/nw/nw-1290-08-000041.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
nw:nw-0019-00-000019,nw,data/derived/v06_water_masks_homography/land/nw/nw-0019-00-000019.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
nw:nw-1550-09-000126,nw,data/derived/v06_water_masks/safe_water/nw/nw-1550-09-000126.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-1540-09-000116,nw,data/derived/v06_water_masks_homography/land/nw/nw-1540-09-000116.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
nw:nw-0246-01-000074,nw,data/derived/v06_water_masks_homography/safe_water/nw/nw-0246-01-000074.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-0573-03-000070,nw,data/derived/v06_water_masks_homography/land/nw/nw-0573-03-000070.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
nw:nw-1112-07-000034,nw,data/derived/v06_water_masks/safe_water/nw/nw-1112-07-000034.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-1813-11-000047__easy_01__x112_y224,nw,data/external/dartis/processed/verifier_negative/train/nw/easy/nw-1813-11-000047__easy_01__x112_y224.png,226e9be3c580f475f1084c74f7d788077f6f12c971e8c0d9b66e13e712cecca2,ACCEPT_WATER,0.9649633290816326,0.035036670918367346,True,0,0,False,OK,
nw:nw-1019-06-000107,nw,data/external/dartis/cache/nw-1019-06-000107.jpg,6813d0da540d1fb6739264a0ca152abd66786985b48853a73e0624b92c82288a,ACCEPT_WATER,0.964619140625,0.035380859375,True,0,0,False,OK,
nw:nw-1417-08-000168,nw,data/derived/v06_water_masks_homography/land/nw/nw-1417-08-000168.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
nw:nw-1674-10-000082__hard_01__x416_y416,nw,data/external/dartis/processed/verifier_negative/validation/nw/hard/nw-1674-10-000082__hard_01__x416_y416.png,20909d5a0ca3adc13ea11cde4774dec7d3039f50da69a3d1736a7d9bd146a3b5,ACCEPT_WATER,0.24156967474489796,0.1555125956632653,True,0,0,False,OK,
nw:nw-1179-07-000101,nw,data/external/dartis/cache/nw-1179-07-000101.jpg,23d9db24215d0446c257cb7c295af718f83f650a862cf0d9f189267f7bfbae53,ACCEPT_WATER,0.986103515625,0.01342041015625,True,0,0,False,OK,
nw:nw-1830-11-000064__hard_01__x224_y224,nw,data/external/dartis/processed/verifier_negative/train/nw/hard/nw-1830-11-000064__hard_01__x224_y224.png,1c2ebe979f96f4b8bcd4a7529cd385db842b6392b412f52dc209502ee286f25e,ACCEPT_WATER,0.9609175701530612,0.03908242984693878,True,3,3,True,OK,
nw:nw-1730-10-000138__easy_01__x224_y336,nw,data/external/dartis/processed/verifier_negative/train/nw/easy/nw-1730-10-000138__easy_01__x224_y336.png,417e3050d936950427a104f7aec6ea336c3cbe7d1c992e523c19d715836b1562,ACCEPT_WATER,0.6370575573979592,0.21731505102040816,True,0,0,False,OK,
nw:nw-1160-07-000082,nw,data/derived/v06_water_masks/land/nw/nw-1160-07-000082.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
nw:nw-0517-03-000014,nw,data/derived/v06_water_masks_homography/land/nw/nw-0517-03-000014.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
nw:nw-0838-05-000092__hard_02__x112_y416,nw,data/external/dartis/processed/verifier_negative/train/nw/hard/nw-0838-05-000092__hard_02__x112_y416.png,de91cf5690fc841a6fda3e40d1aefba85059056a23241e553eff62874e7bf02f,ACCEPT_WATER,0.9566326530612245,0.04336734693877551,True,0,0,False,OK,
nw:nw-0069-00-000069,nw,data/external/dartis/cache/nw-0069-00-000069.jpg,5e00c23bb6dc1b09ce93b800fe89c9f09cc0265e524e24469446207435f79cca,UNCERTAIN_BLOCK,0.0458984375,0.10017578125,False,0,0,False,OK,
nw:nw-0899-05-000153,nw,data/derived/v06_water_masks/safe_water/nw/nw-0899-05-000153.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-0315-01-000143,nw,data/derived/v06_water_masks/land/nw/nw-0315-01-000143.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
nw:nw-1094-07-000016,nw,data/derived/v06_water_masks/land/nw/nw-1094-07-000016.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
nw:nw-1543-09-000119,nw,data/derived/v06_water_masks_homography/safe_water/nw/nw-1543-09-000119.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-0452-02-000109,nw,data/external/dartis/raw/nw/nw-0452-02-000109.jpg,316d983162d19dc52cae7cd00937711d7646643aa0b3c84f60b92eac6e755fb3,ACCEPT_WATER,0.1015966796875,0.152109375,True,0,0,False,OK,
nw:nw-0914-06-000002,nw,data/external/dartis/cache/nw-0914-06-000002.jpg,ac152e491e75dfd7f30ad8bb4dda7c242f43346910cabd938f83380cd0827403,ACCEPT_WATER,0.98176513671875,0.01823486328125,True,0,0,False,OK,
nw:nw-1782-11-000016__hard_02__x224_y0,nw,data/external/dartis/processed/verifier_negative/train/nw/hard/nw-1782-11-000016__hard_02__x224_y0.png,edd9288b63a302a614e498f7f1f3861fecd50d123f8e8dfd99d4a91093d10bb1,ACCEPT_WATER,0.9610371492346939,0.038962850765306124,True,0,0,False,OK,
nw:nw-0260-01-000088,nw,data/external/dartis/cache/nw-0260-01-000088.jpg,7750a41a6060d39f2d77ddf9e5115ec1a7d310ece0b90bb0ffe39640df88990a,ACCEPT_WATER,0.9776513671875,0.0223486328125,True,0,0,False,OK,
nw:nw-1722-10-000130__hard_02__x0_y336,nw,data/external/dartis/processed/verifier_negative/validation/nw/hard/nw-1722-10-000130__hard_02__x0_y336.png,51755ec7b346b99503d9a993e4f29f626698f1af99790a5482fb69a44af9b1f4,ACCEPT_WATER,0.21079799107142858,0.24792729591836735,True,0,0,False,OK,
nw:nw-0619-03-000116,nw,data/external/dartis/cache/nw-0619-03-000116.jpg,c41925b1c8a6eeb4728b40c6bc3e1e8e6281f038cb34a48cd4363c4cbbdf9734,UNCERTAIN_BLOCK,0.1868701171875,0.42132080078125,False,0,0,False,OK,
nw:nw-0633-03-000130,nw,data/derived/v06_water_masks_homography/land/nw/nw-0633-03-000130.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
nw:nw-1309-08-000060,nw,data/external/dartis/cache/nw-1309-08-000060.jpg,f85af7ac753ae69c05170dec7e581c58aaf4a471c1f04c714c28bd71d9d84eed,UNCERTAIN_BLOCK,0.27990234375,0.56566650390625,False,0,0,False,OK,
nw:nw-0883-05-000137,nw,data/external/dartis/raw/nw/nw-0883-05-000137.jpg,dbe941dc10ebd4ecd4e238da0efcc02affa825f4f35a421983a1249836ec53b1,ACCEPT_WATER,0.9812744140625,0.0187255859375,True,0,0,False,OK,
nw:nw-0239-01-000067,nw,data/external/dartis/cache/nw-0239-01-000067.jpg,a2771ed7bf6cf40d913b1e0aee9b5907fb846eb6b0ca9eb7a8fcd6a3c8b5cf13,ACCEPT_WATER,0.9802294921875,0.0197705078125,True,0,0,False,OK,
nw:nw-1196-07-000118,nw,data/derived/v06_water_masks_homography/safe_water/nw/nw-1196-07-000118.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-0533-03-000030,nw,data/derived/v06_water_masks_homography/land/nw/nw-0533-03-000030.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
nw:nw-1110-07-000032__easy_01__x0_y224,nw,data/external/dartis/processed/verifier_negative/validation/nw/easy/nw-1110-07-000032__easy_01__x0_y224.png,5800ea31e1bf837086bcbe275f10eaed0ca510ea5404f81370940bf0e5a328f5,ACCEPT_WATER,0.9644451530612245,0.03555484693877551,True,0,0,False,OK,
nw:nw-0494-02-000151__hard_01__x224_y0,nw,data/external/dartis/processed/verifier_negative/train/nw/hard/nw-0494-02-000151__hard_01__x224_y0.png,313dee3a511c61a9af9fb21571e9bd36be095fc3498e5aa82876b9b4f0a6f113,ACCEPT_WATER,0.6987005739795918,0.17940848214285715,True,2,2,True,OK,
nw:nw-1729-10-000137,nw,data/external/dartis/cache/nw-1729-10-000137.jpg,f2ceddc70e99c0356709b24ec1dfcda08f63b90a8b19950b45bfac824709725a,UNCERTAIN_BLOCK,0.19804443359375,0.281044921875,False,0,0,False,OK,
nw:nw-0710-04-000045,nw,data/derived/v06_water_masks/safe_water/nw/nw-0710-04-000045.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-1664-10-000072,nw,data/derived/v06_water_masks_homography/safe_water/nw/nw-1664-10-000072.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-1415-08-000166,nw,data/external/dartis/cache/nw-1415-08-000166.jpg,ad55128f18fb49d5cc0992ba4a2acb0f32f49f44e4a50903ddd73814be641823,UNCERTAIN_BLOCK,0.23537841796875,0.54478515625,False,0,0,False,OK,
nw:nw-1258-08-000009,nw,data/external/dartis/cache/nw-1258-08-000009.jpg,9797464bbb6d6262cd8df3f513e827978ab9ef19e173b749645eceea20126713,UNCERTAIN_BLOCK,0.3232861328125,0.59270751953125,False,0,0,False,OK,
nw:nw-0436-02-000093,nw,data/derived/v06_water_masks/land/nw/nw-0436-02-000093.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
nw:nw-1642-10-000050__easy_01__x416_y112,nw,data/external/dartis/processed/verifier_negative/train/nw/easy/nw-1642-10-000050__easy_01__x416_y112.png,aa9c87855aed8ef930ad4ac2f6d8e77548c5515df24f868c9556aa499c85d3af,ACCEPT_WATER,0.9500159438775511,0.04468271683673469,True,0,0,False,OK,
nw:nw-1857-11-000091,nw,data/external/dartis/cache/nw-1857-11-000091.jpg,682c745c2dc87d693e26b8fd3809e8a01e4ebfe68f88f46e8c32b7977929ff46,ACCEPT_WATER,0.92974853515625,0.06995849609375,True,0,0,False,OK,
nw:nw-0128-00-000128,nw,data/external/dartis/cache/nw-0128-00-000128.jpg,3ab60686ed48d7f6ecc77fdad35f943277decb25733fcac08585b11397600b2b,ACCEPT_WATER,0.051220703125,0.12263916015625,True,0,0,False,OK,
nw:nw-0455-02-000112,nw,data/external/dartis/raw/nw/nw-0455-02-000112.jpg,d26c423a62c7bc00da95e57d26aa5faaf087fd269ae48982c6919b60c8227bd8,ACCEPT_WATER,0.907275390625,0.09062255859375,True,0,0,False,OK,
nw:nw-0979-06-000067,nw,data/external/dartis/raw/nw/nw-0979-06-000067.jpg,63f943137ff8cf9297551fce62db8fee2c0f3de0f829eb78ab63ecbfdb823d76,ACCEPT_WATER,0.96279052734375,0.037109375,True,0,0,False,OK,
nw:nw-1741-10-000149__easy_01__x112_y0,nw,data/external/dartis/processed/verifier_negative/validation/nw/easy/nw-1741-10-000149__easy_01__x112_y0.png,de6a6b135e4fe91b012b19107b093a0f1c1f213e1b9f76e8a0c5085378f6a211,UNCERTAIN_BLOCK,0.3236607142857143,0.4248844068877551,False,0,0,False,OK,
nw:nw-1046-06-000134,nw,data/derived/v06_water_masks/safe_water/nw/nw-1046-06-000134.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-1310-08-000061,nw,data/derived/v06_water_masks_homography/safe_water/nw/nw-1310-08-000061.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-1862-11-000096__easy_01__x336_y112,nw,data/external/dartis/processed/verifier_negative/validation/nw/easy/nw-1862-11-000096__easy_01__x336_y112.png,782d0d6a3c2faf5650ac22bc1b557e4978288f9baf7c36ddc8ba4328f20a13c7,ACCEPT_WATER,0.976203762755102,0.02379623724489796,True,0,0,False,OK,
nw:nw-1160-07-000082,nw,data/derived/v06_water_masks_homography/safe_water/nw/nw-1160-07-000082.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-0535-03-000032,nw,data/external/dartis/raw/nw/nw-0535-03-000032.jpg,d65d77b2f8f8f31bb01fb93fc29c5aab7bfc072a4350dd0008121721fc71fca5,ACCEPT_WATER,0.31751220703125,0.11924560546875,True,0,0,False,OK,
nw:nw-0109-00-000109,nw,data/derived/v06_water_masks/safe_water/nw/nw-0109-00-000109.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-1627-10-000035,nw,data/external/dartis/raw/nw/nw-1627-10-000035.jpg,9f6292bb92abe74e2557d7bd7f31398d238e9c138844349e55a1725c60c7f432,ACCEPT_WATER,0.0630712890625,0.23261474609375,True,0,0,False,OK,
nw:nw-1092-07-000014,nw,data/derived/v06_water_masks_homography/safe_water/nw/nw-1092-07-000014.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-1646-10-000054,nw,data/external/dartis/cache/nw-1646-10-000054.jpg,8916fe829f99c0996d2f759365153aae03c4ac446cda8e6f52f207ea3afbc3e7,UNCERTAIN_BLOCK,0.028583984375,0.0831689453125,False,0,0,False,OK,
nw:nw-0959-06-000047,nw,data/derived/v06_water_masks_homography/safe_water/nw/nw-0959-06-000047.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-1913-11-000147,nw,data/external/dartis/raw/nw/nw-1913-11-000147.jpg,44955c9d836e6c1836ec552939aacb99a9105046247d222b2dac5de7f5fcf664,UNCERTAIN_BLOCK,0.35625244140625,0.4802587890625,False,0,0,False,OK,
nw:nw-1270-08-000021,nw,data/external/dartis/raw/nw/nw-1270-08-000021.jpg,583a0f34111d6d750b89f61ed0e9937973cd399cd39bb4dea52f12f1b1407541,ACCEPT_WATER,0.950458984375,0.0495166015625,True,4,4,True,OK,
nw:nw-1597-10-000005,nw,data/external/dartis/raw/nw/nw-1597-10-000005.jpg,eda3019750756e929aebb998eb34735bb9426ba3e3059f436c966cb72dff6aad,UNCERTAIN_BLOCK,0.12934326171875,0.32193603515625,False,0,0,False,OK,
nw:nw-1167-07-000089,nw,data/derived/v06_water_masks_homography/safe_water/nw/nw-1167-07-000089.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-1550-09-000126__hard_02__x336_y336,nw,data/external/dartis/processed/verifier_negative/train/nw/hard/nw-1550-09-000126__hard_02__x336_y336.png,fe627e6bf55537750cb02fe8c9ae4a9bf63bfc8663f03377a0e520efc8114c7d,ACCEPT_WATER,0.8828523596938775,0.11714764030612244,True,0,0,False,OK,
nw:nw-1573-09-000149,nw,data/derived/v06_water_masks/land/nw/nw-1573-09-000149.png,9305c81b3b022931ff5b53e1c1755182763b5cb1258826f24b9db309f797cd3b,ACCEPT_WATER,0.9026953125,0.0973046875,True,2,2,True,OK,
nw:nw-1686-10-000094,nw,data/derived/v06_water_masks_homography/safe_water/nw/nw-1686-10-000094.png,3e8f4f997f71218b413032bfeda0957969e781fe928ca23500a478ba7aabf607,UNCERTAIN_BLOCK,0.0,4.8828125e-06,False,0,0,False,OK,
nw:nw-0038-00-000038__easy_01__x112_y112,nw,data/external/dartis/processed/verifier_negative/validation/nw/easy/nw-0038-00-000038__easy_01__x112_y112.png,b6c627738c9b1a553b7eff104a206b3efd575707a11d8ee0ecdb90f5af9bdcf9,ACCEPT_WATER,0.9695272640306123,0.030472735969387755,True,0,0,False,OK,
