candidate_id,label,label_source,sample_id,group,split_role,source_image_path,crop_path,component_index,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_x1,crop_y1,crop_x2,crop_y2,area_pixels,area_percent_total,verifier_probability,verifier_threshold,safe_water_fraction,uncertain_fraction
nc-0173-02-000013:07,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0173-02-000013,nc,train,data/external/dartis/raw/nc/nc-0173-02-000013.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0173-02-000013__candidate_07.png,7,330,331,355,349,294,292,390,388,221,0.053955078125,0.9999998807907104,0.17347800436047464,0.73796630859375,0.09494873046875
nc-0173-02-000013:08,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0173-02-000013,nc,train,data/external/dartis/raw/nc/nc-0173-02-000013.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0173-02-000013__candidate_08.png,8,351,385,378,404,316,346,412,442,205,0.05004882812499999,0.9999998807907104,0.17347800436047464,0.73796630859375,0.09494873046875
nw-1282-08-000033:05,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nw-1282-08-000033,nw,train,data/external/dartis/raw/nw/nw-1282-08-000033.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nw-1282-08-000033__candidate_05.png,5,161,2,203,37,134,0,230,96,550,0.13427734375,0.9999998807907104,0.17347800436047464,0.14966552734375,0.21948974609375
nw-1282-08-000033:07,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nw-1282-08-000033,nw,train,data/external/dartis/raw/nw/nw-1282-08-000033.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nw-1282-08-000033__candidate_07.png,7,426,136,456,155,393,98,489,194,242,0.05908203125,0.9999998807907104,0.17347800436047464,0.14966552734375,0.21948974609375
nc-0328-04-000049:03,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0328-04-000049,nc,train,data/external/dartis/raw/nc/nc-0328-04-000049.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0328-04-000049__candidate_03.png,3,308,62,369,95,286,30,390,126,639,0.156005859375,0.9999997615814209,0.17347800436047464,0.673779296875,0.16056396484375
nc-0328-04-000049:04,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0328-04-000049,nc,train,data/external/dartis/raw/nc/nc-0328-04-000049.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0328-04-000049__candidate_04.png,4,68,0,108,19,40,0,136,96,404,0.0986328125,0.9999997615814209,0.17347800436047464,0.673779296875,0.16056396484375
nc-0150-01-000074:07,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0150-01-000074,nc,train,data/external/dartis/raw/nc/nc-0150-01-000074.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0150-01-000074__candidate_07.png,7,117,630,159,640,90,544,186,640,213,0.052001953125,0.9999997615814209,0.17347800436047464,0.7152734375,0.0410009765625
nc-0331-04-000052:05,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0331-04-000052,nc,train,data/external/dartis/raw/nc/nc-0331-04-000052.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0331-04-000052__candidate_05.png,5,406,151,440,194,375,124,471,220,510,0.12451171874999999,0.9999997615814209,0.17347800436047464,0.36776123046875,0.08464111328125
nc-0251-03-000016:03,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0251-03-000016,nc,train,data/external/dartis/raw/nc/nc-0251-03-000016.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0251-03-000016__candidate_03.png,3,257,579,303,639,232,538,328,640,1368,0.333984375,0.9999997615814209,0.17347800436047464,0.56949462890625,0.02099609375
nw-1282-08-000033:02,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nw-1282-08-000033,nw,train,data/external/dartis/raw/nw/nw-1282-08-000033.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nw-1282-08-000033__candidate_02.png,2,238,2,287,60,214,0,310,99,1424,0.34765625,0.9999997615814209,0.17347800436047464,0.14966552734375,0.21948974609375
nc-0289-04-000010:03,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0289-04-000010,nc,train,data/external/dartis/raw/nc/nc-0289-04-000010.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0289-04-000010__candidate_03.png,3,500,256,528,282,466,221,562,317,327,0.079833984375,0.9999996423721313,0.17347800436047464,0.34119384765625,0.06414794921875
nc-0092-01-000016:03,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0092-01-000016,nc,train,data/external/dartis/raw/nc/nc-0092-01-000016.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0092-01-000016__candidate_03.png,3,175,225,190,261,134,195,230,291,224,0.05468750000000001,0.9999996423721313,0.17347800436047464,0.5337109375,0.15488037109375
nc-0012-00-000012:06,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0012-00-000012,nc,train,data/external/dartis/raw/nc/nc-0012-00-000012.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0012-00-000012__candidate_06.png,6,47,554,95,601,23,530,119,626,548,0.1337890625,0.9999996423721313,0.17347800436047464,0.8575830078125,0.0377978515625
nc-0218-02-000058:09,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0218-02-000058,nc,train,data/external/dartis/raw/nc/nc-0218-02-000058.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0218-02-000058__candidate_09.png,9,406,359,423,408,366,336,462,432,429,0.104736328125,0.9999996423721313,0.17347800436047464,0.80545166015625,0.02314697265625
nc-0173-02-000013:03,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0173-02-000013,nc,train,data/external/dartis/raw/nc/nc-0173-02-000013.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0173-02-000013__candidate_03.png,3,350,225,396,251,325,190,421,286,436,0.10644531250000001,0.9999996423721313,0.17347800436047464,0.73796630859375,0.09494873046875
nc-0251-03-000016:09,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0251-03-000016,nc,train,data/external/dartis/raw/nc/nc-0251-03-000016.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0251-03-000016__candidate_09.png,9,55,540,71,574,15,509,111,605,267,0.065185546875,0.9999996423721313,0.17347800436047464,0.56949462890625,0.02099609375
nc-0027-00-000027:01,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0027-00-000027,nc,train,data/external/dartis/raw/nc/nc-0027-00-000027.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0027-00-000027__candidate_01.png,1,500,591,548,628,476,544,572,640,456,0.11132812499999999,0.9999995231628418,0.17347800436047464,0.9379296875,0.04782958984375
nc-0191-02-000031:03,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0191-02-000031,nc,train,data/external/dartis/raw/nc/nc-0191-02-000031.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0191-02-000031__candidate_03.png,3,527,407,588,501,506,374,610,534,2136,0.521484375,0.9999995231628418,0.17347800436047464,0.73097900390625,0.22482666015625
nc-0258-03-000023:08,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0258-03-000023,nc,train,data/external/dartis/raw/nc/nc-0258-03-000023.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0258-03-000023__candidate_08.png,8,517,283,547,305,484,246,580,342,305,0.074462890625,0.9999995231628418,0.17347800436047464,0.30166748046875,0.08154296875
nc-0053-00-000053:04,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0053-00-000053,nc,train,data/external/dartis/raw/nc/nc-0053-00-000053.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0053-00-000053__candidate_04.png,4,364,335,383,366,326,302,422,398,210,0.05126953125,0.9999995231628418,0.17347800436047464,0.410068359375,0.05098388671875
nc-0137-01-000061:02,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0137-01-000061,nc,train,data/external/dartis/raw/nc/nc-0137-01-000061.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0137-01-000061__candidate_02.png,2,0,468,49,557,0,437,96,588,1780,0.4345703125,0.9999995231628418,0.17347800436047464,0.76579345703125,0.19789794921875
nw-0674-04-000009:03,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nw-0674-04-000009,nw,train,data/external/dartis/raw/nw/nw-0674-04-000009.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nw-0674-04-000009__candidate_03.png,3,407,355,458,398,384,328,480,424,976,0.23828125,0.9999995231628418,0.17347800436047464,0.85304931640625,0.1364208984375
nc-0293-04-000014:11,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0293-04-000014,nc,train,data/external/dartis/raw/nc/nc-0293-04-000014.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0293-04-000014__candidate_11.png,11,1,155,28,186,0,122,96,218,556,0.1357421875,0.9999992847442627,0.17347800436047464,0.4196923828125,0.05982421875
nc-0258-03-000023:09,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0258-03-000023,nc,train,data/external/dartis/raw/nc/nc-0258-03-000023.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0258-03-000023__candidate_09.png,9,364,228,393,255,330,194,426,290,292,0.0712890625,0.9999992847442627,0.17347800436047464,0.30166748046875,0.08154296875
nc-0129-01-000053:16,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0129-01-000053,nc,train,data/external/dartis/raw/nc/nc-0129-01-000053.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0129-01-000053__candidate_16.png,16,474,242,538,275,452,210,561,306,296,0.072265625,0.9999991655349731,0.17347800436047464,0.46747314453125,0.048798828125
nc-0098-01-000022:03,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0098-01-000022,nc,train,data/external/dartis/raw/nc/nc-0098-01-000022.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0098-01-000022__candidate_03.png,3,544,182,564,234,506,160,602,256,401,0.097900390625,0.9999990463256836,0.17347800436047464,0.5045947265625,0.03258544921875
nc-0059-00-000059:01,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0059-00-000059,nc,train,data/external/dartis/raw/nc/nc-0059-00-000059.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0059-00-000059__candidate_01.png,1,316,311,339,341,280,278,376,374,245,0.05981445312500001,0.999998927116394,0.17347800436047464,0.4652197265625,0.14505126953125
nc-0218-02-000058:06,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0218-02-000058,nc,train,data/external/dartis/raw/nc/nc-0218-02-000058.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0218-02-000058__candidate_06.png,6,362,286,410,353,338,262,434,376,1327,0.323974609375,0.999998927116394,0.17347800436047464,0.80545166015625,0.02314697265625
nc-0218-02-000058:13,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0218-02-000058,nc,train,data/external/dartis/raw/nc/nc-0218-02-000058.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0218-02-000058__candidate_13.png,13,617,614,640,637,544,544,640,640,253,0.06176757812499999,0.999998927116394,0.17347800436047464,0.80545166015625,0.02314697265625
nw-0674-04-000009:04,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nw-0674-04-000009,nw,train,data/external/dartis/raw/nw/nw-0674-04-000009.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nw-0674-04-000009__candidate_04.png,4,526,262,570,291,500,228,596,324,634,0.15478515625,0.9999988079071045,0.17347800436047464,0.85304931640625,0.1364208984375
nw-1472-09-000048:01,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nw-1472-09-000048,nw,train,data/external/dartis/raw/nw/nw-1472-09-000048.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nw-1472-09-000048__candidate_01.png,1,56,573,83,607,22,542,118,638,311,0.075927734375,0.9999986886978149,0.17347800436047464,0.952490234375,0.047431640625
nc-0191-02-000031:05,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0191-02-000031,nc,train,data/external/dartis/raw/nc/nc-0191-02-000031.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0191-02-000031__candidate_05.png,5,587,393,640,485,544,361,640,517,1447,0.353271484375,0.9999985694885254,0.17347800436047464,0.73097900390625,0.22482666015625
nc-0036-00-000036:08,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0036-00-000036,nc,train,data/external/dartis/raw/nc/nc-0036-00-000036.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0036-00-000036__candidate_08.png,8,0,348,64,377,0,314,109,410,234,0.05712890625,0.9999985694885254,0.17347800436047464,0.707724609375,0.05110595703125
nc-0268-03-000033:03,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0268-03-000033,nc,train,data/external/dartis/raw/nc/nc-0268-03-000033.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0268-03-000033__candidate_03.png,3,199,71,232,108,168,42,264,138,287,0.070068359375,0.9999984502792358,0.17347800436047464,0.46904296875,0.026357421875
nc-0293-04-000014:12,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0293-04-000014,nc,train,data/external/dartis/raw/nc/nc-0293-04-000014.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0293-04-000014__candidate_12.png,12,354,186,378,208,318,149,414,245,350,0.08544921875,0.9999984502792358,0.17347800436047464,0.4196923828125,0.05982421875
nc-0036-00-000036:06,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0036-00-000036,nc,train,data/external/dartis/raw/nc/nc-0036-00-000036.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0036-00-000036__candidate_06.png,6,612,588,639,640,544,544,640,640,498,0.12158203125000001,0.9999984502792358,0.17347800436047464,0.707724609375,0.05110595703125
nc-0012-00-000012:03,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0012-00-000012,nc,train,data/external/dartis/raw/nc/nc-0012-00-000012.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0012-00-000012__candidate_03.png,3,102,389,166,420,80,356,189,452,1056,0.2578125,0.9999983310699463,0.17347800436047464,0.8575830078125,0.0377978515625
nw-1776-11-000010:04,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nw-1776-11-000010,nw,train,data/external/dartis/raw/nw/nw-1776-11-000010.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nw-1776-11-000010__candidate_04.png,4,384,611,412,630,350,544,446,640,208,0.05078125,0.9999983310699463,0.17347800436047464,0.96211669921875,0.037880859375
nc-0098-01-000022:05,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0098-01-000022,nc,train,data/external/dartis/raw/nc/nc-0098-01-000022.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0098-01-000022__candidate_05.png,5,606,150,618,188,544,121,640,217,291,0.071044921875,0.9999982118606567,0.17347800436047464,0.5045947265625,0.03258544921875
nc-0075-00-000075:01,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0075-00-000075,nc,train,data/external/dartis/raw/nc/nc-0075-00-000075.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0075-00-000075__candidate_01.png,1,382,186,403,242,344,166,440,262,262,0.06396484375,0.9999982118606567,0.17347800436047464,0.24330322265625,0.2266845703125
nw-0674-04-000009:08,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nw-0674-04-000009,nw,train,data/external/dartis/raw/nw/nw-0674-04-000009.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nw-0674-04-000009__candidate_08.png,8,612,302,639,334,544,270,640,366,343,0.083740234375,0.9999982118606567,0.17347800436047464,0.85304931640625,0.1364208984375
nw-1776-11-000010:03,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nw-1776-11-000010,nw,train,data/external/dartis/raw/nw/nw-1776-11-000010.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nw-1776-11-000010__candidate_03.png,3,398,583,430,608,366,544,462,640,224,0.05468750000000001,0.9999980926513672,0.17347800436047464,0.96211669921875,0.037880859375
nc-0036-00-000036:07,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0036-00-000036,nc,train,data/external/dartis/raw/nc/nc-0036-00-000036.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0036-00-000036__candidate_07.png,7,448,371,483,396,418,336,514,432,289,0.070556640625,0.9999978542327881,0.17347800436047464,0.707724609375,0.05110595703125
nw-0492-02-000149:01,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nw-0492-02-000149,nw,train,data/external/dartis/raw/nw/nw-0492-02-000149.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nw-0492-02-000149__candidate_01.png,1,284,419,305,459,246,391,342,487,461,0.11254882812500001,0.9999977350234985,0.17347800436047464,0.9385009765625,0.05576904296875
nc-0082-01-000006:05,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0082-01-000006,nc,train,data/external/dartis/raw/nc/nc-0082-01-000006.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0082-01-000006__candidate_05.png,5,469,492,491,529,432,462,528,558,250,0.06103515625,0.9999970197677612,0.17347800436047464,0.54695556640625,0.09062744140625
nc-0156-01-000080:03,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0156-01-000080,nc,train,data/external/dartis/raw/nc/nc-0156-01-000080.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0156-01-000080__candidate_03.png,3,178,10,207,79,144,0,240,117,250,0.06103515625,0.9999969005584717,0.17347800436047464,0.91408447265625,0.03225341796875
nc-0292-04-000013:01,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0292-04-000013,nc,train,data/external/dartis/raw/nc/nc-0292-04-000013.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0292-04-000013__candidate_01.png,1,40,5,48,66,0,0,96,104,327,0.079833984375,0.9999967813491821,0.17347800436047464,0.6914306640625,0.041064453125
nc-0191-02-000031:04,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0191-02-000031,nc,train,data/external/dartis/raw/nc/nc-0191-02-000031.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0191-02-000031__candidate_04.png,4,478,270,543,340,456,246,566,365,1565,0.382080078125,0.9999967813491821,0.17347800436047464,0.73097900390625,0.22482666015625
nc-0251-03-000016:05,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0251-03-000016,nc,train,data/external/dartis/raw/nc/nc-0251-03-000016.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0251-03-000016__candidate_05.png,5,120,259,141,328,82,235,178,352,468,0.1142578125,0.999996542930603,0.17347800436047464,0.56949462890625,0.02099609375
nc-0092-01-000016:04,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0092-01-000016,nc,train,data/external/dartis/raw/nc/nc-0092-01-000016.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0092-01-000016__candidate_04.png,4,76,156,106,174,43,117,139,213,214,0.05224609375,0.9999946355819702,0.17347800436047464,0.5337109375,0.15488037109375
nc-0251-03-000016:08,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0251-03-000016,nc,train,data/external/dartis/raw/nc/nc-0251-03-000016.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0251-03-000016__candidate_08.png,8,484,477,502,506,445,444,541,540,280,0.068359375,0.9999926090240479,0.17347800436047464,0.56949462890625,0.02099609375
nw-0722-04-000057:03,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nw-0722-04-000057,nw,train,data/external/dartis/raw/nw/nw-0722-04-000057.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nw-0722-04-000057__candidate_03.png,3,380,17,427,66,356,0,452,96,289,0.070556640625,0.9999921321868896,0.17347800436047464,0.96601806640625,0.0337158203125
nw-0539-03-000036:03,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nw-0539-03-000036,nw,train,data/external/dartis/raw/nw/nw-0539-03-000036.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nw-0539-03-000036__candidate_03.png,3,522,557,549,579,488,520,584,616,227,0.055419921875,0.9999914169311523,0.17347800436047464,0.93822509765625,0.0340625
nw-0006-00-000006:01,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nw-0006-00-000006,nw,train,data/external/dartis/raw/nw/nw-0006-00-000006.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nw-0006-00-000006__candidate_01.png,1,123,516,140,568,84,494,180,590,378,0.09228515625,0.9999908208847046,0.17347800436047464,0.91915283203125,0.07980224609375
nc-0331-04-000052:04,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0331-04-000052,nc,train,data/external/dartis/raw/nc/nc-0331-04-000052.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0331-04-000052__candidate_04.png,4,309,258,399,313,278,238,431,334,1877,0.458251953125,0.9999897480010986,0.17347800436047464,0.36776123046875,0.08464111328125
nc-0098-01-000022:06,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0098-01-000022,nc,train,data/external/dartis/raw/nc/nc-0098-01-000022.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0098-01-000022__candidate_06.png,6,318,222,341,280,282,202,378,301,249,0.06079101562500001,0.9999891519546509,0.17347800436047464,0.5045947265625,0.03258544921875
nw-0523-03-000020:01,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nw-0523-03-000020,nw,train,data/external/dartis/raw/nw/nw-0523-03-000020.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nw-0523-03-000020__candidate_01.png,1,222,360,248,418,187,340,283,439,391,0.095458984375,0.9999887943267822,0.17347800436047464,0.5967138671875,0.040029296875
nw-1301-08-000052:01,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nw-1301-08-000052,nw,train,data/external/dartis/raw/nw/nw-1301-08-000052.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nw-1301-08-000052__candidate_01.png,1,67,559,138,603,42,533,163,629,1857,0.453369140625,0.9999880790710449,0.17347800436047464,0.9137109375,0.06408203125
nc-0251-03-000016:06,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0251-03-000016,nc,train,data/external/dartis/raw/nc/nc-0251-03-000016.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0251-03-000016__candidate_06.png,6,472,532,509,555,442,496,538,592,336,0.08203125,0.9999878406524658,0.17347800436047464,0.56949462890625,0.02099609375
nc-0083-01-000007:03,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0083-01-000007,nc,train,data/external/dartis/raw/nc/nc-0083-01-000007.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0083-01-000007__candidate_03.png,3,257,42,319,112,236,18,341,137,972,0.23730468750000003,0.9999858140945435,0.17347800436047464,0.87675537109375,0.01270751953125
nc-0098-01-000022:04,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0098-01-000022,nc,train,data/external/dartis/raw/nc/nc-0098-01-000022.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0098-01-000022__candidate_04.png,4,1,285,62,344,0,264,104,364,340,0.0830078125,0.9999854564666748,0.17347800436047464,0.5045947265625,0.03258544921875
nc-0083-01-000007:02,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0083-01-000007,nc,train,data/external/dartis/raw/nc/nc-0083-01-000007.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0083-01-000007__candidate_02.png,2,580,112,640,233,538,70,640,276,1238,0.30224609375,0.9999853372573853,0.17347800436047464,0.87675537109375,0.01270751953125
nc-0268-03-000033:02,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0268-03-000033,nc,train,data/external/dartis/raw/nc/nc-0268-03-000033.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0268-03-000033__candidate_02.png,2,162,1,191,56,128,0,224,96,311,0.075927734375,0.9999834299087524,0.17347800436047464,0.46904296875,0.026357421875
nw-0539-03-000036:02,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nw-0539-03-000036,nw,train,data/external/dartis/raw/nw/nw-0539-03-000036.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nw-0539-03-000036__candidate_02.png,2,560,516,590,546,527,483,623,579,357,0.087158203125,0.9999774694442749,0.17347800436047464,0.93822509765625,0.0340625
nw-0722-04-000057:05,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nw-0722-04-000057,nw,train,data/external/dartis/raw/nw/nw-0722-04-000057.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nw-0722-04-000057__candidate_05.png,5,379,42,423,80,353,13,449,109,234,0.05712890625,0.999975323677063,0.17347800436047464,0.96601806640625,0.0337158203125
nc-0159-01-000083:03,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0159-01-000083,nc,train,data/external/dartis/raw/nc/nc-0159-01-000083.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0159-01-000083__candidate_03.png,3,291,1,424,24,244,0,470,96,1561,0.381103515625,0.9999551773071289,0.17347800436047464,0.61051513671875,0.031572265625
nc-0060-00-000060:02,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0060-00-000060,nc,train,data/external/dartis/raw/nc/nc-0060-00-000060.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0060-00-000060__candidate_02.png,2,71,164,89,255,32,132,128,287,452,0.11035156249999999,0.9999358654022217,0.17347800436047464,0.69070556640625,0.0262646484375
nc-0317-04-000038:03,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0317-04-000038,nc,train,data/external/dartis/raw/nc/nc-0317-04-000038.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0317-04-000038__candidate_03.png,3,562,534,593,604,530,510,626,629,645,0.157470703125,0.9999344348907471,0.17347800436047464,0.71239013671875,0.026123046875
nc-0150-01-000074:05,LOOK_ALIKE,DARTIS_CANONICAL_NO_OIL_NC_NW,nc-0150-01-000074,nc,train,data/external/dartis/raw/nc/nc-0150-01-000074.jpg,data/mined/v07_canonical_lookalike_candidates/crops/nc-0150-01-000074__candidate_05.png,5,86,563,115,631,52,524,148,640,350,0.08544921875,0.9999312162399292,0.17347800436047464,0.7152734375,0.0410009765625
