sample_id,subset,oil_label,surface_context,image_path,image_width,image_height,land_mask_path,safe_water_mask_path,mask_source,coast_buffer_pixels,polygon_count,land_pixels,land_ratio,safe_water_pixels,safe_water_ratio,excluded_pixels,excluded_ratio,generation_status,eligible_for_training,locked_test_used
nw:nw-1190-07-000112,nw,0,water,data/external/dartis/raw/nw/nw-1190-07-000112.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1190-07-000112.png,data/derived/v06_water_masks/safe_water/nw/nw-1190-07-000112.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1191-07-000113,nw,0,water,data/external/dartis/raw/nw/nw-1191-07-000113.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1191-07-000113.png,data/derived/v06_water_masks/safe_water/nw/nw-1191-07-000113.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1192-07-000114,nw,0,water,data/external/dartis/raw/nw/nw-1192-07-000114.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1192-07-000114.png,data/derived/v06_water_masks/safe_water/nw/nw-1192-07-000114.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1193-07-000115,nw,0,water,data/external/dartis/raw/nw/nw-1193-07-000115.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1193-07-000115.png,data/derived/v06_water_masks/safe_water/nw/nw-1193-07-000115.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1194-07-000116,nw,0,water,data/external/dartis/raw/nw/nw-1194-07-000116.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1194-07-000116.png,data/derived/v06_water_masks/safe_water/nw/nw-1194-07-000116.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1195-07-000117,nw,0,water,data/external/dartis/raw/nw/nw-1195-07-000117.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1195-07-000117.png,data/derived/v06_water_masks/safe_water/nw/nw-1195-07-000117.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1196-07-000118,nw,0,water,data/external/dartis/raw/nw/nw-1196-07-000118.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1196-07-000118.png,data/derived/v06_water_masks/safe_water/nw/nw-1196-07-000118.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1197-07-000119,nw,0,water,data/external/dartis/raw/nw/nw-1197-07-000119.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1197-07-000119.png,data/derived/v06_water_masks/safe_water/nw/nw-1197-07-000119.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1198-07-000120,nw,0,water,data/external/dartis/raw/nw/nw-1198-07-000120.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1198-07-000120.png,data/derived/v06_water_masks/safe_water/nw/nw-1198-07-000120.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1199-07-000121,nw,0,water,data/external/dartis/raw/nw/nw-1199-07-000121.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1199-07-000121.png,data/derived/v06_water_masks/safe_water/nw/nw-1199-07-000121.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1200-07-000122,nw,0,water,data/external/dartis/raw/nw/nw-1200-07-000122.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1200-07-000122.png,data/derived/v06_water_masks/safe_water/nw/nw-1200-07-000122.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1201-07-000123,nw,0,water,data/external/dartis/raw/nw/nw-1201-07-000123.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1201-07-000123.png,data/derived/v06_water_masks/safe_water/nw/nw-1201-07-000123.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1202-07-000124,nw,0,water,data/external/dartis/raw/nw/nw-1202-07-000124.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1202-07-000124.png,data/derived/v06_water_masks/safe_water/nw/nw-1202-07-000124.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1203-07-000125,nw,0,water,data/external/dartis/raw/nw/nw-1203-07-000125.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1203-07-000125.png,data/derived/v06_water_masks/safe_water/nw/nw-1203-07-000125.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1204-07-000126,nw,0,water,data/external/dartis/raw/nw/nw-1204-07-000126.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1204-07-000126.png,data/derived/v06_water_masks/safe_water/nw/nw-1204-07-000126.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1205-07-000127,nw,0,water,data/external/dartis/raw/nw/nw-1205-07-000127.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1205-07-000127.png,data/derived/v06_water_masks/safe_water/nw/nw-1205-07-000127.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1206-07-000128,nw,0,water,data/external/dartis/raw/nw/nw-1206-07-000128.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1206-07-000128.png,data/derived/v06_water_masks/safe_water/nw/nw-1206-07-000128.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1207-07-000129,nw,0,water,data/external/dartis/raw/nw/nw-1207-07-000129.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1207-07-000129.png,data/derived/v06_water_masks/safe_water/nw/nw-1207-07-000129.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1208-07-000130,nw,0,water,data/external/dartis/raw/nw/nw-1208-07-000130.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1208-07-000130.png,data/derived/v06_water_masks/safe_water/nw/nw-1208-07-000130.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1209-07-000131,nw,0,water,data/external/dartis/raw/nw/nw-1209-07-000131.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1209-07-000131.png,data/derived/v06_water_masks/safe_water/nw/nw-1209-07-000131.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1210-07-000132,nw,0,water,data/external/dartis/raw/nw/nw-1210-07-000132.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1210-07-000132.png,data/derived/v06_water_masks/safe_water/nw/nw-1210-07-000132.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1211-07-000133,nw,0,water,data/external/dartis/raw/nw/nw-1211-07-000133.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1211-07-000133.png,data/derived/v06_water_masks/safe_water/nw/nw-1211-07-000133.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1212-07-000134,nw,0,water,data/external/dartis/raw/nw/nw-1212-07-000134.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1212-07-000134.png,data/derived/v06_water_masks/safe_water/nw/nw-1212-07-000134.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1213-07-000135,nw,0,water,data/external/dartis/raw/nw/nw-1213-07-000135.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1213-07-000135.png,data/derived/v06_water_masks/safe_water/nw/nw-1213-07-000135.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1214-07-000136,nw,0,water,data/external/dartis/raw/nw/nw-1214-07-000136.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1214-07-000136.png,data/derived/v06_water_masks/safe_water/nw/nw-1214-07-000136.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1215-07-000137,nw,0,water,data/external/dartis/raw/nw/nw-1215-07-000137.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1215-07-000137.png,data/derived/v06_water_masks/safe_water/nw/nw-1215-07-000137.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1216-07-000138,nw,0,water,data/external/dartis/raw/nw/nw-1216-07-000138.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1216-07-000138.png,data/derived/v06_water_masks/safe_water/nw/nw-1216-07-000138.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1217-07-000139,nw,0,water,data/external/dartis/raw/nw/nw-1217-07-000139.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1217-07-000139.png,data/derived/v06_water_masks/safe_water/nw/nw-1217-07-000139.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1218-07-000140,nw,0,water,data/external/dartis/raw/nw/nw-1218-07-000140.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1218-07-000140.png,data/derived/v06_water_masks/safe_water/nw/nw-1218-07-000140.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1219-07-000141,nw,0,water,data/external/dartis/raw/nw/nw-1219-07-000141.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1219-07-000141.png,data/derived/v06_water_masks/safe_water/nw/nw-1219-07-000141.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1220-07-000142,nw,0,water,data/external/dartis/raw/nw/nw-1220-07-000142.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1220-07-000142.png,data/derived/v06_water_masks/safe_water/nw/nw-1220-07-000142.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1221-07-000143,nw,0,water,data/external/dartis/raw/nw/nw-1221-07-000143.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1221-07-000143.png,data/derived/v06_water_masks/safe_water/nw/nw-1221-07-000143.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1222-07-000144,nw,0,water,data/external/dartis/raw/nw/nw-1222-07-000144.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1222-07-000144.png,data/derived/v06_water_masks/safe_water/nw/nw-1222-07-000144.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1223-07-000145,nw,0,water,data/external/dartis/raw/nw/nw-1223-07-000145.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1223-07-000145.png,data/derived/v06_water_masks/safe_water/nw/nw-1223-07-000145.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1224-07-000146,nw,0,water,data/external/dartis/raw/nw/nw-1224-07-000146.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1224-07-000146.png,data/derived/v06_water_masks/safe_water/nw/nw-1224-07-000146.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1225-07-000147,nw,0,water,data/external/dartis/raw/nw/nw-1225-07-000147.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1225-07-000147.png,data/derived/v06_water_masks/safe_water/nw/nw-1225-07-000147.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1226-07-000148,nw,0,water,data/external/dartis/raw/nw/nw-1226-07-000148.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1226-07-000148.png,data/derived/v06_water_masks/safe_water/nw/nw-1226-07-000148.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1227-07-000149,nw,0,water,data/external/dartis/raw/nw/nw-1227-07-000149.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1227-07-000149.png,data/derived/v06_water_masks/safe_water/nw/nw-1227-07-000149.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1228-07-000150,nw,0,water,data/external/dartis/raw/nw/nw-1228-07-000150.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1228-07-000150.png,data/derived/v06_water_masks/safe_water/nw/nw-1228-07-000150.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1229-07-000151,nw,0,water,data/external/dartis/raw/nw/nw-1229-07-000151.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1229-07-000151.png,data/derived/v06_water_masks/safe_water/nw/nw-1229-07-000151.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1230-07-000152,nw,0,water,data/external/dartis/raw/nw/nw-1230-07-000152.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1230-07-000152.png,data/derived/v06_water_masks/safe_water/nw/nw-1230-07-000152.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1231-07-000153,nw,0,water,data/external/dartis/raw/nw/nw-1231-07-000153.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1231-07-000153.png,data/derived/v06_water_masks/safe_water/nw/nw-1231-07-000153.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1232-07-000154,nw,0,water,data/external/dartis/raw/nw/nw-1232-07-000154.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1232-07-000154.png,data/derived/v06_water_masks/safe_water/nw/nw-1232-07-000154.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1233-07-000155,nw,0,water,data/external/dartis/raw/nw/nw-1233-07-000155.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1233-07-000155.png,data/derived/v06_water_masks/safe_water/nw/nw-1233-07-000155.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1234-07-000156,nw,0,water,data/external/dartis/raw/nw/nw-1234-07-000156.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1234-07-000156.png,data/derived/v06_water_masks/safe_water/nw/nw-1234-07-000156.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1235-07-000157,nw,0,water,data/external/dartis/raw/nw/nw-1235-07-000157.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1235-07-000157.png,data/derived/v06_water_masks/safe_water/nw/nw-1235-07-000157.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1236-07-000158,nw,0,water,data/external/dartis/raw/nw/nw-1236-07-000158.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1236-07-000158.png,data/derived/v06_water_masks/safe_water/nw/nw-1236-07-000158.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1237-07-000159,nw,0,water,data/external/dartis/raw/nw/nw-1237-07-000159.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1237-07-000159.png,data/derived/v06_water_masks/safe_water/nw/nw-1237-07-000159.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1238-07-000160,nw,0,water,data/external/dartis/raw/nw/nw-1238-07-000160.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1238-07-000160.png,data/derived/v06_water_masks/safe_water/nw/nw-1238-07-000160.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1239-07-000161,nw,0,water,data/external/dartis/raw/nw/nw-1239-07-000161.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1239-07-000161.png,data/derived/v06_water_masks/safe_water/nw/nw-1239-07-000161.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1240-07-000162,nw,0,water,data/external/dartis/raw/nw/nw-1240-07-000162.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1240-07-000162.png,data/derived/v06_water_masks/safe_water/nw/nw-1240-07-000162.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1241-07-000163,nw,0,water,data/external/dartis/raw/nw/nw-1241-07-000163.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1241-07-000163.png,data/derived/v06_water_masks/safe_water/nw/nw-1241-07-000163.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1242-07-000164,nw,0,water,data/external/dartis/raw/nw/nw-1242-07-000164.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1242-07-000164.png,data/derived/v06_water_masks/safe_water/nw/nw-1242-07-000164.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1243-07-000165,nw,0,water,data/external/dartis/raw/nw/nw-1243-07-000165.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1243-07-000165.png,data/derived/v06_water_masks/safe_water/nw/nw-1243-07-000165.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1244-07-000166,nw,0,water,data/external/dartis/raw/nw/nw-1244-07-000166.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1244-07-000166.png,data/derived/v06_water_masks/safe_water/nw/nw-1244-07-000166.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1245-07-000167,nw,0,water,data/external/dartis/raw/nw/nw-1245-07-000167.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1245-07-000167.png,data/derived/v06_water_masks/safe_water/nw/nw-1245-07-000167.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1246-07-000168,nw,0,water,data/external/dartis/raw/nw/nw-1246-07-000168.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1246-07-000168.png,data/derived/v06_water_masks/safe_water/nw/nw-1246-07-000168.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1247-07-000169,nw,0,water,data/external/dartis/raw/nw/nw-1247-07-000169.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1247-07-000169.png,data/derived/v06_water_masks/safe_water/nw/nw-1247-07-000169.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1248-07-000170,nw,0,water,data/external/dartis/raw/nw/nw-1248-07-000170.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1248-07-000170.png,data/derived/v06_water_masks/safe_water/nw/nw-1248-07-000170.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1249-07-000171,nw,0,water,data/external/dartis/raw/nw/nw-1249-07-000171.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1249-07-000171.png,data/derived/v06_water_masks/safe_water/nw/nw-1249-07-000171.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1250-08-000001,nw,0,water,data/external/dartis/raw/nw/nw-1250-08-000001.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1250-08-000001.png,data/derived/v06_water_masks/safe_water/nw/nw-1250-08-000001.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1251-08-000002,nw,0,water,data/external/dartis/raw/nw/nw-1251-08-000002.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1251-08-000002.png,data/derived/v06_water_masks/safe_water/nw/nw-1251-08-000002.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1252-08-000003,nw,0,water,data/external/dartis/raw/nw/nw-1252-08-000003.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1252-08-000003.png,data/derived/v06_water_masks/safe_water/nw/nw-1252-08-000003.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1253-08-000004,nw,0,water,data/external/dartis/raw/nw/nw-1253-08-000004.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1253-08-000004.png,data/derived/v06_water_masks/safe_water/nw/nw-1253-08-000004.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1254-08-000005,nw,0,water,data/external/dartis/raw/nw/nw-1254-08-000005.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1254-08-000005.png,data/derived/v06_water_masks/safe_water/nw/nw-1254-08-000005.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1255-08-000006,nw,0,water,data/external/dartis/raw/nw/nw-1255-08-000006.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1255-08-000006.png,data/derived/v06_water_masks/safe_water/nw/nw-1255-08-000006.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1256-08-000007,nw,0,water,data/external/dartis/raw/nw/nw-1256-08-000007.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1256-08-000007.png,data/derived/v06_water_masks/safe_water/nw/nw-1256-08-000007.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1257-08-000008,nw,0,water,data/external/dartis/raw/nw/nw-1257-08-000008.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1257-08-000008.png,data/derived/v06_water_masks/safe_water/nw/nw-1257-08-000008.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1258-08-000009,nw,0,water,data/external/dartis/raw/nw/nw-1258-08-000009.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1258-08-000009.png,data/derived/v06_water_masks/safe_water/nw/nw-1258-08-000009.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1259-08-000010,nw,0,water,data/external/dartis/raw/nw/nw-1259-08-000010.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1259-08-000010.png,data/derived/v06_water_masks/safe_water/nw/nw-1259-08-000010.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1260-08-000011,nw,0,water,data/external/dartis/raw/nw/nw-1260-08-000011.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1260-08-000011.png,data/derived/v06_water_masks/safe_water/nw/nw-1260-08-000011.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1261-08-000012,nw,0,water,data/external/dartis/raw/nw/nw-1261-08-000012.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1261-08-000012.png,data/derived/v06_water_masks/safe_water/nw/nw-1261-08-000012.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1262-08-000013,nw,0,water,data/external/dartis/raw/nw/nw-1262-08-000013.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1262-08-000013.png,data/derived/v06_water_masks/safe_water/nw/nw-1262-08-000013.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1263-08-000014,nw,0,water,data/external/dartis/raw/nw/nw-1263-08-000014.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1263-08-000014.png,data/derived/v06_water_masks/safe_water/nw/nw-1263-08-000014.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1264-08-000015,nw,0,water,data/external/dartis/raw/nw/nw-1264-08-000015.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1264-08-000015.png,data/derived/v06_water_masks/safe_water/nw/nw-1264-08-000015.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1265-08-000016,nw,0,water,data/external/dartis/raw/nw/nw-1265-08-000016.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1265-08-000016.png,data/derived/v06_water_masks/safe_water/nw/nw-1265-08-000016.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1266-08-000017,nw,0,water,data/external/dartis/raw/nw/nw-1266-08-000017.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1266-08-000017.png,data/derived/v06_water_masks/safe_water/nw/nw-1266-08-000017.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1267-08-000018,nw,0,water,data/external/dartis/raw/nw/nw-1267-08-000018.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1267-08-000018.png,data/derived/v06_water_masks/safe_water/nw/nw-1267-08-000018.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1268-08-000019,nw,0,water,data/external/dartis/raw/nw/nw-1268-08-000019.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1268-08-000019.png,data/derived/v06_water_masks/safe_water/nw/nw-1268-08-000019.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1269-08-000020,nw,0,water,data/external/dartis/raw/nw/nw-1269-08-000020.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1269-08-000020.png,data/derived/v06_water_masks/safe_water/nw/nw-1269-08-000020.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
nw:nw-1270-08-000021,nw,0,water,data/external/dartis/raw/nw/nw-1270-08-000021.jpg,640,640,data/derived/v06_water_masks/land/nw/nw-1270-08-000021.png,data/derived/v06_water_masks/safe_water/nw/nw-1270-08-000021.png,OPEN_WATER_SEMANTIC,8,0,0,0.0,409600,1.0,0,0.0,SUCCESS,True,False
